PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, .4375,  0.25, -.472, -.475, -.463, -.469, -.478, -.467
  0.0,   0.0,   0.5, 0.625, -.489, -.479, -0.46, -.475, -.463, -.468
  0.0,   0.0,   0.5, .5625, -.477, -.482, -.469, -.458, -.454, -.461
  0.0,   0.0, .3125,   0.5, -0.46, -.467, -0.47, -.471, -0.46, -.479
  0.0,   0.0,   0.5, 0.625, -.465, -.459, -0.43, -.463, -.464, -.462
  0.0,   0.0, .5625,   0.5, -.352, -.347, -.322, -.408, -.364, -.366
  0.0,   0.0,   0.5,   0.5, -.488, -.469, -.463, -.475, -.474, -0.48
  0.0,   0.0, 0.375, .4375, -.474, -.482, -.462, -.478, -.451, -.481
  0.0,   0.0, .6875, .5625, -.451, -.472, -0.45, -.462, -.476, -.461
  0.0,   0.0, .3125, .3125, -0.45, -.452, -.473, -0.46, -.471, -.476
  0.0,   0.0, .5625, .4375, -0.46, -.463, -0.48, -.486, -0.48, -0.49
  0.0,   0.0, 0.625,   0.5, -.467, -.472, -.474, -.468, -.479, -0.46
  0.0,   0.0,   0.5, .5625, -.461, -.483, -.467, -.466, -0.48, -.471
  0.0,   0.0,   0.5, 0.625, -.458, -.471, -0.47, -.469, -.494, -.446
  0.0,   0.0, .4375, 0.625, -.455, -.471, -.455, -.486, -.461, -.482
  0.0,   0.0, .4375, .4375, -.464, -.464, -.454, -.464, -.445, -.466
  0.0,   0.0, 0.375, 0.625, -.476, -.459, -0.49, -.464, -.475, -.469
  0.0,   0.0,  0.25,  0.25, -.461, -0.47, -0.45, -.467, -.472, -.459
  0.0,   0.0, .8125, .5625, -.486, -0.46, -0.48, -.453, -.476, -.468
  0.0,   0.0, .4375,   0.5, -.467, -.475, -.454, -.471, -.468, -.457
  0.0,   0.0,  0.25, .4375, -.456, -0.45, -.458, -.468, -.463, -.471
  0.0,   0.0, .4375, .6875,  -0.2, -.278, -.216, -.271, -.219, -.256
  0.0,   0.0, .4375, .5625, -.469, -.463, -.475, -.463, -.447, -.481
  0.0,   0.0, 0.625, .3125, -.488, -.466, -.445, -.474, -0.45, -.468
  0.0,   0.0,   0.5, .5625, -.463, -.464, -.468, -.457, -.476, -.488
  0.0,   0.0,   0.5, 0.875, -.452, -.468, -.468, -.473, -.467, -0.48
  0.0,   0.0, 0.625, .4375, -.461, -.466, -.472, -.455, -.479, -.481
