PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, .5625, .3125, -.398, -.418, -.397, -.402, -0.41, -.393
  0.0,   0.0, 0.375, .4375, -.408, -.395, -.391, -.413, -.401, -.395
  0.0,   0.0, 0.375,   0.5, -.392, -.403, -0.41, -.388, -.397, -.402
  0.0,   0.0, .5625, .4375, -.397, -.399, -.417, -.379, -0.37, -.418
  0.0,   0.0,   0.5, 0.375, -.398, -.389, -.405, -.407, -.379, -.406
  0.0,   0.0, .4375, 0.625, -.393, -.408, -.421, -.378, -.397, -.391
  0.0,   0.0, .6875, .5625, -.424, -.384,  -0.4, -.402, -.399, -.384
  0.0,   0.0,   0.5, .5625, -0.37, -.385, -.369, -.366, -.364, -.376
  0.0,   0.0, .4375,   0.5, -.415, -.411, -.393, -.402, -.399, -.394
  0.0,   0.0, .4375, .4375, -.393, -.391, -.402, -.389, -.408, -.408
  0.0,   0.0, 0.375, 0.375, -.405, -.388, -.397, -.411, -.416, -.398
  0.0,   0.0, 0.375, .3125, -.401, -.391, -.402, -.395, -.407, -.391
  0.0,   0.0, 0.625,   0.5, -.393, -.397, -.405, -.405, -.407, -.405
  0.0,   0.0, .6875, .4375, -.409, -.403, -.405, -.379, -.389, -.406
  0.0,   0.0, .3125,  0.25, -.411,  -0.4, -.419, -.382, -0.39, -.422
  0.0,   0.0, 0.625, .6875, -.379, -.413, -.394, -.412, -.403, -.394
  0.0,   0.0, .4375, 0.625, -.423, -.382, -.405, -.397, -.406, -.405
  0.0,   0.0,   0.5,  0.75, -.414, -.379, -.408, -.377, -.377, -.411
  0.0,   0.0,  0.75, .5625, -.408, -.393, -.392, -.392, -.416, -.369
  0.0,   0.0,   0.5, .3125, -.188, -.244, -.168, -.252, -.227, -.228
  0.0,   0.0, .5625, 0.625,  -0.4, -.385, -.391, -0.41, -.395, -.391
  0.0,   0.0,  0.25, .4375, -.353, -.396, -.376, -0.36, -.386, -.371
  0.0,   0.0, .4375, 0.375, -0.09, -.155, -.093, -.157,  -0.1, -.137
  0.0,   0.0, .3125, .5625, -.405, -.385,  -0.4, -.396, -.393, -.402
  0.0,   0.0,  0.75,   0.5, -.401, -.393, -.405, -.385, -.403, -.407
  0.0,   0.0, 0.375,   0.5, -.406, -.393, -.401, -.388, -.419, -.381
  0.0,   0.0, .4375,   0.5, -.416,  -0.4, -0.38, -.414, -.389, -.413
  0.0,   0.0, 0.375, 0.375, -.399, -.399, -.411, -.385, -.405, -.394
  0.0,   0.0, 0.625, .6875, -.412, -.404, -.413, -.386, -.407, -.382
  0.0,   0.0, .4375, .6875,  -0.4, -.406, -.396, -0.41, -.407, -.388
  0.0,   0.0, 0.625, .6875, -.391,  -0.4, -.389, -.403, -.386, -.405
  0.0,   0.0, .4375,   0.5, -.401,  -0.4, -.393, -0.41, -.395, -.414
  0.0,   0.0, 0.625,   0.5, -.406, -.398, -.399, -.392, -.395, -.399
  0.0,   0.0, .4375, .5625, -.398, -.391, -.392, -0.41, -.391, -.408
  0.0,   0.0, .3125, .3125, -0.39, -.406, -.407, -.408, -.404, -.394
  0.0,   0.0, 0.625, 0.625, -.397, -.405, -.401, -.397, -.415, -.401
  0.0,   0.0, 0.375, .4375, -.369, -.403, -.391, -.396, -0.39, -.403
  0.0,   0.0,  0.75, 0.375, -.391, -.403, -.403, -.405, -.408, -.383
  0.0,   0.0, .1875, .6875, -0.38, -.405, -.394, -.399, -.413, -.407
  0.0,   0.0,   0.5, .5625, -.393, -.405, -.399, -.391, -0.41, -.411
  0.0,   0.0, .4375, 0.375, -.398, -.399, -.403, -.397, -.373, -.409
  0.0,   0.0, .4375, 0.625, -.399, -.392, -.399, -.415, -.416, -.393
  0.0,   0.0, .4375, .6875, -.411, -.411, -.411, -.377, -.402, -.383
  0.0,   0.0, .3125, 0.625, -.392, -.383, -.413, -.394, -.409, -.396
  0.0,   0.0, .5625,   0.5, -.386, -.401, -.416, -.382, -.386, -.412
  0.0,   0.0, 0.375, .6875, -.395, -.402, -.398, -.402, -.403, -.388
  0.0,   0.0, .4375,   0.5, -.394, -.391, -.374, -.423, -0.41, -.378
  0.0,   0.0, .5625,  0.75, -.391, -0.39, -.408, -.402, -.408, -.378
  0.0,   0.0,   0.5, .5625,  -0.4, -.381, -.412, -.376, -.392, -.405
  0.0,   0.0, .5625, .4375, -.403, -.391, -.404, -.395, -.403, -.392
  0.0,   0.0, 0.375, 0.625, -.395, -.397, -.396, -.397, -.417, -.379
  0.0,   0.0, .3125, 0.375, -.371, -.418, -.396,  -0.4, -0.39, -.399
  0.0,   0.0, 0.625, .3125, -.397, -.401, -.387, -.403, -.382, -.413
  0.0,   0.0, 0.625, .5625, -.383, -.391, -.399, -.402, -.414, -.387
  0.0,   0.0,   0.5, 0.375, -.401, -.397, -.379, -.407, -.373, -.417
  0.0,   0.0, .6875, .5625, -.415,  -0.4, -.393, -.394, -.393, -0.41
  0.0,   0.0,   0.5, 0.375, -.403, -.399, -.417, -.381, -.401, -.401
  0.0,   0.0, .5625, 0.375, -.389, -.382, -0.39, -.352, -.357, -.373
  0.0,   0.0,   0.5, .4375, -.353, -.384, -.347, -.388, -.366, -0.37
  0.0,   0.0,   0.5, .5625, -.408, -.406, -.383, -.405, -.423, -.378
  0.0,   0.0, 0.375, .5625, -0.39, -.415, -.397, -.395, -.389, -.399
  0.0,   0.0, .6875, .5625, -.407, -.403, -.402, -.397, -0.39, -.404
  0.0,   0.0,   0.5, 0.375, -.419, -.387, -.382, -.419, -.405, -.392
  0.0,   0.0, .5625, .3125, -.358,  -0.4, -.368, -.391, -.377, -.374
  0.0,   0.0, .4375, .1875, -.398, -.411, -.395, -.401, -.418, -.403
  0.0,   0.0,  0.75,   0.5, -0.27, -.291, -.251, -.316, -.307, -.259
  0.0,   0.0,   0.5, .4375, -.388, -.405, -.373, -.419, -.405, -.405
  0.0,   0.0, .6875, 0.625, -0.38, -.411, -.402, -.388, -.387, -.419
  0.0,   0.0,  0.25, .5625, -.395, -.409, -.395, -.395, -.392, -.399
  0.0,   0.0,   0.5,  0.75, -.417, -.387, -.411, -.371, -.378,  -0.4
  0.0,   0.0, .3125, .3125, -.384, -.406, -.415, -0.39, -.372, -.406
  0.0,   0.0, 0.375, .5625, -.405, -.404, -.419, -.377, -.392, -.403
  0.0,   0.0, 0.375, .1875, -.387, -.401, -.414, -.389, -.406, -.392
  0.0,   0.0, 0.625,   0.5, -.393, -.401, -.401, -.393, -.386, -.395
  0.0,   0.0,   0.5, .5625, -.414, -.386, -0.38, -.428, -.389, -.413
  0.0,   0.0, .4375, .5625, -.396, -.385, -.378, -.416,  -0.4, -.406
  0.0,   0.0, .5625, .3125, -.399, -.393, -.387, -.399, -0.41, -.376
  0.0,   0.0, 0.625,  0.25, -.389, -.414, -.395, -.405, -.397, -.407
  0.0,   0.0, .3125, 0.625, -.262, -.306, -.287, -.277, -.271, -.291
  0.0,   0.0,  0.25, 0.625, -.389, -.403, -.407, -.375, -.384, -.399
  0.0,   0.0, 0.625, .3125, -.417, -.408, -.406, -.388, -.406, -.396
  0.0,   0.0, .5625, .5625, -.407, -.389, -0.39, -.402,  -0.4, -.376
  0.0,   0.0,   0.5, 0.625, -.379, -.424, -.405, -.401, -.398, -.394
  0.0,   0.0,  0.75, 0.375, -.384, -0.42, -0.37, -.405, -.408, -.397
  0.0,   0.0, .5625, .6875, -.414, -.368, -.398, -.393, -.399, -.419
  0.0,   0.0,  0.75, .4375, -0.41, -.375, -.388, -.393, -.388,  -0.4
  0.0,   0.0, .4375, 0.375, -.401, -.398, -.391, -.391, -.385, -.399
  0.0,   0.0, .4375,   0.5, -.099, -0.16, -.096, -.152, -.096, -.152
  0.0,   0.0, 0.625,   0.5, -.395, -.387, -0.41, -.402,  -0.4, -.405
  0.0,   0.0,   0.5, 0.625, -.398, -.388, -.413, -.393, -.407, -.388
  0.0,   0.0, 0.625, 0.625, -.409, -.391, -.395, -.394, -.405, -.398
  0.0,   0.0, 0.375,  0.25, -.392, -.399, -.398, -.407, -.382, -.401
  0.0,   0.0, 0.625, .3125, -.388, -0.41, -0.38, -.414, -.405, -.391
  0.0,   0.0, 0.625,   0.5, -0.42, -.379, -.384,  -0.4, -.387, -.392
  0.0,   0.0, .3125,   0.5, -.394, -.392, -.398, -.396, -.374, -.412
  0.0,   0.0,   0.5, .4375, -.411, -.394, -.388, -.402, -.382, -.414
  0.0,   0.0, 0.625, .6875, -.392, -0.41, -.396, -.397, -.402, -.407
  0.0,   0.0, 0.375, 0.375, -.328, -.336, -.337, -0.34, -.308, -.365
  0.0,   0.0, 0.625,   0.5, -.411, -.398, -.392, -.396, -.398, -.385
  0.0,   0.0,   0.5, .5625, -.268, -.297, -.281, -0.29, -.273, -.293
  0.0,   0.0, .4375,   0.5, -.408, -.399, -.388, -.417, -.389, -.398
  0.0,   0.0,  0.75, .5625, -.395, -.382, -0.41, -.391, -.397, -.408
  0.0,   0.0,   0.5, 0.375, -.397, -.401, -.408, -.394, -.411, -.384
  0.0,   0.0, .3125, .6875, -.404, -.386, -.399, -.386, -0.39, -.393
  0.0,   0.0,   0.5, .5625, -.407, -.399,  -0.4, -.388, -.408, -0.39
  0.0,   0.0, 0.625, .6875, -.403, -.399, -.396, -.406, -0.42,  -0.4
  0.0,   0.0, .6875,   0.5, -.409, -.387, -0.41, -.401, -.396, -.401
  0.0,   0.0,  0.25,   0.5, -.388, -0.41, -.392, -.405, -0.42, -.377
  0.0,   0.0, .5625, 0.375, -0.41, -.402, -.396, -.412, -.387, -0.41
  0.0,   0.0, .5625, .5625, -.407, -.382, -.403, -.397, -.382, -.412
  0.0,   0.0, 0.625, .4375, -.408, -.376, -.405, -.381, -.414, -0.37
  0.0,   0.0, 0.375, .5625, -.402, -.411, -.381, -.427, -.388, -.405
  0.0,   0.0, .5625,   0.5, -0.41, -.386, -.392, -0.41, -.403, -.399
  0.0,   0.0, .5625, .4375, -.395, -.397, -.378, -.406, -.406, -.384
  0.0,   0.0, 0.625,   0.5, -.425, -0.37, -.401, -.383, -.399, -.385
  0.0,   0.0, 0.625, 0.375, -.407, -.396, -0.39, -.395, -.399, -.402
  0.0,   0.0, .4375, .5625, -.398, -.411, -0.41, -.378, -.391, -.417
  0.0,   0.0, 0.375,  0.25, -0.38,  -0.4, -.393,  -0.4, -.404, -.382
  0.0,   0.0,   0.5, 0.375, -.396, -.401, -.395, -.408, -.407, -.401
  0.0,   0.0, 0.375, .5625, -.394, -.422, -.393, -.411, -.404, -.391
  0.0,   0.0, .4375, 0.625, -.405, -.382, -.396, -.414, -.415, -.391
  0.0,   0.0, .6875, 0.375, -.385, -.407, -.404, -0.39, -.413, -.383
  0.0,   0.0,  0.25, .5625, -.394, -.406, -.418, -.383, -.408, -0.38
  0.0,   0.0, .5625, 0.625, -.399, -.399, -.405, -0.39, -.394, -.413
  0.0,   0.0, .5625, .5625, -.395, -.402, -0.41, -.405, -.378, -.395
  0.0,   0.0, 0.625, 0.375, -.389, -.408, -.396, -.392, -.393, -.391
  0.0,   0.0,  0.25, .5625, -.365, -0.41, -.417, -.367,  -0.4, -0.41
  0.0,   0.0, 0.625, .5625, -.395, -.417, -.408, -.399, -0.39, -.412
  0.0,   0.0, 0.625, 0.375, -.399, -.392, -.392, -.398, -.413, -.389
  0.0,   0.0, 0.625, .4375, -.393, -.404, -0.42, -.386, -.396, -.408
  0.0,   0.0, 0.375, .6875, -.396, -.393, -.402, -.397, -.398, -.409
  0.0,   0.0, .6875,   0.5, -.414, -.373, -.392, -.418, -.392, -.403
  0.0,   0.0, .5625, .5625, -.405, -.391, -.399,  -0.4, -.395, -.399
  0.0,   0.0, .6875, 0.375, -.366, -.411, -.389, -.414, -.389, -.414
  0.0,   0.0, .4375, 0.625, -.408, -.384, -.402, -.415, -.384, -.402
  0.0,   0.0, 0.625, .4375, -.367, -.379, -.355, -.388, -.369, -.363
  0.0,   0.0, .3125, 0.625, -.402, -.391, -.408, -.397, -.393, -.406
  0.0,   0.0, .3125, .4375, -.382, -.419, -0.41, -.405, -.391, -.409
  0.0,   0.0, .5625, 0.625, -.096, -.159, -.087, -0.16, -0.11, -.134
  0.0,   0.0,   0.5, .3125, -.403, -.411, -.392, -.404, -.416, -.368
  0.0,   0.0, .6875, 0.375, -.395, -.396, -.386, -.388, -.401, -.406
  0.0,   0.0, .4375,   0.5, -0.39,  -0.4, -.388, -.402, -.377, -.408
  0.0,   0.0,   0.5, .4375, -.389, -.384, -.403, -.399, -0.39, -.409
  0.0,   0.0, .4375, .5625, -.418, -.389, -.404, -.387, -.408, -0.39
  0.0,   0.0, .3125, 0.375, -.412, -.373, -.409, -.382, -.387, -.406
  0.0,   0.0, 0.375, 0.375, -.401, -.398, -.396, -.394, -.404, -.391
  0.0,   0.0, .3125,   0.5, -.288, -.286, -.262, -.313, -.288, -0.29
  0.0,   0.0, .3125, 0.375, -0.39, -.407, -.406, -.392, -.397, -.385
  0.0,   0.0, 0.375, 0.375, -.405, -.408, -.391, -.407, -.394, -.381
  0.0,   0.0, .3125,   0.5, -.398,  -0.4, -.379, -.392, -.407, -.395
  0.0,   0.0, .5625, 0.625, -.392, -.418, -.395, -.407, -.377, -.423
  0.0,   0.0, .5625, .6875, -.202, -.231, -.183, -.245, -.191, -.237
  0.0,   0.0, .6875,   0.5, -.406, -.389,  -0.4,  -0.4, -.384, -.404
  0.0,   0.0, 0.625, 0.375, -0.39, -.409, -.387, -.404, -.387, -.403
  0.0,   0.0,   0.5, .4375, -.389, -.403, -.411, -.402, -.398, -.395
  0.0,   0.0, 0.625, .5625, -.416, -.402, -.395, -0.41, -.416, -.387
  0.0,   0.0, .6875, .5625, -.387, -.405, -0.41, -.388, -.392,  -0.4
  0.0,   0.0,   0.5, 0.375, -.395, -.405, -.394, -.394, -.401, -.405
  0.0,   0.0, 0.375, 0.375,  -0.4, -.408, -.391, -.417, -.395,  -0.4
  0.0,   0.0, .4375,   0.5, -.408, -.385, -.402, -.408, -.397, -.401
