PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, .3125, .5625, -.466, -.465, -.453, -.463, -.467, -.467
  0.0,   0.0, .5625, .5625, -.444, -.455, -.457, -.476, -.462, -.473
  0.0,   0.0, .3125, .4375, -0.39, -.396, -.412, -.398, -.362, -.414
  0.0,   0.0, .8125, 0.625, -.451, -.472, -.466, -.458, -.462, -.456
  0.0,   0.0,   0.5, .4375, -0.47, -.468, -.464, -.469, -.476, -0.46
  0.0,   0.0, .6875,   0.5, -.451, -0.48, -.466, -.455, -.461, -0.45
  0.0,   0.0, 0.625, 0.375, -.458, -.475, -.443, -.487, -.471, -.462
  0.0,   0.0,   0.5, 0.625, -.455, -.468, -0.47, -.482, -.465, -.466
  0.0,   0.0,   0.5, .3125, -.455, -.463, -.462, -.462, -.458, -.466
  0.0,   0.0,   0.5,   0.5, -.456, -.467, -.456, -.456, -0.47, -.475
  0.0,   0.0, 0.375,  0.25, -.465, -0.45, -0.47, -.477, -.451, -.474
  0.0,   0.0, .6875,   0.5, -.465, -.474, -.449, -.463, -.478, -.454
  0.0,   0.0, .5625,   0.5, -.479, -.456, -.465, -.455, -.455, -.483
  0.0,   0.0,   0.5, .3125, -.474, -.463, -.461, -.478, -.468, -.456
  0.0,   0.0, .1875, .5625, -.455, -.457, -.462, -.458, -.452, -.463
  0.0,   0.0,   0.5, .5625, -.454, -.475, -.486, -.459, -.457, -.484
  0.0,   0.0,   0.5, 0.375, -.461, -.473, -.456, -.467, -.459, -.455
  0.0,   0.0, 0.625,   0.5, -.466, -.452, -.459, -.468, -.445, -0.48
  0.0,   0.0, 0.625, .3125, -.431, -.476, -.488, -.473, -.454, -.476
  0.0,   0.0, .6875, .5625, -.469, -.462, -.459, -.475, -.457, -.478
  0.0,   0.0, .5625, 0.625, -.456, -.452, -.448, -.462, -.465, -.464
  0.0,   0.0, .6875, .5625, -.463, -.456, -.467, -.473, -.478, -.468
  0.0,   0.0,   0.5, .4375, -.469, -.471, -.461, -.485, -.456, -.467
  0.0,   0.0,   0.5, 0.375, -.167, -.273, -.118, -.282, -0.19, -.238
  0.0,   0.0,  0.25, .4375, -0.45, -.469, -.456, -0.46, -.437, -.469
  0.0,   0.0, 0.625, .3125, -.475, -.468, -.474, -.476, -.465, -.468
  0.0,   0.0, .5625, .3125, -.464, -.466, -.466, -.478, -.455, -.475
  0.0,   0.0, 0.625,   0.5, -0.43, -.469, -.452, -.422, -.458, -.466
  0.0,   0.0, 0.375, .6875, -.446, -0.46, -.458, -.467, -.441, -.466
  0.0,   0.0,   0.5, 0.125, -.462, -.476, -.489, -0.45, -.469, -.459
  0.0,   0.0, .4375, .4375, -.475, -.442, -.448, -.447, -.447, -.472
  0.0,   0.0, .4375,   0.5, -.463, -.473, -.464, -.474, -.491, -.447
  0.0,   0.0, 0.375, .5625, -.457, -.469, -.476, -.464, -.466, -.464
  0.0,   0.0, .4375, .3125, -.459, -.456, -0.46, -.476, -0.48, -.459
  0.0,   0.0,   0.5, 0.625, -.465, -.474, -.458, -.446, -.443, -.484
  0.0,   0.0, .4375, .6875, -.487, -.472, -.492, -.462, -.462, -.476
  0.0,   0.0,   0.5,   0.5, -.464, -.479, -.463, -.468, -.463, -.472
  0.0,   0.0, .5625, .5625, -.472, -.476, -.468, -.474, -.472, -.483
  0.0,   0.0, 0.625, .4375, -.472, -.482, -.464, -.463, -.476, -0.47
  0.0,   0.0, 0.625, 0.375, -.446, -.472, -.454, -.473, -.471, -.456
  0.0,   0.0, .4375, .6875, -.457, -.449, -.443, -.463, -.466, -.484
  0.0,   0.0,  0.25,  0.25, -.463, -.459, -.463, -.467, -.464, -.449
  0.0,   0.0, .4375,   0.5, -.466, -.468, -.451, -.495, -.469, -.454
  0.0,   0.0, 0.625, .5625, -.473, -.459, -.458, -.468, -.458, -.472
  0.0,   0.0, .5625, 0.625, -.458, -.459, -.456, -.455, -.467, -.458
  0.0,   0.0, 0.375, 0.375, -.474, -.467, -.454, -.477, -0.46, -.493
  0.0,   0.0,  0.75, 0.625, -.471, -.444, -.467, -.477, -.452, -0.48
  0.0,   0.0, 0.625,   0.5, -0.45, -.472, -.487, -.458, -.471, -.452
  0.0,   0.0,   0.5,   0.5, -.448, -.475, -.471, -.459, -.474, -.459
  0.0,   0.0, .5625, .6875, -.455, -.466, -.467, -.484, -0.45, -.469
  0.0,   0.0, .5625, .4375, -.468, -.461, -.476, -.465, -.452, -.455
  0.0,   0.0, .6875, 0.625, -.349, -.432, -.389, -.429, -0.37, -.419
  0.0,   0.0, .4375, 0.375, -.453, -.484, -.455, -.467, -.455, -.471
  0.0,   0.0, 0.375, .4375, -.462, -.443, -.452, -.473, -0.45, -0.46
  0.0,   0.0,   0.5, .4375, -.454, -.464, -0.46, -.465, -.455, -.471
  0.0,   0.0, .5625, 0.375, -.428, -.463, -.468, -.472, -.465, -.484
  0.0,   0.0, 0.375, .4375, -.459, -.466, -.475, -0.47, -.468, -0.45
  0.0,   0.0,   0.5, .6875, -.454, -.462, -.482, -.449, -.458, -.456
  0.0,   0.0, 0.375, .4375, -.451, -.457, -.456, -.469, -.474, -.456
  0.0,   0.0, 0.375, .4375, -.481, -.451, -0.44, -.459, -.461, -.459
  0.0,   0.0, 0.625, .4375, -.463, -.449, -.448, -.459, -.459, -.453
  0.0,   0.0, .5625, .5625, -.469, -.469, -.469, -.464, -.447, -.484
  0.0,   0.0, .5625, 0.375, -.475, -.467, -.466, -.463, -.478, -.475
  0.0,   0.0, 0.625, .5625, -.461, -.457, -.466, -.461, -.478, -.475
  0.0,   0.0, .4375, .4375, -.457, -.466, -.486, -.453, -.465, -.478
  0.0,   0.0,   0.5, .4375, -.485, -.452, -.456, -.465, -.449, -.468
  0.0,   0.0, .5625,   0.5, -.469, -.457, -0.45, -.462, -0.45, -.486
  0.0,   0.0, .6875, .5625, -0.47, -.466, -.456, -.448, -.453, -.455
  0.0,   0.0,   0.5,  0.75, -.478, -.469, -.484, -.479, -.469, -.466
  0.0,   0.0, .4375, .4375, -.456, -.474, -.461, -.459, -.469, -.465
  0.0,   0.0,   0.5, 0.625, -.461, -.467, -.471, -.452, -.468, -.442
  0.0,   0.0, .4375,   0.5, -.438, -.456, -.461, -.465, -0.46, -.466
  0.0,   0.0, .6875, .6875, -.462, -.483, -.471, -.477, -.467, -0.44
  0.0,   0.0, .4375,   0.5, -.457, -.465, -.475, -.455, -.471, -.451
  0.0,   0.0, 0.625,  0.75, -0.44, -.461, -.469, -.461, -.457, -.447
  0.0,   0.0, 0.375, .4375, -.442, -.452, -.447, -.472, -.449, -.457
  0.0,   0.0,   0.5, 0.625, -.461, -.442, -0.49, -.448, -0.46, -.458
  0.0,   0.0, 0.625, 0.625, -.463, -.476, -.461, -.469, -.446, -.472
  0.0,   0.0, .5625,   0.5, -.468, -0.48, -.473, -.466, -0.46, -.484
  0.0,   0.0, .5625,   0.5, -.302, -.356, -.287, -.372,  -0.3, -.366
  0.0,   0.0, 0.375,  0.75, -.461, -.479, -.451, -.455, -.467, -.463
  0.0,   0.0,   0.5, .5625, -.471, -0.47, -.453, -.438, -0.46, -.472
  0.0,   0.0, .4375, .4375, -.463, -.474, -.449, -.459, -.464, -.479
  0.0,   0.0, .5625,  0.25, -.463, -0.45, -.467, -.466, -.487, -.448
  0.0,   0.0,  0.75, .1875, -.464, -.451, -.436, -.458, -.447, -.468
  0.0,   0.0, .5625,  0.25, -.456, -.462, -0.47, -.457, -.449, -.465
  0.0,   0.0, .5625,   0.5, -.451, -.452, -.467, -.463, -.445, -.451
  0.0,   0.0, 0.375, 0.375, -.464, -.481, -.466, -.465, -.461, -.458
  0.0,   0.0,   0.5, .6875, -.466, -.476, -.463, -.437, -.486, -.487
  0.0,   0.0, .5625, .4375, -.462, -.467, -.467, -.462, -0.47, -.467
  0.0,   0.0, 0.625, 0.625, -.458, -.456, -.456, -.475, -.466, -0.45
  0.0,   0.0, .3125, .6875, -.443, -.463, -.474, -.475, -.473, -.458
  0.0,   0.0,   0.5, 0.625, -.454, -.457, -.462, -.465, -.479, -.458
  0.0,   0.0, 0.625, .5625, -.483, -.468, -.466, -.471, -0.47, -.462
  0.0,   0.0, 0.375, .4375, -.453, -.454, -.456, -.468, -.471, -.462
  0.0,   0.0, 0.625,   0.5, -.455, -.466, -.442, -.445, -.468, -.461
  0.0,   0.0, .4375, .4375, -.466, -.464, -.485, -.468, -.454, -.471
  0.0,   0.0, .4375, .4375, -.464, -.452, -.461, -.483, -.459, -.457
  0.0,   0.0,   0.5, .5625, -.461, -.471, -.461, -.457, -.467, -.476
