PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0,   0.5, .4375, -.474, -.457, -.461, -.464, -.464, -.463
  0.0,   0.0, 0.375, 0.375, -.461, -.473, -.481, -.461, -.477, -0.46
  0.0,   0.0, .4375, .5625, -.461, -.478, -.459, -.461, -.453, -.479
  0.0,   0.0, 0.375, .4375, -.399, -.411, -.378, -.416, -.376, -.398
  0.0,   0.0,   0.5,   0.5, -.471, -.458, -.452, -.467, -.472, -.464
  0.0,   0.0, .3125,   0.5, -.462, -.472, -.465, -.453, -.467, -.458
  0.0,   0.0, 0.375, 0.375, -.488, -.469, -.457, -.469, -.461, -.457
  0.0,   0.0, .4375, .3125, -.461, -0.46, -.447, -.464, -.443, -0.47
  0.0,   0.0,   0.5, .3125, -.463, -.459, -.466, -.459, -.454, -.448
  0.0,   0.0, .3125,   0.5, -.461, -.468, -.464, -.483, -0.46, -.466
  0.0,   0.0,   0.5, 0.625, -.463, -.468, -.476, -.461, -.452, -0.45
  0.0,   0.0, .4375, .6875, -.469, -.454, -.455, -0.47, -.471, -.466
  0.0,   0.0, 0.625, .4375, -.455, -.458, -.451, -.469, -0.47, -.461
  0.0,   0.0,  0.25,  0.25, -.472, -.475, -.468, -.456, -.477, -.473
  0.0,   0.0, .5625, .4375, -.473, -.479, -0.45, -.466, -.482, -0.46
  0.0,   0.0, 0.625, .4375, -.455, -.474, -.467, -.441, -.469, -.468
  0.0,   0.0,   0.5, .5625, -.461, -.464, -.453, -0.46, -.459, -.455
  0.0,   0.0,   0.5, .4375, -0.45, -.456, -.442, -.465, -.466, -.474
  0.0,   0.0, 0.625,  0.25, -.456, -.449, -.465, -.466, -0.45, -.461
  0.0,   0.0, .5625, .6875, -.465, -.474, -.464, -.448, -.459, -0.46
  0.0,   0.0, 0.375, .4375, -.442, -.488, -.461, -0.46, -.465, -.464
  0.0,   0.0, .3125,   0.5, -.392, -0.39, -.377, -.425, -.401, -0.41
  0.0,   0.0, .6875,   0.5, -.463, -0.47, -.462, -.465, -.455, -.463
  0.0,   0.0,   0.5, .3125, -.464, -.476, -.458, -.472, -.475, -.451
  0.0,   0.0, .5625, .3125, -.456, -.461, -.446, -.454, -.472, -.468
  0.0,   0.0, .8125, .5625, -.454, -.446, -.467, -0.46, -.487, -.471
  0.0,   0.0, 0.625, .5625, -0.46, -.477, -.456, -.455, -.443, -.467
  0.0,   0.0, .5625, .5625, -.494, -.451, -.474, -.449, -.477, -.446
  0.0,   0.0,   0.5,   0.5, -.448, -.455, -.447, -.467, -.467, -0.46
  0.0,   0.0, 0.625, 0.625, -.467, -.464, -.467, -.448, -.463, -.472
  0.0,   0.0, .5625, .3125, -.461, -.463, -0.48, -.441, -.453, -.467
  0.0,   0.0, .3125, .4375, -.441, -.469, -.475, -.466, -.464, -.468
  0.0,   0.0,  0.25, .8125, -.327, -.343, -.322, -.336, -.306, -0.36
  0.0,   0.0, .1875, 0.625, -.453, -.452, -.451, -0.47, -.461, -.469
  0.0,   0.0,   0.5, .6875, -.473, -.469, -.464, -.474, -.469, -.476
  0.0,   0.0, .5625,  0.75, -.466, -.449, -0.46, -0.47, -.474, -.475
  0.0,   0.0, 0.625, .5625, -.469, -.454, -.464, -.471, -.483, -.473
  0.0,   0.0, .5625,   0.5, -.469, -.458, -.468, -.459, -0.45, -.449
  0.0,   0.0, 0.375, .4375, -.473, -.464, -.471, -.464, -.475, -0.48
  0.0,   0.0, 0.625, .5625, -.454, -0.48, -.468, -.468, -.458, -.481
  0.0,   0.0, .4375,   0.5, -.449, -.474, -.453, -.465, -.464, -.448
  0.0,   0.0, .6875,   0.5, -.455, -.466, -.473, -.463, -.486, -.458
  0.0,   0.0, .4375, .4375, -.468, -.481, -.471, -.466, -.462, -0.46
  0.0,   0.0,   0.5, .5625, -.473, -0.48, -.464, -.464, -.467, -.467
  0.0,   0.0, .4375, .3125, -.464, -.449, -.461, -.445, -.484, -.472
  0.0,   0.0, 0.375, 0.375, -.446, -.485, -.457, -.464, -.453, -.463
  0.0,   0.0, .5625, 0.625, -.453, -.453, -.464, -.471, -.459, -.463
  0.0,   0.0, .5625, .6875, -.462, -.447, -.463, -.457, -.451, -.457
  0.0,   0.0,   0.5,   0.5, -.457, -.454, -.452, -.486, -.472, -0.46
  0.0,   0.0, 0.375,   0.5, -.461, -.478, -.464, -.465, -.477, -.444
  0.0,   0.0, .3125, .3125, -.468, -.475, -.461, -.457, -.453, -0.48
  0.0,   0.0, .5625, .4375, -.459, -.451, -.454, -.464, -.461, -.483
  0.0,   0.0,  0.75,  0.75, -.459, -.461, -.456, -0.45, -.455, -.465
  0.0,   0.0, .8125, .4375, -.461, -.472, -.446, -.466, -.445, -.461
  0.0,   0.0, .5625, .4375, -.455, -.461, -.446, -.458, -.453, -0.47
  0.0,   0.0, .3125, 0.625, -.468, -.457, -.479, -.455, -0.47, -.461
  0.0,   0.0,   0.5,   0.5, -.471, -0.46, -.464, -.469, -.466, -.461
  0.0,   0.0, .5625, .4375, -.477, -0.46, -.468, -.458, -.469, -.466
  0.0,   0.0, .6875,   0.5, -.467, -.458, -.464, -.454, -.479, -.453
  0.0,   0.0, .6875,  0.25, -.457, -.483, -.438, -.468, -.467, -.443
  0.0,   0.0, .5625, .6875, -.454, -.475, -.453, -.468, -.448, -.468
  0.0,   0.0, 0.375,   0.5, -.469, -.466, -.468, -.474, -.474, -.449
  0.0,   0.0, .3125,   0.5, -.448, -.448, -0.48, -.488, -.481, -.462
  0.0,   0.0, .4375,   0.5, -.458, -.466, -.465, -0.46, -0.46, -.469
  0.0,   0.0, .6875, .5625, -0.47, -.461, -.474, -.465, -.478, -.472
  0.0,   0.0, .6875,   0.5, -.463, -.452, -.468, -.459, -.479, -.462
  0.0,   0.0, 0.625, .4375, -.473, -0.45, -.448, -.457, -.478, -.462
  0.0,   0.0, .5625, 0.375, -.438, -.457, -.449, -.447, -.404, -.473
  0.0,   0.0, 0.625,   0.5, -.465, -.464, -.448, -.478, -.454, -0.47
  0.0,   0.0, .5625, .5625, -.463, -.464, -.452, -.457, -.462, -.455
  0.0,   0.0, .4375, 0.625, -.454, -.473, -.462, -.468, -.458, -.457
  0.0,   0.0, 0.625, 0.625, -.446, -.466, -.459, -.453, -.461, -.451
  0.0,   0.0,   0.5, .6875, -.455, -.466, -.448, -.474, -.472, -.477
  0.0,   0.0, .4375, .5625, -.466, -.476, -.446, -.461, -.469, -.479
  0.0,   0.0, 0.625,  0.25, -.461, -.444, -0.47, -.459, -.459, -0.47
  0.0,   0.0, .5625, .4375, -.462, -.463, -.461, -.465, -.462, -.442
  0.0,   0.0, .6875,   0.5, -.472, -.446, -.448, -.468, -.449, -.461
  0.0,   0.0, .5625, 0.375, -.455, -.475, -.475, -.469, -.478, -.475
  0.0,   0.0,   0.5, 0.625, -.468, -.471, -.476, -0.46, -.468, -.467
  0.0,   0.0, .4375, .4375, -.464, -.468, -.445, -.473, -.467, -.457
  0.0,   0.0, .5625,   0.5, -.443, -.469, -0.48, -.455, -0.47, -.468
  0.0,   0.0,   0.5, .4375, -.462, -.481, -.455, -.445, -.455, -0.46
  0.0,   0.0, .6875, .3125, -.454, -.454, -.457, -.475, -.453, -.454
  0.0,   0.0, .5625,  0.75, -.454, -.462, -.442, -.479, -.451, -.459
  0.0,   0.0, 0.375, 0.625, -.465, -.474, -.462, -.447, -.469, -.456
  0.0,   0.0, 0.625, .4375, -.464, -0.48, -.469, -.473, -.458, -.476
  0.0,   0.0, .5625, 0.375, -0.46, -.478, -.454, -.464, -.463, -.465
  0.0,   0.0, .3125, .6875, -.464, -.464, -.447, -.468, -.464, -.463
  0.0,   0.0, 0.375, 0.375, -.448, -.474, -.465, -0.45, -.461, -.459
  0.0,   0.0, .4375, .6875, -.481, -.461, -.472, -.441, -.453, -.459
  0.0,   0.0,   0.5, .5625, -.466, -.449, -.464, -.451, -.439, -.461
  0.0,   0.0,   0.5, .3125, -.478, -.486, -.458, -.455, -.456, -0.47
  0.0,   0.0, .3125, .5625, -.471, -.474, -.469, -0.45, -.464, -.481
  0.0,   0.0, .3125, 0.625, -.444, -.474, -.448, -.458, -.466, -0.47
  0.0,   0.0,   0.5, 0.375, -.453, -.471, -.455, -0.47, -.468, -.473
  0.0,   0.0, 0.875, 0.375, -.463, -.466, -.465, -0.46, -.467, -0.47
  0.0,   0.0, 0.625, 0.375, -.452, -.449, -.469, -.464, -0.46, -.479
