PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, .4375, .6875, -.439, -.455, -.459, -0.47, -0.45, -.457
  0.0,   0.0,   0.5, .4375, -.413, -.448, -.439, -.463, -.415, -.451
  0.0,   0.0,   0.5,  0.25, -.468, -0.48, -0.48, -.459, -.466, -.454
  0.0,   0.0, .5625,   0.5, -.479, -.488, -.475, -.477, -.487, -.465
  0.0,   0.0, .4375, 0.375, -.474, -.467, -.492, -.458, -.469, -.478
  0.0,   0.0, 0.625, .5625, -.484, -.468, -.478, -0.47, -0.46, -.454
  0.0,   0.0, .6875,   0.5, -.429, -.431, -.412, -.428, -.429, -0.45
  0.0,   0.0, 0.625, .6875, -.472, -.467, -0.47, -.478, -.491, -.467
  0.0,   0.0, .3125, .5625, -.469, -.478, -.478, -.464, -.475, -.492
  0.0,   0.0, .5625, .4375, -.491, -.462, -.485, -.461, -.489, -.477
  0.0,   0.0, .5625, .4375, -.462, -0.48, -.444, -.469, -.466, -.494
  0.0,   0.0, 0.375,   0.5, -.473, -.473, -.481, -.483, -.486, -.489
  0.0,   0.0, 0.375, .4375, -.472, -.471, -.473, -.457, -0.47, -.477
  0.0,   0.0, .6875, 0.375, -.465, -.457, -.477, -.494, -0.48, -.474
  0.0,   0.0,  0.25, .3125, -.459, -.474, -.487, -.463, -.453, -.447
  0.0,   0.0, 0.625,  0.75, -.487, -.483, -.455, -.481, -.478, -.472
  0.0,   0.0, .3125, .5625, -.496, -.478, -.478, -.472, -.471, -.474
  0.0,   0.0,   0.5, .6875, -.473, -.475, -.468, -.478, -.464, -.488
  0.0,   0.0,   0.5, 0.375, -.465, -.458, -.464, -0.46, -0.45, -.482
  0.0,   0.0, .5625, 0.625, -.465, -.475, -.457, -.464, -.465, -0.48
  0.0,   0.0, .3125, 0.625, -.465, -.463, -.484, -.474, -.463, -.477
  0.0,   0.0, .5625,  0.75, -.467, -.478, -.473, -.466, -.474, -.476
  0.0,   0.0, .5625, .5625, -0.46, -.466, -.469, -.451, -.469, -.459
  0.0,   0.0, .3125, 0.625, -.456, -.475, -.457, -.466, -.474, -.472
