PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0,   0.5, .5625, -.467, -.464, -.485, -.495, -.465, -.451
  0.0,   0.0,  0.75, 0.625, -.475, -0.46, -.454, -.481, -.474, -.476
  0.0,   0.0, 0.625, .3125, -.471, -.485, -.458, -.462, -.459, -0.48
  0.0,   0.0, .4375, 0.375, -.452, -.455, -.477, -.466, -.472, -.458
  0.0,   0.0, .4375,   0.5, -.482, -.469, -0.46, -.484, -.472, -.467
  0.0,   0.0, 0.625, .4375, -.465, -.487, -.457, -.451, -.469, -.449
  0.0,   0.0,   0.5,  0.25, -.474, -0.48, -.481, -.484, -.454, -.459
  0.0,   0.0, .5625, .8125, -.475, -.485, -.465, -.455, -0.48, -.473
  0.0,   0.0, .5625, 0.375, -.174, -.317, -.184, -.279, -.239, -.259
  0.0,   0.0, 0.625, .5625, -.466, -.465, -.469, -.473, -0.46, -.455
  0.0,   0.0, 0.625, 0.625, -.469, -0.47, -.465, -.475, -.449, -.475
  0.0,   0.0,   0.5, .5625, -.491, -0.44, -.457, -.467, -.485, -.471
  0.0,   0.0, .4375,  0.75, -.479, -.472, -.446, -.469, -.468, -.475
  0.0,   0.0, .5625, .4375, -.462, -.464, -.466, -.484, -.464, -.476
  0.0,   0.0, .6875, .3125, -.463, -.461, -.476, -.487, -.482, -.455
  0.0,   0.0,  0.75, 0.375, -.487, -.489, -.459, -.465, -.469, -.457
  0.0,   0.0, 0.625, 0.625, -.458, -.458, -.464, -.471, -.479, -.459
  0.0,   0.0, 0.375, .4375, -.464, -.465, -.475, -.472, -0.47, -.481
  0.0,   0.0, 0.625, 0.625, -.473, -.458, -.462, -.463, -.477, -.459
  0.0,   0.0, .4375, .6875, -.475, -.476, -.468, -.465, -.458, -.478
  0.0,   0.0, .5625, 0.375, -.485, -0.47, -.473, -.462, -.455, -.481
  0.0,   0.0,   0.5,   0.5, -0.46, -.486, -.462, -.474, -.474, -.462
  0.0,   0.0, .4375,   0.5, -0.46, -.462, -.454, -.479, -.461, -.465
  0.0,   0.0, .5625, 0.625, -.454, -.454, -.475, -.464, -.484, -.459
  0.0,   0.0, 0.375,  0.75, -.459, -.456, -.452, -.472, -.449, -.484
  0.0,   0.0, .5625, .4375, -.461, -.469, -.468, -0.47, -.454, -.478
  0.0,   0.0,   0.5, 0.625, -.476, -.475, -.468, -.455, -.477, -.491
  0.0,   0.0, 0.625, 0.625, -.492, -.452, -.471, -0.46, -.468, -.466
  0.0,   0.0, .4375, 0.625, -.464, -0.48, -0.47, -.459, -.473, -.473
