PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, .5625, .4375, -0.48, -.485, -0.47, -.469, -0.49, -.452
  0.0,   0.0, .4375, .3125, -.466, -.473, -0.48, -.472, -.463, -.488
  0.0,   0.0, 0.625, .4375, -.483, -.481, -.475, -.466, -.452, -0.48
  0.0,   0.0, 0.375,   0.5, -.473, -.453, -.449, -.463, -.489, -0.48
  0.0,   0.0, .5625, 0.375, -.473, -.482, -.471, -.484, -0.47, -.456
  0.0,   0.0, .5625,   0.5, -.472, -.476, -0.49, -.478, -.473, -.475
  0.0,   0.0,   0.5, .3125, -.484, -.464, -.472, -.476, -.486, -.479
  0.0,   0.0, 0.375,   0.5, -.469, -0.49, -0.49, -.474, -.451, -.496
  0.0,   0.0,   0.5, .5625, -.482, -0.47, -.477, -0.47, -.475, -.498
  0.0,   0.0, .5625, 0.375, -.467, -.483, -.479, -.469, -.471, -0.48
  0.0,   0.0,   0.5, .3125, -.475, -.489, -.479, -.458, -.443, -.463
  0.0,   0.0,  0.25,   0.5, -.477, -.487, -.468, -.478, -0.48, -.446
  0.0,   0.0, .5625, 0.375, -.464, -.471, -.459, -.474, -.477, -.502
  0.0,   0.0, 0.625, .6875, -.478, -.469, -.472, -.454, -.465, -.477
  0.0,   0.0, .4375, .6875, -.475, -.476, -.474, -.471, -.457, -.469
  0.0,   0.0, .4375, .6875, -.476, -.466, -.462, -.475, -.476, -0.47
  0.0,   0.0, .6875, .3125, -.469, -.485, -0.48, -.448, -.459, -.475
  0.0,   0.0,   0.5,  0.25, -.469, -.485, -.467, -0.46, -.489, -.452
  0.0,   0.0,   0.5,   0.5, -.473, -.471, -.453, -.483, -.491, -.475
  0.0,   0.0, .4375,   0.5, -.484, -.457, -.492, -.486, -.487, -.477
  0.0,   0.0,   0.5, .4375, -.466, -.458, -.455, -.481, -.469, -.448
  0.0,   0.0,  0.75, .5625, -.497, -.479, -.492, -.487, -.444, -0.48
  0.0,   0.0, .6875, 0.375, -.488, -.468, -.476, -.466, -.436, -.492
  0.0,   0.0,   0.5,   0.5, -.499, -.473, -.478, -.461, -.476, -.473
  0.0,   0.0, 0.625, 0.625, -.455, -.487, -.474, -0.49, -.471, -.468
  0.0,   0.0,   0.5, .6875, -.455, -.457, -.477, -.468, -.464, -.465
  0.0,   0.0,   0.5, 0.625, -.483, -.482, -.493, -.496, -.467, -.456
  0.0,   0.0, .5625, .4375, -.489, -0.48, -.462, -.467, -.478, -.462
  0.0,   0.0, .4375, 0.375, -.474, -0.46, -.481, -.466, -.477, -.487
  0.0,   0.0, .5625, 0.375, -.462, -.475, -0.49, -.484, -0.48, -0.49
  0.0,   0.0,   0.5,   0.5, -.475, -.474, -.465, -.467, -.465, -.471
  0.0,   0.0, .3125,   0.5, -0.48, -.466, -.471, -.465, -.473, -.489
  0.0,   0.0,   0.5,   0.5, -.479, -.479, -.476, -.483, -.472, -.477
  0.0,   0.0, 0.625,   0.5, -.484, -.481, -.468, -.481, -.481, -.465
  0.0,   0.0, .3125, .5625, -.468, -0.47, -.467, -.472, -.474, -.465
  0.0,   0.0, 0.375,   0.5, -.468, -.459, -.487, -.471, -.489, -.473
  0.0,   0.0, .4375,   0.5,  -0.5, -.466, -.464, -.471, -.464, -0.45
  0.0,   0.0, 0.625, 0.625, -.477, -.459, -.484, -.488, -.459, -.498
  0.0,   0.0, .4375, .6875, -.479, -.485, -.461, -.485, -.495, -.461
  0.0,   0.0, 0.625, 0.375, -.487, -0.46, -0.47, -.449, -.477, -0.47
  0.0,   0.0, .4375,   0.5, -.483, -.469, -.455, -.467, -.466, -.494
  0.0,   0.0, 0.375, .3125, -.476, -.483, -.468, -0.49, -.481, -.458
  0.0,   0.0, 0.625, .6875, -0.48, -.488, -.463, -.462, -.482, -.474
  0.0,   0.0, 0.625, .4375, -.472, -.467, -.477, -.474, -.475, -.459
  0.0,   0.0, 0.625, .6875, -.478, -.473, -0.47, -.466, -.479, -.455
  0.0,   0.0,   0.5, .5625, -.461, -.457, -.461, -.478, -.466, -.471
  0.0,   0.0,   0.5, .5625, -0.45, -.487, -.481, -.469, -.466, -0.47
  0.0,   0.0,   0.5,   0.5, -.429, -.459, -.446, -.445, -.456, -.442
  0.0,   0.0, .5625, 0.625, -.472, -.493, -.474, -.467, -.474, -.471
  0.0,   0.0,   0.5, .4375, -.235, -.346, -.254, -0.33, -.267, -.325
  0.0,   0.0, .5625, .4375, -0.44, -.449, -.461, -.433, -.433, -.455
  0.0,   0.0,  0.25, 0.375, -0.45, -.469, -.479, -.477, -.467, -.484
  0.0,   0.0, .4375,  0.25, -.479, -.464, -.467, -.481, -.484, -.455
  0.0,   0.0,   0.5,   0.5, -.468, -.481, -.477, -.466, -.479, -.475
  0.0,   0.0,   0.5, .3125, -.199, -.365, -.243, -.335, -.282, -.299
  0.0,   0.0,   0.5, .4375, -.482, -.475, -.484, -.475, -.475, -.467
  0.0,   0.0, .6875, 0.375, -.482, -.481, -.455, -.479, -0.48, -.467
  0.0,   0.0,   0.5, .4375, -.478, -.471, -.487, -.502, -.467, -.453
  0.0,   0.0, .6875, 0.375, -.489, -.459, -.454, -.497, -.471, -0.46
  0.0,   0.0,   0.5,   0.5, -.482, -.463, -.474, -.474, -.463, -.479
  0.0,   0.0, .5625, 0.375, -.446, -.466, -.468, -.476, -.479, -.468
  0.0,   0.0,   0.5,  0.25, -.471, -0.46, -.485, -0.48, -0.48, -.484
  0.0,   0.0, .6875, 0.375, -.479, -.467, -.465, -.473, -.464, -.453
  0.0,   0.0,   0.5, 0.625, -.485, -.464, -.486, -.482, -0.48, -.457
  0.0,   0.0, 0.375, .5625, -.459, -.481, -.481, -.471, -.474, -.466
  0.0,   0.0,  0.25, .3125, -0.46, -.472, -.492, -.482, -.464, -.485
  0.0,   0.0, .4375, .4375, -.454, -.466, -0.47, -.483, -.477, -.465
  0.0,   0.0, 0.625, .3125, -.493, -.478, -.483, -.482, -.485, -.447
  0.0,   0.0, 0.375,   0.5, -.488, -.474, -.491, -.453, -.477, -.471
  0.0,   0.0, .4375,  0.25, -0.48, -.468, -.469, -.456, -.473, -.468
  0.0,   0.0, 0.625,  0.75, -.487, -.476, -.476, -.475, -.477, -.501
  0.0,   0.0, .5625, .5625, -.458, -.463, -.444, -.479, -.459, -.471
  0.0,   0.0,   0.5, .4375, -.471, -0.48, -.476, -.486, -.466, -0.49
  0.0,   0.0, .5625, 0.625, -.481, -.496, -.439, -.458, -.489, -.457
  0.0,   0.0, 0.625,   0.5, -.433, -.439, -.447, -.457, -.443, -.453
  0.0,   0.0, .4375, .4375, -.224, -.347, -.238, -.334, -.253, -.316
  0.0,   0.0,   0.5, .1875, -.472, -.476, -.467, -.474, -.471, -.457
  0.0,   0.0,  0.25,   0.5, -.488, -.452, -.489, -.469, -.462, -0.47
  0.0,   0.0, 0.375,  0.75, -.461, -.476, -0.48, -.461, -.489, -.466
  0.0,   0.0, .6875, .5625, -.493, -.472, -.484, -.486, -.496, -.487
  0.0,   0.0,   0.5, .4375, -0.49, -.467, -.477, -.458, -.488, -0.47
  0.0,   0.0, .5625, .5625, -0.49, -.484, -.445, -.494, -.483, -.473
  0.0,   0.0, .3125,   0.5, -.477, -.453, -.459, -.486, -.464, -.475
  0.0,   0.0,   0.5, 0.375, -.472, -.473, -.469, -.461, -.474, -.476
  0.0,   0.0, .5625, .5625, -.477, -.451, -.478, -.465, -.467, -.485
  0.0,   0.0, 0.625, .6875, -0.48, -.488, -.471, -.469, -.481, -.476
  0.0,   0.0,   0.5,   0.5, -.466, -.473, -.462, -0.46, -.465, -.479
