PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, .5625, .3125, -.398, -.413, -.384, -0.42,  -0.4, -.402
  0.0,   0.0,   0.5, .6875, -.414, -.386, -.349, -.423, -.394, -.402
  0.0,   0.0, .5625, 0.625, -.397, -.403, -.414, -.374, -.418, -.393
  0.0,   0.0, .6875,   0.5, -.386,  -0.4, -.417, -.384, -.404, -.399
  0.0,   0.0, .3125, .5625, -.396, -.406, -.401, -.404, -0.38, -.411
  0.0,   0.0, 0.375, .6875, -0.41, -.364, -.409, -.403, -.382, -.416
  0.0,   0.0, 0.625,   0.5, -.397, -.392, -.388, -.406, -.398, -.397
  0.0,   0.0,   0.5, .3125, -.396, -.402, -.379, -.405, -.389, -.413
  0.0,   0.0, 0.625,   0.5, -.408, -.395, -.396, -.396, -.381, -.416
  0.0,   0.0, .5625, .5625, -.396, -.404, -.401, -.399, -.424, -0.38
  0.0,   0.0, .8125, 0.375, -.392,  -0.4, -.402, -.398, -.411, -.389
  0.0,   0.0,   0.5, .4375, -.393, -.407, -.394, -.395, -.389, -.415
  0.0,   0.0, .3125, .3125, -.392, -.411, -.404, -.377, -.415, -.375
  0.0,   0.0, .4375, .3125, -.381, -.412, -.401,  -0.4, -.407,  -0.4
  0.0,   0.0, .5625, .4375, -.396, -.402, -.386, -.415, -0.41, -.397
  0.0,   0.0,   0.5, .5625,  -0.4,  -0.4, -.398, -.407, -.395, -.397
  0.0,   0.0,   0.5, .6875, -.397, -.399, -.421, -.379, -.389, -.407
  0.0,   0.0, .3125, .3125, -0.41, -.391, -.376, -.408, -.399, -.392
  0.0,   0.0, .4375, .3125, -.399, -.391, -0.39, -.416, -.388, -.408
  0.0,   0.0, 0.375, .3125, -.403, -.398, -.391, -.408, -.402, -.401
  0.0,   0.0,  0.75,   0.5,  -0.4,  -0.4, -.382, -.392,  -0.4, -.381
  0.0,   0.0,   0.5, 0.375, -.426, -.376, -.412, -.387, -.374, -0.42
  0.0,   0.0,  0.25, .5625, -.419, -.389, -.408, -.384, -.413, -.399
  0.0,   0.0, .5625, .3125, -.391, -.399, -.414, -.384, -.406, -.402
