PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, 0.625,   0.5, -.479, -0.47, -.471, -.466, -.473, -0.46
  0.0,   0.0,   0.5, 0.625, -.483, -.473, -.479, -.487, -.469, -.477
  0.0,   0.0, .4375, .4375, -0.47, -.462, -.467, -.459, -.467, -.494
  0.0,   0.0, 0.625, .3125, -.483, -.453, -.466, -.466, -0.46, -.445
  0.0,   0.0, 0.375,   0.5, -.468, -.486, -.474, -.446, -.468, -.471
  0.0,   0.0, 0.375, 0.375, -.481, -.465, -.456, -.486, -.456, -.478
  0.0,   0.0,   0.5, .4375, -.472, -.453, -.471, -.471, -0.46, -.467
  0.0,   0.0, 0.375, 0.625, -.479, -0.49, -.467, -.464, -.467, -0.48
  0.0,   0.0, .4375,   0.5, -.464, -.471, -.467, -.451, -.475, -.462
  0.0,   0.0, .3125, .4375, -.488, -0.46, -.479, -.454, -.469, -.463
  0.0,   0.0,  0.25, .5625, -.466, -.484, -.469, -.469, -.481, -0.45
  0.0,   0.0, 0.625,   0.5, -.478, -.476, -.465, -.465, -.466, -.454
  0.0,   0.0, .3125,   0.5, -.462, -.441, -.467, -.475, -.479, -.484
  0.0,   0.0, .4375,   0.5, -.463, -.466, -.485, -.471, -.475, -.469
  0.0,   0.0, .5625,  0.25, -.459, -.453, -.479, -.457, -.482, -.461
  0.0,   0.0,   0.5,  0.75, -.456, -.459, -.483, -.474, -.466, -0.48
  0.0,   0.0, .5625, 0.625, -0.47, -0.47, -.466, -.459, -.477, -.466
  0.0,   0.0, .6875, .3125, -.471, -.463, -.473, -.473, -0.46, -.465
  0.0,   0.0, .5625, .4375, -.468, -0.48, -.453, -.461, -.471, -.461
  0.0,   0.0, .4375, 0.625, -.454, -.466, -.453, -.481, -.463, -.468
  0.0,   0.0, .4375, .5625, -.462, -.465, -.479, -.464, -.465, -0.46
  0.0,   0.0, .6875,   0.5, -.462, -0.45, -.472, -0.46, -.482, -.448
  0.0,   0.0, .3125, .3125, -.479, -.477, -0.48, -.468, -.471, -.463
  0.0,   0.0, 0.375, .3125, -.454, -.466, -.453, -.477, -.458, -.466
  0.0,   0.0, 0.375,   0.5, -.452, -.452, -.466, -.472, -.457, -.472
  0.0,   0.0, 0.625,   0.5, -.474, -.462, -.474, -.475, -.453, -.465
  0.0,   0.0, .5625,   0.5, -.465, -.473, -0.45, -0.47, -.475, -.466
  0.0,   0.0,   0.5,   0.5, -.469, -.467, -.449, -.469, -.457, -.454
  0.0,   0.0,   0.5, .6875, -.443, -.458, -.449, -.461, -.452, -.471
  0.0,   0.0,   0.5,   0.5, -0.49, -.456, -.477, -.465, -.476, -.469
  0.0,   0.0, .6875, .8125, -.467, -0.48, -.469, -.462, -.478, -0.46
  0.0,   0.0, .3125, .4375, -.458, -.469, -.473, -.469, -.456, -.461
  0.0,   0.0, .3125, .4375, -.471, -.467, -.481, -.494, -.472, -.452
  0.0,   0.0, 0.375, .5625, -.458, -0.47, -.467, -.472, -.481, -.472
  0.0,   0.0, .5625, .3125, -.448, -.453, -.438, -.467, -.453, -.462
  0.0,   0.0, 0.375,  0.25, -.472, -.458, -.452, -.467, -.475, -.483
  0.0,   0.0,   0.5,  0.75, -.467, -.462, -.483, -.465, -.474, -.474
  0.0,   0.0, .4375, .5625, -.484, -.473, -.465, -.471, -.473, -.453
  0.0,   0.0, 0.625,   0.5, -.461, -.468, -.472, -.465, -.482, -.471
  0.0,   0.0, .3125, 0.375, -.466, -.443, -.468, -.472, -0.47, -.462
  0.0,   0.0, 0.625, .5625, -.464, -.467, -.471, -.462, -.476, -.481
  0.0,   0.0, .4375, 0.375, -.472, -.472, -.473, -.478, -.457, -0.49
  0.0,   0.0, .4375, .5625, -.477, -0.47, -.463, -.467, -.467, -.466
  0.0,   0.0, .4375, 0.375, -.455, -.466, -.453, -.475, -.476, -.463
  0.0,   0.0, .3125, .6875, -.485, -.466, -.475, -.482, -.479, -.467
  0.0,   0.0, 0.375, 0.125, -.467, -.468, -.454, -.466, -.474, -.488
  0.0,   0.0,  0.25, .4375, -.456, -.478, -.462, -.477, -.484, -.458
  0.0,   0.0,   0.5,  0.75, -.467, -.463, -.474, -.476, -.465, -.464
  0.0,   0.0,   0.5, .6875, -.453, -.475, -.449, -.481, -.479, -.462
  0.0,   0.0, .4375,   0.5, -.487, -.473, -.466, -.469, -.469, -.462
  0.0,   0.0, .3125, .4375, -.477, -.466, -.463, -.466, -.467, -.468
  0.0,   0.0, .3125,  0.25, -.483, -.466, -.461, -.468, -.484, -.471
  0.0,   0.0, .9375, 0.375, -0.45, -.462, -0.46, -.471, -.487, -.474
  0.0,   0.0, 0.625,   0.5, -.471, -.483, -.468, -.455, -0.48, -.468
  0.0,   0.0, 0.625, .3125, -.462, -.475, -.467, -0.47, -.482, -.459
  0.0,   0.0, .5625, .5625, -.471, -.487, -.481, -.473, -.452, -.469
  0.0,   0.0,   0.5, 0.375, -.467, -.478, -.484, -.452, -.451, -.474
  0.0,   0.0, .5625, .5625, -.458, -.464, -0.46, -.481, -.462, -.481
  0.0,   0.0,  0.25,  0.25,  -0.5, -.473, -.474, -.483, -.467, -.464
  0.0,   0.0,   0.5, .4375, -.479, -.467, -.457, -.491, -.489, -.478
  0.0,   0.0, .4375, .6875, -.483, -.498, -.476, -.478, -.464, -0.47
  0.0,   0.0, .3125,  0.25, -.463, -.482, -.466, -.487, -.459, -.463
  0.0,   0.0,   0.5, 0.625, -.474, -.472, -.483, -0.46, -0.48, -.467
  0.0,   0.0, 0.375, 0.375, -.463, -.443, -.448, -.463, -.455, -.446
  0.0,   0.0, .4375,   0.5, -.475, -0.47, -.461, -.473, -.452, -.451
  0.0,   0.0, .4375,   0.5, -.477, -0.48, -.471, -0.46, -.476, -.468
  0.0,   0.0,   0.5, .5625, -.459, -.482, -.492, -.455, -.451, -.472
  0.0,   0.0, .6875,   0.5, -.464, -.469, -.456, -.467, -.472, -.483
  0.0,   0.0,   0.5, 0.625, -.451, -.472, -.474, -.465, -.463, -.466
  0.0,   0.0, .4375,   0.5, -.464, -.475, -.443, -.473, -.447, -.458
  0.0,   0.0,  0.75, 0.375, -.462, -.454, -.464, -.464, -.464, -.481
  0.0,   0.0,   0.5, .4375, -.458, -.463, -.455, -.477, -.472, -.462
  0.0,   0.0, 0.625, 0.375, -.473, -.474, -.482, -.477, -.455, -.482
  0.0,   0.0, 0.125,   0.5, -.474, -.476, -.446, -.485, -.483, -.466
  0.0,   0.0, .4375, .5625, -.473, -.469, -.462, -.468, -.483, -.474
  0.0,   0.0,   0.5, 0.375, -0.19, -0.29, -.156, -.279, -.216, -.259
  0.0,   0.0,   0.5, .6875, -.461, -.455, -.459, -.454, -.494, -.475
  0.0,   0.0,   0.5, .5625, -.454, -.459, -.462, -.441, -.447, -0.44
  0.0,   0.0, .4375, .5625, -.457, -.466, -.488, -0.48, -0.46, -.465
  0.0,   0.0, 0.375,  0.75, -0.48, -.452, -.465, -.467, -.464, -.465
  0.0,   0.0, 0.375, .5625, -0.46, -.459, -0.48, -.482, -.478, -.473
  0.0,   0.0, .1875, .6875, -.483, -.474, -.494, -.476, -.471, -.477
  0.0,   0.0,   0.5, .3125, -.489, -.461, -.466, -.476, -.456, -.465
  0.0,   0.0, 0.625, 0.375, -0.45, -.482, -.463, -0.48, -.456, -.461
  0.0,   0.0, .4375,   0.5, -.464, -.479, -.468, -.481, -.475, -0.46
  0.0,   0.0, .5625, .5625, -.447, -.473, -.469, -.465, -.467, -.482
  0.0,   0.0, .3125, .4375, -.391, -.441, -.417, -.447, -0.44, -.409
  0.0,   0.0, .4375, .3125, -.478, -.454, -.474, -.481, -.475, -.455
  0.0,   0.0, .3125, .5625, -.327,  -0.4, -.354, -.359, -.356, -.366
  0.0,   0.0, .4375, .6875, -.487, -.472, -0.49, -.485, -.495, -.472
  0.0,   0.0, .5625, 0.625, -.482, -.438, -.478, -.451, -.483, -.477
  0.0,   0.0, 0.625, .4375, -.475, -.473, -.453, -.454, -.463, -.469
  0.0,   0.0,  0.75,   0.5, -.475, -.474, -.467, -0.46, -.468, -.457
  0.0,   0.0, .5625, .5625, -.459, -.463, -.473, -.459, -.468, -.484
  0.0,   0.0,   0.5,   0.5, -.472, -.476, -.465, -.478, -.479, -.488
  0.0,   0.0, .4375, 0.625, -.461, -.462, -.456, -.465, -.468, -0.45
  0.0,   0.0, 0.625, 0.625, -.469, -.464, -.485, -.462, -0.47, -.476
  0.0,   0.0, .3125,  0.75, -.469, -0.46, -0.46, -.492, -0.49, -.472
  0.0,   0.0, .6875, 0.375, -.473, -.484, -.464, -0.48, -.472, -.475
  0.0,   0.0, .5625,   0.5, -.463, -.456, -.465, -.487, -.467, -.462
  0.0,   0.0, .5625, .4375, -.458, -.461, -.473, -.477, -.474, -.472
  0.0,   0.0, .6875, .6875, -.468, -.452, -0.47, -.455, -0.46, -.465
  0.0,   0.0, 0.375, .5625, -.472, -.467, -.478, -.468, -.464, -.452
  0.0,   0.0, .5625, .5625, -.475, -.477, -.475, -.501, -.454, -0.47
  0.0,   0.0, .3125, .5625, -.333, -.383, -.329, -.384, -.331, -.382
  0.0,   0.0, 0.625, .5625, -0.47, -.467, -.475, -.459, -.463, -.473
  0.0,   0.0, .4375, .3125, -.444, -.482, -.456, -.461, -.473, -.473
  0.0,   0.0, .4375, .4375, -.444, -.454, -.471, -.476, -.463, -0.47
  0.0,   0.0, .5625, 0.375, -.479, -.469, -.465, -0.46, -.448, -.466
  0.0,   0.0, 0.625, .6875, -.475, -.469, -.453, -0.47, -.472, -.466
  0.0,   0.0,   0.5, .5625, -.486, -.465, -.467, -0.47, -.475, -.462
  0.0,   0.0,  0.75,   0.5, -.478, -.472, -.473, -.467, -.455, -.475
  0.0,   0.0, .4375, .4375, -.457, -.465, -.453, -.454, -.443, -.465
  0.0,   0.0, 0.625, .5625, -0.46, -.484, -0.45, -.462, -.477, -.483
  0.0,   0.0, .5625, .5625, -.448, -.452, -.457, -.478, -.454, -.465
  0.0,   0.0,   0.5, .3125, -.479, -.481, -.477, -.477, -.466, -.491
  0.0,   0.0,   0.5, .5625, -.455, -.473, -.452, -.485, -.452, -.466
  0.0,   0.0, .4375, 0.375, -0.46, -.467, -.454, -.461, -.461, -.474
  0.0,   0.0, .5625, .5625, -.477, -.462, -.476, -.471, -.472, -.486
  0.0,   0.0, .4375, 0.375, -.457, -.478, -.458, -.478, -.466, -.463
  0.0,   0.0, .4375,   0.5, -0.45, -.459, -.481, -.469, -.478, -.475
