PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0,  0.25, .5625, -.505, -.494, -.454, -.471, -.485, -.469
  0.0,   0.0,  0.75, 0.625, -.462, -.471, -.467, -.463, -.479, -.468
  0.0,   0.0, 0.625,  0.75, -.468, -.492, -.469, -.469, -.487, -.464
  0.0,   0.0, 0.375, 0.625, -.464, -.465, -0.48, -.479, -.461, -.467
  0.0,   0.0, 0.375,   0.5, -.465, -.494, -.483, -.478, -.465, -.483
  0.0,   0.0, .4375,   0.5, -.483, -.476, -.478, -.465, -.478, -.468
  0.0,   0.0, 0.375,  0.75, -.449, -.478, -.474, -.474, -.473, -.457
  0.0,   0.0, .3125, .4375, -.466, -.451, -.489, -.473, -.467, -.474
  0.0,   0.0, 0.625,  0.25, -.479, -.461, -.491, -.474, -.451, -0.48
  0.0,   0.0, .5625, 0.375, -.496, -.458, -.478, -.467, -.467, -.464
  0.0,   0.0,   0.5, .5625, -.464, -.479, -.486, -0.46, -.454, -.493
  0.0,   0.0, .5625, 0.375, -.495, -.455, -.472, -0.48, -.469, -.447
  0.0,   0.0,   0.5,   0.5, -0.48, -.464, -.477, -.465, -.464, -.481
  0.0,   0.0, 0.375, 0.375, -.481, -.455, -.469, -.469, -0.49, -0.47
  0.0,   0.0, 0.375, .4375, -.477, -.483, -.471, -.468, -.465, -.455
  0.0,   0.0, .8125, .3125, -.464, -.466, -.468, -.479, -.444, -.491
  0.0,   0.0, .3125,  0.25, -.454, -.457, -.478, -.459, -.463, -.469
  0.0,   0.0, 0.625,   0.5, -.455, -.485, -.484, -.472, -.475, -0.47
  0.0,   0.0, 0.375, .4375, -.442, -.461, -.472, -.465, -.459, -.467
  0.0,   0.0, 0.625, .4375, -.483, -.482, -.461, -0.46, -.459, -.479
  0.0,   0.0, .5625, .4375, -.488, -.481, -.463, -.484, -.484, -0.48
  0.0,   0.0, 0.375, .5625, -0.46, -.457, -.466, -.479, -.457, -.466
  0.0,   0.0, .6875, .5625, -.474, -.466, -.482, -.467, -.458, -.451
  0.0,   0.0,   0.5,   0.5, -.467, -.478, -.467, -.492, -.478, -.463
  0.0,   0.0, .4375,   0.5, -.478, -0.49, -.474, -0.48, -.475, -0.46
  0.0,   0.0,   0.5, .4375, -0.47, -.459, -.471, -.482, -.484, -.461
