PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, .5625,   0.5, -0.32, -.337, -0.32, -.339, -.322, -.324
  0.0,   0.0, .1875,   0.5, -.344, -.323, -0.32, -.337, -0.33, -.342
  0.0,   0.0, .8125, 0.375, -.338, -.326, -.331, -.325, -.327, -.321
  0.0,   0.0, .4375, .4375, -.334, -.331, -.317, -.344, -.346, -.333
  0.0,   0.0, .5625, .4375, -.329, -.336, -.357, -.319, -.346, -.325
  0.0,   0.0, .6875,   0.5, -.336, -.327, -.331, -.351, -.329, -.331
  0.0,   0.0, .3125, .4375, -.326, -.344, -.334, -.324, -.345, -.331
  0.0,   0.0, .3125, .3125, -.336, -.336, -.338, -.333, -.327, -.357
  0.0,   0.0,  0.25, .4375, -.344, -.339, -.323, -.339, -.341, -.324
  0.0,   0.0,   0.5, .5625, -.338, -.327, -.324, -.333, -.344, -.338
  0.0,   0.0, .3125, .4375, -0.35, -.326, -.344, -.331, -.298, -.359
  0.0,   0.0, .3125, 0.625, -.314, -.328, -.333, -.342, -.363, -.306
  0.0,   0.0, .6875, .6875, -.351, -.313, -.345, -.327, -.332, -.343
  0.0,   0.0, 0.375, .4375, -.359, -.313, -.346, -.339, -.338, -0.33
  0.0,   0.0, .6875, .5625, -.329, -.335, -.336, -.324, -.307, -.343
  0.0,   0.0,   0.5, .4375, -.338, -.327, -.331, -0.33, -.351, -.323
  0.0,   0.0, .5625, .5625, -.341, -.317, -.312, -.354, -.342, -.326
  0.0,   0.0, .6875,   0.5, -.329, -.328, -.334, -.342, -.332, -.335
  0.0,   0.0,  0.25, .5625, -.346, -0.33, -.329, -.344, -.355, -.324
  0.0,   0.0,   0.5, .5625, -.328, -.331, -.339, -.336, -.327, -.342
  0.0,   0.0,   0.5,  0.75, -.337, -.323, -.333, -0.33, -.321, -.342
  0.0,   0.0,  0.75, .5625, -.354, -.311, -.334, -.327, -.332, -.342
  0.0,   0.0,   0.5, .4375, -.125, -.177, -.143, -.167, -.147, -0.17
  0.0,   0.0, 0.625, 0.375, -.319, -.355, -.328, -.344, -.331, -.336
  0.0,   0.0,   0.5, 0.625, -.339, -.336, -.329, -.344, -.329, -.335
  0.0,   0.0, .4375,   0.5, -.328, -.328, -.335, -.328, -.336, -.331
  0.0,   0.0,   0.5, .5625, -.311, -.348, -.342, -.329, -.322, -.348
  0.0,   0.0, 0.375, .3125, -.329, -.335, -.354, -0.32, -.334, -.331
  0.0,   0.0, .5625, .3125, -.346, -.323, -.334, -.333, -.355, -.332
  0.0,   0.0, .3125, .5625, -0.32, -.347, -.351, -.313, -.336, -.335
  0.0,   0.0, .4375, 0.625, -0.35, -.313, -.324, -.342, -.355, -.319
  0.0,   0.0, .3125, .4375, -.319, -0.35, -.314, -.361, -.322, -.335
  0.0,   0.0, .5625, .6875, -.331, -.335, -.343, -.327, -0.33, -.339
