PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, .5625, .4375, -.492, -.462, -.457, -.489, -.468, -.474
  0.0,   0.0,   0.5, 0.375, -0.47, -.467, -.481, -.474, -0.48, -.473
  0.0,   0.0, .8125, .5625, -.465, -.477, -.482, -.454, -.475, -.458
  0.0,   0.0, 0.625,  0.25, -.479, -.471, -.482, -.473, -.472, -0.47
  0.0,   0.0, .5625, .5625, -.499, -.473, -.475, -.475, -.468, -.474
  0.0,   0.0, 0.625,   0.5, -.468, -.478, -.451, -.493, -.468, -0.48
  0.0,   0.0, .5625, 0.375, -.473, -.475, -.461, -.497, -.467, -0.47
  0.0,   0.0, .4375, 0.625, -.461, -.475, -.446, -.478, -.467, -.474
  0.0,   0.0, .3125,   0.5, -.488, -.471, -0.48, -.471, -.477, -.476
  0.0,   0.0, 0.625, .5625, -.478, -.475, -.464, -.472, -.485, -.468
  0.0,   0.0,   0.5, 0.625, -.478, -0.47, -.483, -.482, -.455, -.472
  0.0,   0.0, 0.625, .4375, -.454, -.475, -.484, -0.48, -.481, -.476
  0.0,   0.0, .4375,  0.25, -.485, -.489, -.465, -.475, -.456, -.484
  0.0,   0.0, .4375,   0.5, -.493, -.482, -.475, -.474, -0.46, -.486
  0.0,   0.0, .6875,   0.5, -.484, -.494, -.474, -.466, -0.48, -.481
  0.0,   0.0, .4375,   0.5, -.481, -.472, -.476, -.463, -0.49, -0.49
  0.0,   0.0, .4375,   0.5, -.468, -.459, -.464, -.463, -.464, -.469
  0.0,   0.0,   0.5, 0.625, -.463, -.463, -.454, -0.48, -.455, -.455
  0.0,   0.0, .5625, .5625, -.486, -.494, -0.46, -.467, -.489, -.485
  0.0,   0.0, .4375, .3125, -.487, -.474, -.468, -.477, -.481, -.465
  0.0,   0.0, .6875,  0.75, -.471, -.474, -.458, -.476, -.467, -.459
  0.0,   0.0, .5625,   0.5, -.466, -0.47, -.475, -.454, -.469, -.469
  0.0,   0.0, 0.375, 0.625, -.478, -.481, -.459, -.467, -.476, -.457
  0.0,   0.0, .3125, .3125, -.474, -.468, -.474, -.458, -.437, -.472
  0.0,   0.0, .5625,   0.5, -.457, -.477, -0.47, -.476, -.488, -.487
  0.0,   0.0, .4375, .5625, -.434, -.443, -.453, -.443, -.418, -0.48
  0.0,   0.0, .4375, 0.625, -.485, -.446, -.472, -.471, -.477, -.455
  0.0,   0.0,  0.75,   0.5, -0.46, -.473, -.473, -0.46, -.459, -0.47
  0.0,   0.0, .5625, 0.375, -.494, -.463, -.459, -.458, -.478, -.455
  0.0,   0.0, .4375, .4375, -.494, -.485, -.482, -.494, -.488, -.481
  0.0,   0.0,   0.5, .8125, -.473, -.482, -.486, -.476, -.481, -.457
  0.0,   0.0,   0.5, 0.625, -.467, -.487, -.498, -.484, -.477, -.458
  0.0,   0.0, .5625, .4375, -.459, -.481, -.465, -.451, -.465, -.458
  0.0,   0.0,  0.25, .5625, -.472, -0.48, -.463, -.484, -.479, -.464
  0.0,   0.0, .4375, .4375, -.466, -.488, -.471, -.467, -.475, -.456
  0.0,   0.0, .4375, .4375, -.472, -.465, -.459, -.471, -.485, -.459
  0.0,   0.0, .5625,   0.5, -.468, -.453, -0.46, -.474, -.453, -.471
  0.0,   0.0, .4375, 0.625, -.496, -0.48, -0.46, -.465, -.461, -.489
  0.0,   0.0, .3125, 0.625, -.467, -0.45, -.494, -0.48, -.484, -.473
  0.0,   0.0, 0.625,  0.25, -.481, -.477, -.473, -0.49, -.471, -.484
  0.0,   0.0, 0.375, 0.375, -.477, -.467, -.481, -.468, -.474, -.474
  0.0,   0.0, .5625,   0.5, -.491, -.467, -.473, -.456, -.484, -.487
  0.0,   0.0,   0.5, .3125, -.466, -.471, -0.44, -.472, -.472, -.486
  0.0,   0.0, .3125, .5625, -.483, -.468, -.462, -.466, -0.48, -0.46
  0.0,   0.0, 0.375, 0.375, -.466, -.472, -.485, -.487, -.478, -.472
  0.0,   0.0, .5625, .6875, -0.48, -.444, -.507, -0.47, -.481, -.479
  0.0,   0.0, .6875, 0.625, -.468, -.464, -0.47, -.453,  -0.5, -.486
  0.0,   0.0,   0.5,   0.5, -0.47, -.476, -.477, -.484, -.489, -0.49
  0.0,   0.0, 0.375, .1875, -.485, -.485, -.474, -.446, -0.48, -.467
  0.0,   0.0, .4375,   0.5, -.494, -.477, -.455, -.447, -0.48, -.467
  0.0,   0.0, .3125, 0.375, -.485, -.474, -.465, -.471, -.492, -.479
  0.0,   0.0, 0.125, .5625, -.477, -.476, -.454, -.477, -.474, -.462
  0.0,   0.0, .3125, .3125, -.479, -.485, -.458, -0.49, -.508, -.469
  0.0,   0.0, 0.375,   0.5, -.453, -.473, -.482, -.482, -.451, -.466
  0.0,   0.0, .4375, .4375, -.503, -.446, -.479, -.461, -.463, -.478
  0.0,   0.0,  0.75, 0.625, -.484, -.464, -.473, -.456, -.448, -.465
  0.0,   0.0,   0.5, 0.625, -.462, -.469, -.463, -.457, -.492, -.491
  0.0,   0.0, 0.375,  0.75, -.456, -.464, -.485, -.459, -.475, -.486
  0.0,   0.0, .5625,  0.25, -.462, -.462, -.466, -.489, -.456, -.477
  0.0,   0.0,   0.5, .5625, -.486, -.456, -.472, -.499, -.472, -.477
  0.0,   0.0, 0.375,   0.5, -.455, -.459, -.486, -.475, -.484, -.468
  0.0,   0.0, .4375, 0.625, -.478, -.491, -.489, -.477, -.457, -.452
  0.0,   0.0, .4375, .5625, -.472, -.465, -.486, -.466, -.477, -.491
  0.0,   0.0, .6875, 0.625, -.463, -.477, -.461, -.485, -0.47, -.466
  0.0,   0.0, .3125, .6875, -.482, -.467, -.481, -.485, -.465, -.464
  0.0,   0.0,   0.5,   0.5, -.485, -0.47, -0.47, -.479, -.454, -.474
  0.0,   0.0,   0.5, .5625, -0.47, -.487, -.474, -.465, -.492, -.459
  0.0,   0.0, 0.375, .5625, -.451, -.502, -.484, -.466, -.479, -.475
  0.0,   0.0, 0.625, 0.375, -0.48, -.457, -.475, -.478, -.471, -.486
  0.0,   0.0, 0.375, .3125, -.481, -.478, -.482, -.487, -.482, -.464
  0.0,   0.0, 0.625, .3125, -.474, -.464, -.467, -.472, -.462, -.459
  0.0,   0.0, 0.375, .6875, -.494, -.466, -0.48, -.475, -0.48, -.454
  0.0,   0.0, .4375, .4375, -.472, -0.48, -.477, -.445, -0.46, -0.47
  0.0,   0.0, .6875,   0.5, -0.47, -.475, -.462, -.462, -.462, -.482
  0.0,   0.0,   0.5,   0.5, -.471, -.471, -0.46, -.485, -.463, -.488
  0.0,   0.0, .6875, 0.625, -.489, -0.46, -.473, -0.46, -.461, -.471
  0.0,   0.0,  0.75, .4375, -.454, -.484, -.476, -.491, -.491, -.475
  0.0,   0.0, .4375, .5625, -.477, -.464, -.488, -.485, -.481, -0.47
  0.0,   0.0, 0.625,   0.5, -.468, -.474, -0.46, -.464, -.474, -.459
  0.0,   0.0, .5625, 0.375, -.484, -.475, -.466, -.458, -.483, -.459
  0.0,   0.0, .4375, .5625, -.499, -.479, -.472, -.479, -0.47, -0.49
  0.0,   0.0,  0.25, .3125, -.505, -0.47, -0.48, -.465, -.469, -.479
  0.0,   0.0, .6875, .5625, -.473, -.461, -.471, -.467, -.469, -.462
  0.0,   0.0,  0.75, 0.625, -.474, -.482, -.461, -.474, -.504, -.463
  0.0,   0.0,  0.25, 0.375, -0.47, -.472, -.482, -0.45, -.491, -.471
  0.0,   0.0, .5625, .6875, -.487, -.489, -0.46, -.448, -.473, -.473
  0.0,   0.0, 0.625, .4375, -.484, -.465, -.501, -.477, -.476, -.471
  0.0,   0.0,   0.5, 0.625, -.467, -0.46, -0.48, -.485, -.495, -.462
  0.0,   0.0, .5625, 0.625, -.464, -.477, -.474, -.483, -.495, -.492
  0.0,   0.0, .6875, 0.625, -.479, -.486, -.461, -.473, -.489, -.469
  0.0,   0.0, .4375, .3125, -.473, -.493, -.471, -.456, -.479, -.463
  0.0,   0.0,   0.5, .5625, -.442, -.467, -.458, -.482, -.473, -.486
  0.0,   0.0, 0.625, 0.375, -.478, -.467, -.495, -.453, -.463, -.484
