PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0,   0.5,   0.5, -.395, -0.39, -.418, -.379, -0.42, -.377
  0.0,   0.0, .6875, .4375, -.082, -.165, -.097, -.149, -.109, -.142
  0.0,   0.0,  0.75, 0.375, -.376, -.409, -.385, -.397, -.414, -.398
  0.0,   0.0, .4375, 0.375, -.395, -0.39, -.396, -.412, -0.42, -.375
  0.0,   0.0, 0.375, .4375, -.407, -.399, -.413, -.383, -.414, -.382
  0.0,   0.0, 0.625,   0.5, -.402, -.392, -.397, -.396, -0.41, -.371
  0.0,   0.0, .6875,  0.25, -.398, -.409, -.405, -.393, -.409, -.373
  0.0,   0.0, .4375, .1875, -.392, -.405, -.372, -.399, -0.39, -.418
  0.0,   0.0, .4375, 0.625, -.392, -.426, -.392, -.402, -.377, -.411
  0.0,   0.0,   0.5,   0.5, -.403, -.391, -.402, -.403, -.393, -.406
  0.0,   0.0,  0.75, 0.625, -.398,  -0.4,  -0.4,  -0.4,  -0.4, -.408
  0.0,   0.0,  0.75, 0.375, -.403, -.393, -.386, -.404, -.393, -.401
  0.0,   0.0, .5625,   0.5, -.408, -.396, -.406, -0.38, -0.41, -.388
  0.0,   0.0,   0.5, 0.375, -.371, -0.37, -.359, -0.38, -0.34, -.399
  0.0,   0.0, .6875,  0.75, -.391, -.401, -.401, -.386,  -0.4, -.392
  0.0,   0.0, 0.375, .4375, -.407, -0.38, -.399, -.391, -.395,  -0.4
  0.0,   0.0, 0.375,   0.5, -.407, -.395, -.407, -.409, -.391, -.418
  0.0,   0.0, .4375, .6875, -.415, -.373, -.391,  -0.4, -.376, -.421
  0.0,   0.0, 0.625,   0.5, -.388, -.405, -.409, -.403, -.406, -.391
  0.0,   0.0,   0.5, 0.375, -.393, -.406, -.405, -.385, -.396, -.391
  0.0,   0.0, .4375, .4375, -.398, -.402, -.412, -.365, -.386, -.406
  0.0,   0.0,   0.5, .4375, -.419, -.369,  -0.4, -.397, -.397, -.403
  0.0,   0.0, .5625, .5625, -.394, -.397, -.398, -.414, -.391, -.399
  0.0,   0.0, .5625, .4375, -.419, -.397, -.396, -.403, -.404, -.398
  0.0,   0.0,   0.5,  0.75, -.383, -.407, -.397, -.397,  -0.4, -.387
  0.0,   0.0, .3125,   0.5, -.413, -.385, -.403, -.389, -.397, -.399
  0.0,   0.0, .4375, .5625, -.405, -.384, -.403, -.381, -0.41, -.396
  0.0,   0.0, .5625,   0.5, -.412, -.397, -0.41, -.366, -.391, -.396
  0.0,   0.0, .5625,   0.5, -.398, -.393, -.404, -.395, -0.39, -.402
  0.0,   0.0, .4375,  0.75, -.386, -.398, -.396, -.421, -.388, -0.41
  0.0,   0.0, 0.375,   0.5, -.384, -0.41, -.393, -.402, -.408, -.382
  0.0,   0.0, .3125, 0.625, -.408, -.389, -.389, -.402, -.391, -.406
  0.0,   0.0, 0.375,   0.5, -.386, -.409, -0.39, -0.41, -.409, -.378
  0.0,   0.0, .5625, .6875, -.414, -.391, -.405, -.398, -.386, -.402
