PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0,   0.5, .5625, -.404, -.378, -.377, -.425, -.398, -.392
  0.0,   0.0, .5625, .5625, -.382, -.416, -.404, -.395, -.408, -.399
  0.0,   0.0,  0.25, .4375, -.393, -.404, -.376, -.414, -.403,  -0.4
  0.0,   0.0, .5625, .5625, -.404, -.404, -0.41, -.388, -.403, -.387
  0.0,   0.0, .4375, 0.625, -.404, -.408, -.396, -.405, -.388, -.394
  0.0,   0.0, .3125, .5625, -.417, -.378,  -0.4, -.389, -.419, -.372
  0.0,   0.0,  0.25, .4375, -.401, -.401, -0.39, -.405, -.391, -.405
  0.0,   0.0,  0.25, .3125, -.404, -.405, -.413, -.383, -.402, -.401
  0.0,   0.0, .5625, 0.375, -.406, -.409, -.422, -.389, -.381, -.413
  0.0,   0.0, 0.625, 0.625, -.396, -.414, -.399, -.402, -.416, -.388
  0.0,   0.0, 0.375, .6875, -.389, -.413, -.391, -.419, -.387, -0.41
  0.0,   0.0, 0.625, 0.625, -.404, -.392, -.417, -.376, -0.39, -.409
  0.0,   0.0, 0.625, .6875, -.398, -.392, -.398, -.393, -.403, -.394
  0.0,   0.0, .5625,   0.5, -.408, -.388, -.383, -.407, -.402,  -0.4
  0.0,   0.0,   0.5,  0.25, -.403, -0.39, -.378, -.421, -.375, -.428
  0.0,   0.0,   0.5, .3125, -.397, -.397, -0.41, -.387, -.402, -.407
  0.0,   0.0, .5625, .4375, -.379, -.403, -.388, -.396, -.411, -0.41
  0.0,   0.0, 0.375, 0.375, -.409, -.398, -.401, -.392, -.389,  -0.4
  0.0,   0.0, .3125, 0.625, -.378, -.407, -.399, -.388, -.403, -.394
  0.0,   0.0,   0.5,   0.5, -.383, -.405, -.378, -.423, -.407, -.379
  0.0,   0.0, .5625, .4375, -.407, -.412, -0.39, -.402, -.383, -.395
  0.0,   0.0, .4375,  0.75, -.364, -.412, -.411, -0.38,  -0.4, -.399
  0.0,   0.0, .3125, 0.375, -.395, -.397, -.397, -.383, -.384, -.412
  0.0,   0.0, .4375, .4375, -.402, -.402, -.409, -.394, -.392, -.398
  0.0,   0.0,   0.5, 0.625, -.421, -.399, -.403, -.411,  -0.4, -.379
  0.0,   0.0, .4375, .6875, -.416, -.386, -.411, -.388, -.387, -.404
  0.0,   0.0, .5625,  0.25, -.402, -.411, -.404, -.402,  -0.4, -.398
  0.0,   0.0, .4375, .5625, -.425, -.362, -.393, -.394, -.392, -.405
  0.0,   0.0, .3125, .4375, -.408, -.388, -.401, -.405, -.403, -.379
  0.0,   0.0, .4375,  0.25, -0.38, -.413, -.411, -.401, -.391, -.402
  0.0,   0.0, .5625, 0.625, -.394, -.402, -.402, -.406, -.408, -.392
  0.0,   0.0, 0.375, .5625, -0.42, -.378, -.403, -.395, -.409, -.401
  0.0,   0.0, .6875, 0.375, -.397, -0.39, -.389, -.425, -.398, -.388
  0.0,   0.0,   0.5, .6875, -.415, -.379, -.389, -.417, -0.39, -.396
  0.0,   0.0, .5625, .4375,  -0.4, -.385, -.382, -.417, -.404, -.387
  0.0,   0.0, .3125,   0.5, -.407, -0.38, -0.39,  -0.4, -.397, -.392
  0.0,   0.0, .1875, 0.375, -.407, -.398, -.386, -.402, -.384, -.421
  0.0,   0.0, .4375, .4375, -.407, -.413, -.411, -.393, -.387, -.412
  0.0,   0.0, .4375, .5625, -.312, -.357, -0.31, -.354, -.322, -0.34
  0.0,   0.0, .5625,  0.25, -.407, -.395, -.383, -.407,  -0.4, -.395
  0.0,   0.0, .4375, .4375, -.305, -.267, -.265, -.297, -0.27, -.293
  0.0,   0.0,   0.5,   0.5, -.389, -.405, -.396, -.402, -.405, -.409
  0.0,   0.0, 0.625,   0.5, -.411, -.376, -.408, -.385, -.396,  -0.4
  0.0,   0.0, .4375, .4375, -.367, -.417, -.389, -.417, -.391, -.392
  0.0,   0.0, 0.625,   0.5, -0.39, -.415, -.403, -.397, -.415, -0.38
  0.0,   0.0, .4375, 0.375, -.417, -.386, -.378, -.407, -.409, -.401
  0.0,   0.0, 0.625, 0.375, -0.42, -.398, -.395, -.397, -.407,  -0.4
  0.0,   0.0,  0.25,   0.5, -.408, -.396, -0.41, -.387, -.408, -.381
  0.0,   0.0, .3125, .4375, -.389, -.408, -.396, -.392, -.394, -.396
  0.0,   0.0, 0.375, .5625, -.391, -.416, -.392, -.403, -.409, -.393
  0.0,   0.0, 0.625,  0.25, -.387, -.399, -.368, -.408, -.377, -.418
  0.0,   0.0, .5625, 0.625, -.401, -.398, -.402, -.391, -.409, -.399
  0.0,   0.0, 0.625, 0.375, -.389, -.395, -.402, -.399, -.409, -0.36
