PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, 0.375, .5625, -.397, -.403, -.405, -.412, -.396, -.398
  0.0,   0.0,   0.5, 0.625, -.382, -.415, -.406, -.397, -.399, -.405
  0.0,   0.0, .4375, 0.625, -.422, -0.38, -.399, -.388, -0.41, -.388
  0.0,   0.0,   0.5, .4375, -.409, -.395, -.394, -.391, -.389, -.419
  0.0,   0.0,  0.25, .4375, -.402, -.402, -.369, -.423, -.431, -.364
  0.0,   0.0,  0.25,   0.5, -.405, -.376, -0.39, -0.41, -.399, -.379
  0.0,   0.0, .5625, 0.625, -.376, -.421, -.418, -.385, -.395, -0.39
  0.0,   0.0, .1875,  0.25, -.365, -.428, -.393, -.411, -.373, -.415
  0.0,   0.0, .4375, .4375, -.401, -.398, -.401, -.392, -0.38, -0.41
  0.0,   0.0, .4375, .5625, -.386, -.394, -.407, -.389, -.401, -.394
  0.0,   0.0,  0.25, 0.625, -.383, -.417, -.401, -.403, -.404, -.398
  0.0,   0.0, .4375, .3125, -.342, -.345, -.352, -.337, -.317, -.351
  0.0,   0.0, .5625,   0.5, -.393, -.403, -.389, -.401, -.389, -.402
  0.0,   0.0,   0.5, 0.375, -.383, -.409, -.393, -.403, -.429, -.366
  0.0,   0.0, 0.625, .4375, -.389, -.401, -.385, -.392, -.412, -.393
  0.0,   0.0, 0.375,   0.5, -.405, -.406,  -0.4, -.407, -.412, -.379
  0.0,   0.0,   0.5, .4375, -.387, -.419, -.387, -.408, -.394, -.386
  0.0,   0.0, 0.625,   0.5, -0.39, -.417, -0.39, -.398, -.404, -0.39
  0.0,   0.0,   0.5, 0.375, -0.24, -.328, -.293, -.282, -.266, -.291
  0.0,   0.0, .4375,   0.5, -.404, -.379, -.403, -.397, -.411, -.399
  0.0,   0.0,   0.5, 0.625, -.376, -.417, -.395, -.397, -.388, -.408
  0.0,   0.0, .5625, .1875, -.375, -0.41, -.387, -.409, -.403, -.392
  0.0,   0.0, .4375, .3125, -.185, -.247, -.214, -.219, -.202, -0.24
  0.0,   0.0, .5625, .4375, -.238, -.322, -.248, -.308, -.238, -.319
  0.0,   0.0, 0.625, 0.625, -.392, -.403, -.392, -.404, -.399, -.389
  0.0,   0.0, .3125, 0.625, -.379, -.392, -0.41, -.401, -.384, -0.41
  0.0,   0.0, .5625, 0.375, -.411, -.378, -.394, -.386, -.368, -.421
  0.0,   0.0, .4375, 0.375, -.387, -.405, -.392, -.414, -.385, -0.41
  0.0,   0.0, .5625,  0.75, -.395, -.407, -0.41, -.383, -.386, -.398
  0.0,   0.0, .4375, .5625, -.373, -.413, -.391, -.393, -.417, -.385
  0.0,   0.0, .5625, .5625, -.388, -.392, -.413, -.375, -.388, -.403
  0.0,   0.0, .4375,   0.5, -.403, -.394, -.413, -.396, -.401, -.384
  0.0,   0.0, .6875, .3125, -.385, -.408, -.409, -.392, -.386, -.404
  0.0,   0.0, 0.375, .5625, -.093, -0.15, -.092, -.163, -.109, -.125
  0.0,   0.0, 0.375, .5625, -0.41, -.387, -.405, -.385, -.409, -.397
  0.0,   0.0,  0.75,   0.5, -0.41, -.378, -.408, -.409, -.373,  -0.4
  0.0,   0.0, .4375,   0.5, -.417, -.384, -.397,  -0.4, -.396, -.409
  0.0,   0.0,  0.25, .4375, -0.32, -.342, -0.32, -.332, -.327, -.341
