PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, 0.375, .4375, -.449, -.445, -.467, -.449, -.458, -.452
  0.0,   0.0, .6875, 0.625, -.455, -.443, -.441, -.445, -.455, -.444
  0.0,   0.0, 0.375, .5625, -.444, -.458, -.448, -.445, -.471, -.433
  0.0,   0.0, .4375, 0.625, -.459, -.451, -.464, -.475, -.468, -.457
  0.0,   0.0,   0.5, .4375, -.447, -.453, -.433, -.457, -.448, -.451
  0.0,   0.0,  0.75, .3125, -0.46, -0.43, -0.45, -.448, -.449, -.447
  0.0,   0.0, 0.625,   0.5, -.451, -.454, -.445, -.457, -.461, -0.44
  0.0,   0.0, .6875, .5625, -.462, -.445, -.459, -.441, -.459, -.436
  0.0,   0.0,   0.5, .4375, -.467, -.455, -.442, -.445, -.436, -.434
  0.0,   0.0, .3125, 0.375, -0.44, -.458, -.462, -.462, -.454, -.446
  0.0,   0.0,   0.5,  0.75, -.457, -.452, -.458, -.473, -.454, -.458
  0.0,   0.0, .5625,   0.5, -.449, -.457, -.469, -.464, -.451, -.449
  0.0,   0.0, .5625,   0.5, -.453, -.464, -.456, -.454, -.455, -.446
  0.0,   0.0, .3125, .6875, -.443, -.452, -.453, -.462, -.448, -.469
  0.0,   0.0, 0.375, .5625, -.438, -.443, -.444, -.447, -.462, -.446
  0.0,   0.0, .6875,  0.75, -0.44, -.451, -.451, -.458, -.463, -.455
  0.0,   0.0, .3125, .4375, -0.44, -.444, -.447, -.468, -.462, -.445
  0.0,   0.0,   0.5, .5625, -.457, -.461, -0.46, -.437, -.457, -.459
  0.0,   0.0, 0.625, 0.625, -.465, -.444, -.443, -.458, -.465, -.466
  0.0,   0.0, .4375, 0.375, -.462, -.449, -.452, -.449, -.469, -.445
  0.0,   0.0, .3125,  0.75, -.455, -.459, -.441, -.464, -.442, -.452
  0.0,   0.0, .5625, 0.625, -.468, -.445, -.453, -.436, -.463, -.431
  0.0,   0.0, .5625, .6875, -.464, -.444, -.452, -.454, -0.42, -.434
  0.0,   0.0, .5625, .5625, -.447, -.458, -.449, -.469, -.463, -.447
  0.0,   0.0, 0.625,   0.5, -.458, -.437, -.456, -.453, -.456, -.449
  0.0,   0.0, .4375,   0.5, -.405, -.418, -.391, -.423, -.409, -.402
  0.0,   0.0,  0.75, .5625, -.434, -.468, -.449, -.445, -0.46, -.455
  0.0,   0.0, .4375,   0.5, -.456, -.461, -.463, -.436, -.453, -.468
  0.0,   0.0,   0.5, 0.375, -.449, -.443, -.462, -0.46, -.444, -.473
  0.0,   0.0, .5625, 0.375, -.412, -0.41, -.389, -.446, -.405, -.416
  0.0,   0.0, 0.375, .5625, -.465, -.439, -.461, -.436, -.456, -.464
  0.0,   0.0, 0.625, .6875, -.441, -.456, -.458, -.452, -.449, -.461
  0.0,   0.0,   0.5, .4375, -.463, -.453, -.466, -.433, -.455, -.474
  0.0,   0.0, 0.375,   0.5, -.451, -.464, -.443, -.461, -.451, -.439
  0.0,   0.0, .4375,   0.5, -.446, -.459, -.429, -0.44, -.465, -.453
  0.0,   0.0, 0.375, 0.375, -0.44, -.462, -.446, -.454, -.435, -.459
  0.0,   0.0,   0.5, 0.625, -.467, -.434, -.464, -.442, -.452, -.456
  0.0,   0.0, 0.375, 0.375, -.445, -.464, -.427, -.456, -.471, -.457
  0.0,   0.0,   0.5, .6875, -0.44, -.455, -0.46, -.457, -0.46, -0.44
  0.0,   0.0, .6875, .3125, -0.47, -.453, -0.45, -.473, -.454, -.449
  0.0,   0.0, .3125, .4375, -.437, -.456, -.445, -.448, -.464, -.445
  0.0,   0.0, .4375, 0.625, -.442, -.439, -.445, -.464, -.468, -.465
  0.0,   0.0, .8125, 0.375, -.444, -0.47, -.461, -0.46, -.456, -.435
  0.0,   0.0, 0.625, 0.375, -.466, -.449, -.436, -.471, -.438, -.461
  0.0,   0.0, .6875, .5625, -.446, -.437, -.442, -.453, -.448, -.448
  0.0,   0.0,  0.75,   0.5, -.445, -.445, -.441, -.453, -.461, -0.44
  0.0,   0.0, .5625, .6875, -.435, -.462, -.455, -.449, -.451, -.443
  0.0,   0.0, .5625, .6875, -.445, -.453, -.457, -.441, -.444, -.442
  0.0,   0.0, .4375, 0.375, -.447, -0.46, -0.47, -.467, -.455, -.467
  0.0,   0.0, .6875, .5625, -.469, -0.45, -.449, -.455, -.462, -.444
  0.0,   0.0, 0.375, 0.375, -.448, -0.47, -.441, -.439, -.436, -.464
  0.0,   0.0, .3125, .3125, -.463, -.456, -.439, -.463, -.461, -.458
  0.0,   0.0, .4375, .3125, -.443, -.449, -.452, -.445, -.456, -.434
  0.0,   0.0,  0.75,   0.5, -.453, -.465, -.454, -.457, -.449, -.463
  0.0,   0.0, .5625, .5625, -.455, -.447, -.449, -.449, -.456, -.456
  0.0,   0.0, 0.625,   0.5, -.448, -.461, -.442, -.452, -.467, -.434
  0.0,   0.0,   0.5, .5625, -.463, -.455, -.455, -.461, -.451, -0.45
  0.0,   0.0,   0.5, .4375, -.446, -.458, -.473, -.444, -.446, -.466
  0.0,   0.0, .4375,   0.5, -.439, -.454, -.437, -.464, -.468, -.452
