PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0, 0.625, .6875, -.436, -.453, -.427, -.453, -.464, -.441
  0.0,   0.0, 0.375, .6875, -.467, -0.44, -.445, -.435, -.461, -.447
  0.0,   0.0,   0.5,   0.5, -.458, -.453, -.466, -.432, -.454, -.472
  0.0,   0.0, .4375,   0.5, -.466, -.442, -.445, -.446, -.447, -.453
  0.0,   0.0,   0.5,   0.5, -.453, -.454, -.473, -.458, -.462, -.457
  0.0,   0.0,   0.5, .5625, -0.47, -.438, -.453, -.467, -.453, -.446
  0.0,   0.0, .6875,   0.5, -.457, -.447, -.455, -.455, -.468, -.434
  0.0,   0.0, 0.625, .4375, -0.44, -.464, -.424, -0.45, -.449, -.452
  0.0,   0.0, .6875,  0.75, -.444, -.462, -.459, -.443, -.455, -.459
  0.0,   0.0,   0.5, .4375, -.441, -.459, -.443, -0.45, -.451, -.456
  0.0,   0.0, 0.625,   0.5, -0.45, -.439, -.467, -0.46, -.462, -.465
  0.0,   0.0, .5625, .6875, -0.45, -.439, -.469, -.439, -0.45, -.445
  0.0,   0.0, .5625, .6875, -.461, -.441, -.448, -.466, -.471, -.449
  0.0,   0.0, .5625, .3125, -.471, -.457, -.453, -.445, -.465, -.442
  0.0,   0.0,   0.5,  0.25, -.456, -.459, -0.45, -.462, -.455, -.441
  0.0,   0.0,   0.5,   0.5, -.448, -.458, -.453, -.434, -.455, -.464
  0.0,   0.0, .5625, 0.375, -.448, -.437, -.443, -.461, -.456, -.441
  0.0,   0.0,   0.5, .3125, -0.46, -.448, -.456, -.451, -0.45, -.459
  0.0,   0.0, .5625,   0.5, -.444, -.452, -0.45, -.462, -.454, -.452
  0.0,   0.0, .5625, 0.625, -.452, -.461, -.447, -.459, -.431, -.442
  0.0,   0.0,   0.5, .4375, -.459, -.466, -.444, -.458, -.454, -0.46
  0.0,   0.0, .5625, .4375, -.475, -.459, -.465, -.451, -.456, -.453
  0.0,   0.0, .5625, .5625, -.445, -.461, -.451, -.456, -.455, -.456
  0.0,   0.0,   0.5,   0.5, -.367, -.439, -.395, -0.44, -.433, -.391
  0.0,   0.0, 0.625, 0.625, -.455, -.443, -.432, -.469, -.441, -0.46
  0.0,   0.0, .3125, .4375, -0.46, -0.45, -.468, -.431, -.456, -.462
  0.0,   0.0, 0.625,   0.5, -.479, -.446, -.456, -.463, -0.46, -.461
  0.0,   0.0, .6875, 0.625, -.441, -.457, -.463, -.447, -.438, -0.46
  0.0,   0.0, .5625, .3125, -.466, -.451, -.469, -.456, -.452, -.455
  0.0,   0.0, .5625,   0.5, -0.45, -.439, -.466, -.451, -.443, -.465
