PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0,   0.5, 0.375, -.495, -.462, -.482, -.472, -.461, -.472
  0.0,   0.0, .5625, .4375, -.444, -.468, -.457, -0.43, -.462, -.456
  0.0,   0.0, .3125, .1875, -.461, -.468, -.474, -.481, -.471, -.492
  0.0,   0.0,   0.5,   0.5, -.481, -.498, -.466, -.461, -.472, -.483
  0.0,   0.0, .5625, 0.625, -.467, -.474, -.486, -.474, -.462, -.472
  0.0,   0.0, .3125, .4375, -.466, -.463, -.466, -.491, -.492, -0.45
  0.0,   0.0,   0.5, 0.375, -.479, -.491, -.479, -.475, -.461, -.482
  0.0,   0.0, .4375, .8125, -.454, -.475, -.472, -.471, -.462, -.491
  0.0,   0.0, 0.625, .4375, -.468, -.471, -.471, -.463, -.464, -.466
  0.0,   0.0, .4375,   0.5, -.469, -0.48, -.478, -.478, -.479, -0.47
  0.0,   0.0, .6875,   0.5, -.467, -.453, -.481, -.472, -.464, -.481
  0.0,   0.0, .5625, .6875, -.478, -.478, -.461, -.492, -.472, -.473
  0.0,   0.0, 0.625, 0.375, -.396, -.423, -.375, -.426, -.397, -.419
  0.0,   0.0, .5625, .5625, -.457, -.492, -.467, -.483, -.454, -0.48
  0.0,   0.0, 0.375, .8125, -.454, -.468, -.465, -.463, -0.47, -.463
  0.0,   0.0, 0.125, .4375, -.445, -0.47, -.475, -.476, -.484, -.469
  0.0,   0.0, 0.625, .6875, -.457, -.474, -.461, -.469, -.478, -.472
  0.0,   0.0, .4375, .4375, -.491, -.475, -.479, -.457, -.467, -.466
  0.0,   0.0, .3125,   0.5, -.476, -.477, -.499, -.494, -.482, -0.47
  0.0,   0.0,  0.75, .5625, -.475, -.486, -.479, -.463, -.486, -.481
  0.0,   0.0,   0.5, .4375, -.489, -.482, -.481, -0.49, -.465, -.488
  0.0,   0.0, 0.625, 0.625, -.457, -.464, -.469, -.494, -.473, -.478
  0.0,   0.0, .4375, .3125, -.476, -.479, -.464, -.486, -.474, -.466
  0.0,   0.0, .4375, 0.625, -.472, -.463, -.449, -0.48, -.479, -.464
  0.0,   0.0, .5625, .5625, -.478, -.483, -.471, -.477, -.477, -.465
  0.0,   0.0, .5625, .3125, -.488, -.469, -.469, -0.47, -.459, -.471
  0.0,   0.0, 0.375, .5625, -.463, -.459, -.474, -.469, -.475, -.464
  0.0,   0.0, .6875,   0.5, -.476, -.454, -.464, -0.45, -0.47, -.478
  0.0,   0.0, 0.625, .4375, -.469, -.467, -.478, -.466, -.485, -.458
  0.0,   0.0, .3125, .5625, -0.25, -0.34, -.245, -.328, -.253, -.296
  0.0,   0.0, .5625, 0.625, -.486, -.469, -.474, -.451, -.477, -.461
  0.0,   0.0, .5625, .5625, -0.49, -.464, -0.46, -.466, -.469, -.472
  0.0,   0.0, 0.375, .6875, -0.46, -.476, -.482, -.474, -0.45, -.464
  0.0,   0.0, .4375,   0.5, -.482, -.483, -.481, -0.48, -.483, -.469
  0.0,   0.0,   0.5, .4375, -.456, -0.47, -.479, -0.49, -0.47, -.487
  0.0,   0.0, 0.125, .5625, -.491, -.464, -.465, -0.49, -.461, -0.47
  0.0,   0.0, .5625, .5625, -.467, -.467, -.489, -.477, -.468, -.471
  0.0,   0.0, .5625, .4375, -.455, -.457, -.471, -.465, -.465, -.461
  0.0,   0.0,   0.5, .6875, -.468, -.492, -0.47, -.476, -.479, -.475
  0.0,   0.0, .4375, 0.875, -.474, -.464, -.449, -.479, -.487, -.472
  0.0,   0.0, 0.375, .4375, -.476, -.478, -.457, -.487, -.473, -.486
  0.0,   0.0,  0.25, .4375, -.478, -.482, -.473, -.482, -.465, -.462
  0.0,   0.0,   0.5, .5625, -.468, -.458, -.469, -.466, -0.48, -.457
  0.0,   0.0, 0.625, .1875, -.467, -.472, -.473, -.487, -.471, -.462
  0.0,   0.0,   0.5,   0.5, -.478, -.466, -0.48, -0.45, -.467, -.477
  0.0,   0.0, 0.625,   0.5, -.467, -.469, -.467, -.468, -.478, -.477
  0.0,   0.0,  0.25, 0.375, -.469, -.486, -0.47, -.472, -.474, -.476
  0.0,   0.0, 0.625, 0.625, -.471, -.481, -0.45, -.458, -.466, -.477
