PosRwrd, NegRwrd, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
  0.0,   0.0,   0.5, 0.625, -.482, -.476, -.466, -0.48, -.499, -.492
  0.0,   0.0, .6875, .3125, -.474, -.466, -.469, -.457, -.477, -.462
  0.0,   0.0, .3125, .3125, -.467, -0.49, -.484, -.478, -.467, -.483
  0.0,   0.0, .4375, .5625, -.466, -.467, -.498, -.472, -.455, -.472
  0.0,   0.0, .4375, .4375, -.476, -.475, -.461, -.471, -.469, -.457
  0.0,   0.0, .6875,   0.5, -.466, -.481, -.452, -.481, -.475, -.487
  0.0,   0.0, .3125,  0.75, -.474, -.448, -.451, -.457, -.462, -.476
  0.0,   0.0, .4375, 0.625, -.465, -.461, -.476, -.478, -.473, -.456
  0.0,   0.0, .3125, .5625, -.456, -.483, -.466, -.471, -.475, -.467
  0.0,   0.0, .4375, .5625, -0.48, -.468, -.472, -.461, -.484, -0.48
  0.0,   0.0, 0.375, .5625, -.465, -.473, -.476, -.482, -.473, -.489
  0.0,   0.0, .5625, 0.625, -.483, -.461, -.468, -.463, -.458, -.458
  0.0,   0.0, .5625, .5625, -.469, -.459, -.456, -.441, -.458, -.469
  0.0,   0.0, 0.625,   0.5, -.457, -.468, -.475, -.469, -.474, -.469
  0.0,   0.0, .5625, 0.375, -.474, -.459, -.469, -.462, -0.49, -.455
  0.0,   0.0,   0.5, .4375, -.485, -.467, -.473, -.482, -.482, -.463
  0.0,   0.0, 0.625, .3125, -.469, -.475, -.479, -.467, -.463, -.469
  0.0,   0.0, .3125, 0.375, -.467, -.481, -.462, -.492, -.487, -.452
  0.0,   0.0, 0.625,   0.5, -.457, -.461, -.478, -0.45, -.469, -.489
  0.0,   0.0, .8125, .5625, -.459, -.465, -.462, -.476, -.466, -.468
  0.0,   0.0, .4375, 0.625, -.449, -.456, -.468, -.471, -.474, -.467
  0.0,   0.0, 0.625, .5625, -.467, -0.46, -.487, -.473, -.485, -.463
  0.0,   0.0, .3125, 0.625, -.402, -.442, -.428, -.432, -.434, -.449
  0.0,   0.0, .3125, .4375, -.493, -0.49, -.456, -0.47, -0.49, -.472
  0.0,   0.0, .5625, .5625, -.439, -.422, -.434, -.454, -.402, -.467
  0.0,   0.0, .4375, .4375, -.476, -.488, -.473, -.449, -.488, -.479
  0.0,   0.0, 0.625, .5625, -.492, -.469, -.459, -.461, -.456, -0.47
  0.0,   0.0, .6875, .4375, -.473, -.466, -.469, -.466, -.466, -.471
  0.0,   0.0,   0.5, .4375, -.454, -.459, -0.48, -.479, -.462, -.463
  0.0,   0.0, .4375, .6875, -.462, -0.46, -.469, -.474, -.469, -.469
  0.0,   0.0, 0.375, .5625, -.451, -.459, -.474, -.459, -.457, -.484
  0.0,   0.0, .6875, .5625, -.474, -.468, -.462, -.464, -.478, -.474
  0.0,   0.0, .3125, 0.375, -.466, -.474, -.466, -.468, -.471, -.492
  0.0,   0.0, 0.625,   0.5, -.481, -.474, -0.46, -.497, -.487, -.478
  0.0,   0.0,   0.5, .5625, -.469, -.466, -.465, -.477, -.476, -.476
  0.0,   0.0, .5625, .4375, -.313, -.435, -.342, -.404, -.295, -.435
  0.0,   0.0, 0.375, 0.625, -.494, -.477, -.455,  -0.5, -.482, -.494
  0.0,   0.0, .4375, .4375, -0.45, -.474, -.485, -.465, -.472, -.455
  0.0,   0.0, 0.375, .3125, -.463, -0.45, -.465, -0.47, -.453, -0.49
  0.0,   0.0, 0.625, 0.625, -.462, -.457, -.456, -.467, -.485, -.488
  0.0,   0.0, .3125, 0.625, -.459, -.447, -.484, -0.47, -.477, -.469
  0.0,   0.0, .4375, .9375, -.449, -.465, -0.48, -.476, -.465, -.471
  0.0,   0.0, .4375, 0.625, -.469, -.491, -.466, -.451, -.448, -.466
  0.0,   0.0, .5625, .4375, -.468, -.477, -.482, -.461, -.487, -.466
  0.0,   0.0, 0.625, .5625, -.466, -.463, -.487, -.486, -.468, -0.48
  0.0,   0.0, .5625,   0.5, -.491, -.467, -.477, -0.47, -.479, -.485
  0.0,   0.0, .5625, 0.375, -.464, -.471, -.473, -.476, -.476, -.451
  0.0,   0.0, 0.625, .4375, -.188, -.331, -.232, -.308, -.237, -.297
  0.0,   0.0, .5625, .1875, -.472, -.493, -.476, -0.47, -.458, -.459
  0.0,   0.0, .4375,   0.5, -.465, -.477, -.475, -.463, -.463, -.458
  0.0,   0.0, .4375, 0.375, -.485, -0.47, -.464, -.484, -.483, -.476
  0.0,   0.0, .4375, .5625, -.471, -.478, -.483, -.474, -.492, -.465
  0.0,   0.0, .5625, 0.375, -0.48, -.469, -.491, -.469, -.476, -.462
  0.0,   0.0, .5625, 0.375, -.471, -0.48, -.479, -.478, -.496, -.476
  0.0,   0.0, 0.375,   0.5, -0.46, -.467, -.486, -.465, -.493, -.464
  0.0,   0.0, .4375, 0.625, -.458, -.474, -.457, -.449, -.465, -.473
  0.0,   0.0,  0.75, .5625, -.481, -0.47, -.454, -.499, -.497, -0.47
  0.0,   0.0, .6875, .4375, -.452, -.458, -.484, -.474, -.483, -.473
  0.0,   0.0, 0.375, .5625, -.471, -.475, -.481, -.463, -.472, -.481
  0.0,   0.0,   0.5, .3125, -.473, -.443, -.462, -0.48, -0.49, -.492
  0.0,   0.0, 0.625,   0.5, -.491, -.455, -.489, -.465, -.471, -.471
  0.0,   0.0, .4375, 0.625, -.481, -.479, -.462, -.472, -.469, -.479
  0.0,   0.0, .4375,   0.5, -.465, -.462, -.486, -.467, -.458, -.448
  0.0,   0.0, .5625,   0.5, -.476, -.472, -.458, -.459, -.486, -.468
  0.0,   0.0, .6875, 0.625, -.478, -.471, -.463, -.477, -.467, -.487
  0.0,   0.0, .5625, 0.625, -.484, -.471, -.462, -.471, -0.47, -.486
  0.0,   0.0,   0.5, .4375, -.467, -.493, -.466, -0.46, -.466, -.466
  0.0,   0.0, 0.375, .6875, -.469, -.473, -.468, -.463, -.473, -.472
  0.0,   0.0, .3125, .4375, -.482, -.477, -.476, -.479, -.468, -.471
  0.0,   0.0, .5625, .5625, -.481, -.476, -.463, -.475, -.477, -.472
  0.0,   0.0,   0.5, .1875, -.472, -.477, -.451, -.472, -.453, -.471
  0.0,   0.0, 0.375, 0.625, -.463, -0.45, -0.48, -.473, -.481, -.449
  0.0,   0.0, .4375, 0.625, -.485, -.483, -.487, -.472, -.483, -.476
  0.0,   0.0, 0.875, .3125, -.463, -.466, -.478, -.489, -.472, -0.46
  0.0,   0.0, .5625, .5625, -.468, -.464, -.478, -0.47, -.481, -.446
  0.0,   0.0, 0.375, .5625, -.465, -.467, -.467, -.477, -.483, -.468
  0.0,   0.0, .3125, .3125, -.473, -.465, -.483, -0.47, -.462, -.488
  0.0,   0.0,   0.5, .6875, -.478, -.466, -0.47, -.488, -.465, -.479
  0.0,   0.0, .4375,   0.5, -.482, -.459, -.492, -.465, -.476, -0.47
  0.0,   0.0, 0.625,   0.5, -.488, -.485, -.474, -0.47, -.493, -0.48
  0.0,   0.0, 0.625, 0.375, -.472, -0.47, -.461, -.481, -.456, -.469
  0.0,   0.0, 0.375, .5625, -.477, -.486, -.482, -.478, -.491, -.468
  0.0,   0.0,   0.5, .4375, -.481, -.479, -.482, -.475, -.474, -.497
  0.0,   0.0,  0.75, .4375, -.471, -.462, -.466, -.484, -.463, -.478
  0.0,   0.0, .5625, .5625, -.471, -.469, -.482, -.473, -.473, -.466
  0.0,   0.0, .6875,   0.5, -.467, -.461, -.482, -0.47, -.464, -.468
  0.0,   0.0, .6875,  0.75, -.494, -.477, -0.47, -.469, -.487, -.484
  0.0,   0.0, .3125,  0.25, -.464, -.467, -.475, -.462, -.459, -0.49
  0.0,   0.0,   0.5,   0.5, -.477, -.458, -.465, -.492, -.469, -.477
  0.0,   0.0,  0.75, 0.625, -.463, -.469, -0.48, -.473, -.453, -.465
  0.0,   0.0, .3125, .5625, -.344, -.417, -.384, -.399, -.364, -0.39
  0.0,   0.0, .3125,   0.5, -0.49, -0.46, -.448, -.463, -.486, -.483
  0.0,   0.0, .5625, .4375, -.473, -.475, -.475, -0.48, -.456, -.446
  0.0,   0.0, 0.625, 0.625, -.497, -0.47, -.477, -.476, -.457, -.472
  0.0,   0.0, .6875, .5625, -.449, -.454, -.446, -.456, -.456, -.407
  0.0,   0.0, 0.625, .4375, -.478, -.467, -.474, -.466, -.451, -.447
  0.0,   0.0, .5625, 0.375, -.464, -0.46, -.477, -.473, -0.48, -.466
  0.0,   0.0, .5625, .3125, -.487, -.456, -.475, -.471, -.454, -.453
  0.0,   0.0, .3125, 0.375, -.498, -.467, -.464, -.462, -.468, -.465
  0.0,   0.0, .4375, .3125, -.462, -.466, -.458, -.488, -.479, -.484
  0.0,   0.0,  0.25, .4375, -.465, -.465, -.469, -.465, -.487, -.459
  0.0,   0.0, .4375, .4375, -.458, -.471, -.497, -.469, -.467, -.474
  0.0,   0.0, .5625, .4375, -.464, -.491, -.488, -.474, -.484, -.488
  0.0,   0.0, .5625, 0.625, -.475, -0.49, -.474, -.477, -.482, -.481
  0.0,   0.0, .3125, .3125, -.473, -.471, -.459, -.475, -0.46, -.489
  0.0,   0.0, 0.625,   0.5, -0.48, -.453, -.458, -0.48, -.466, -.476
  0.0,   0.0, 0.375, 0.625, -.464, -0.47, -.477, -.486, -.451, -.497
  0.0,   0.0, .8125, 0.375, -.424, -.456, -0.42, -0.45, -.426, -.433
  0.0,   0.0, .5625, 0.375, -.472, -.466, -.482, -0.46, -0.47, -0.47
  0.0,   0.0, .4375, 0.375, -.468, -0.47, -.498, -.478, -.467, -.488
  0.0,   0.0,   0.5, 0.375, -0.45, -.476, -.478, -.467, -.458, -.468
  0.0,   0.0, 0.375,  0.25, -.472, -.463, -0.44, -.461, -.438, -.473
  0.0,   0.0, .4375, 0.625, -.472, -.477, -.467, -.456, -0.48, -.476
  0.0,   0.0, 0.375, 0.375, -.471, -.465, -.466, -.493, -0.47, -.473
  0.0,   0.0, 0.625, .4375, -.454, -.472, -0.49, -.468, -.486, -.465
