D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.0,   1.0, 0.875,   1.0, .0034, -.225, -.101, -.152, -.018, -.278, -.283, .2044, -.155, -.147, -.313, -.027
  1.0,   1.0, 0.875,  0.75, .0547, -.156, -0.02, -.195, -.088, -.228, -0.11, -.037, -0.14, -.005, -.275, -.123
  1.0,   1.0, .8125, 0.875, .0722, -.279, -.056, -.242, -.161, -.153, -.302, .1579, -.348,  -0.2, -.305, -.302
  1.0,   1.0,  0.75,   0.5, .2085, -.201, .0061, -.385, -.108, -.136, -.215, .0205, -.351, -.231, -.198, -.015
  1.0,   1.0, .5625,  0.75, -.045, -.144, -0.14, -.241, -.001, -.275, -.156, .3269, -.248, .2103, -.106, .0739
  1.0,   1.0,  0.75, .8125, .0213, -.233, -.064, -.257, -.117,  -0.1, -.138, .1262, -.109, -.119, -.121, -.086
  1.0,   1.0, 0.625,  0.75, .0425, -.269, -.055, -.144, .1426, -.188, -0.16, .0533, -.129, .0345, -.175, -.103
  1.0,   1.0, .6875,  0.75, -.001, -.078, .0227, -.093, -0.11, .0023, -.114, .1053, -.194, .0575, -.141, .0945
  1.0,   1.0, 0.625, .3125, .0228, -.061, .0124, -.311, -0.09, -.177, -.239, -.036, -.257, .1335, -.112, -.207
  1.0,   1.0, .8125, 0.875, .1018, -.233, .0866, -.204, -.163, -.233, -.164, .0426, -.121, .0771, -.277, -.324
  1.0,   1.0,   0.5, 0.875, .0659, -.165, .0736, -0.11, -.072, -.018, -0.03, -.034, -0.16, -.092, -.189, -.148
  1.0,   1.0, .3125,  0.75, -.114, -.182, .0472, -.117, -0.09, -.167, -.133, .1139, -.181, -.104, -.176, -.044
  1.0,   1.0, .6875, .5625, -.033, -.153, .1214, -.049, -.213, -0.09, -.261, -.145, -.061, .0069, -.219, -.305
  1.0,   1.0, 0.875, 0.375, .0466, -.088, -.054, -.141, -.034, -.045, -.212, -.079, -.213, -.013, -.148, .0865
  1.0,   1.0, .5625, .9375, -.093, -.194, .1699, -.187, -.151, -0.16, -.212, .1283, -.176, -.098, -.146, -.124
  1.0,   1.0,   0.5, .8125, -.129, -.194, -.163, -.218, -.177, -0.17, -.152, .0876, -.215, -.095, -.206, -.101
  1.0,   1.0, 0.875, .8125, -.016, -.284, -.089, -.252, -.133, -.198, -.315, .0162, -0.26, .0723, -.285, -0.02
  1.0,   1.0,   0.5, .8125, -.138, -.164, -0.06, -.091, .0627, -.195, -0.14, .0432, -.091, 0.025, -.141, -.212
  1.0,   1.0, .5625,  0.75, .0948, -0.14, 0.041, -.071, .0411, -.034, -0.11, -.001, -.156, -.004, -.144, -.129
  1.0,   1.0, .6875, 0.625, .0989, -.094, 0.127, -.114, -.041, -.059, -0.14, .0715, -.034, .0763, -.141, -.083
  1.0,   1.0, .4375, .8125, -.085, -.289, -.076, -.237, .1267, -.084, -.255, -.081, -.307, -.107, -.094, 0.048
  1.0,   1.0, .8125,  0.75, .1169, -.124, -0.12, -.139, -.116, -.237, -.054, .1588, -.226, .0467, -.272, -.213
  1.0,   1.0,   1.0, .6875, .2385, -0.11, -.022, -.132, .0565, -.199, -.208, .0529, -.191, -0.13, -0.19, .0607
  1.0,   1.0, 0.875, .9375, .0119, -.263, -.114, -.349, -.194, -.284, -.284, .2393, -.347, .0391, -.306, -.246
  1.0,   1.0, .5625, .4375, -.025, -.251, -.162, -.214, -.169, -.267, -.252, -.055, -.305, -.065, -.309, -.192
  1.0,   1.0, .8125, .5625, -.014, -.216, -0.07, -.212, -.151, -.139, -.259, -.083, -.062, -.193, -.093, 0.075
  1.0,   1.0, 0.625,   0.5, -.012, -.137, .1604, -0.16, -.035, -.073, -0.16, -.017, -.084, -0.13, -.088, -0.03
  1.0,   1.0,  0.75, .8125, .0849, -0.31, .0812, -.171,  -0.1, -.123, -.197, .1378, -0.13, -.101, -.169, -.083
  1.0,   1.0, .9375, .4375, -.029, -.362, -.229, -.175, -.256, -.394, -.431, -.273, -0.24, .2285, -.351, -.137
  1.0,   1.0, 0.625, .8125, -.001, -.212, -.004, -0.13, -0.11, -.213, -.212, .1369, -.101, .0328, -.242, -.175
  1.0,   1.0, 0.875,  0.75, .2569, -.164, -.011, -.246, -.239, -.217, -.257, -.019, -.208, -.178, -.184, -.006
  1.0,   1.0, 0.875, .5625, -.024, -0.07, -.025, -0.11, -.068, -.092, -.156, -.026, -.085, -.049, -.106, -.144
  1.0,   1.0, 0.875, 0.875, .1037, -.106, .0015, -.164, .0426, -.087, -.087, .1492, -.212, -.172, -0.11, 0.022
  1.0,   1.0,  0.75,   1.0, .1713, -.338, .0833, -.263, -.343, -.272, -.284, .2351, -.238, -.004, -.473, -0.24
  1.0,   1.0, .6875, .9375, .0041, -0.25, -.113, -.124, -.133, -.286, -.168, .0867, -.212, .1045, -.196, -.201
  1.0,   1.0, .8125,   0.5, .1018, -.274, -0.16, -.262, -.224, -.212, -.246, -.013, -.228, -0.07, -.314, -.045
  1.0,   1.0, .6875, 0.625, .1555, -0.12, 0.012, -.144, -.008, -.212, -.262, .0602, -.309, -.016, -.324, -.219
  1.0,   1.0, .8125, .8125, .2123, -.114, 0.064, .0145, -.093, -.216, -.089, -.034, -.054, -.054, -.122, .0184
  1.0,   1.0,   0.5, .8125, -.197, -.122, .0422, -.198, -.161, -.154, -.259, .1066, -0.16, .2107, -.143, -.129
