D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.5,   1.0, 0.875, .6875, .1744, -.193, .0051, -.219, -.147, -.248, -.124, -.007, -.173, -.076, -.126, .0024
  1.5,   1.0,  0.75, 0.625, -.023, -.129, -0.04, -0.15, .0141, -0.18, -.105, -0.01, -.131, -.067, -.103, -.049
  1.5,   1.0, .1875, .6875, -.028, -.189, .0103, -.157, .0636, -0.09, -.114, .0683, -.132, -.027, -0.03, -.014
  1.5,   1.0, 0.625, 0.875, -.052, -.219, -.058, -.309,  -0.0, -.292, -.216, .0878, -.175, -.056, -.217, -.058
  1.5,   1.0, .6875, 0.875, -.024, -.219, -0.12, -.099, -.133, -.165, -.148, .0362, -.062, .0062, -.114, -0.01
  1.5,   1.0, .6875,  0.75, .0362, -.156, .0101, -.202, -0.07, -.096, -.112, .0424, -.115, -.082, -.109, -.041
  1.5,   1.0, .8125,  0.75, .1504, -.193, .0123, -.133, -.179, -.215, -.101, .0474, -.114, -.004, -.126, -0.09
  1.5,   1.0,  0.75, .6875, .1011, -.219, .0969, -.152, -.054, -.167, -.113, -.001, -0.11, -.051, -.119, -.034
  1.5,   1.0, .5625, .8125, .0318, -.246, -.019, -.177, -.198, -.276, -.107, .0235, -.086, -.037, -.156, -.072
  1.5,   1.0,  0.75, 0.625, .0463, -.187, -.038, -.164, -.157, -.123, -.145, .0656, -.174, -.013, -.075, -.056
  1.5,   1.0, .8125, 0.875, .0284, -.152, -.065, -.235, -.017, -.058, -0.14, .0317, -.203, 0.039, -.135, -.021
  1.5,   1.0, .5625,  0.75, .1133, -.046,  0.02, -.178, -0.05, -.143, -0.11, .0658, -.093, -.012, -.078, -.056
  1.5,   1.0, .6875,  0.75, .0352, -.145, .0598, -.103, -.045, -.156, -.111, .0463, -0.07, 0.021, -.063, -.067
  1.5,   1.0, .8125, 0.875,  0.17, -.205, -0.02, -.078, -.169, -.169, -.126, .0925, -.179, -.046, -0.11, -.173
  1.5,   1.0, .6875, 0.875, .0277, -.192, .0179, -.151, -.115, -0.09, -.151, .0272, -.124, -.061, -.077, -.058
  1.5,   1.0, .6875,   0.5, .0582, -.121, .0266, -.098, -.128, -.098, -.182, -.029, -.088, .0275, -0.13, -.004
