D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   1.0, .6875, 0.875, -.021, -0.16, -.022, -.137, -.069, -0.18, -.144, .2099, -.185, -.025, -.216, -0.12
  0.5,   1.0,   0.5,  0.75, -0.02, -.172, .0098, -.113, .0025, -.124, -0.31, -.065, -0.22, -.111, -.192, -.132
  0.5,   1.0, .6875, 0.625, .1526, -.186, .0825, -.306, -.198, -.146, -0.22, -.035, -.241, 0.027, -.293, -.271
  0.5,   1.0, .5625, 0.875, -.061, -.163, -.049, -.147, -.151, -.194, -0.18, .1488, -.218, -.119, -.102, -.117
  0.5,   1.0, .9375, .6875, .1092, -.173, -.007, -.205, -.149, -.108, -.181, -.053, -.281, -.166, -.129, .0407
  0.5,   1.0, .6875, .3125, .0016, -.076, -.023, -.129, -.141, -.117, -.306, -.014, -.189, .0104, -.237, .0471
  0.5,   1.0, .4375, .9375, .0332, -.164, -.056, -.206, -.085, -.152, -.166, .1337, -.253, -.171, -.262, -.051
  0.5,   1.0, .5625,  0.75, 0.081, -.093, .0794, -.086, -.138, -.186, -0.23, .0304, -.155,  -0.0, -0.37, -0.15
  0.5,   1.0, 0.625, .6875, -.032, -.137, -.031, -.219, -.079, -.097, -.194, -.022, -.335, -.008,  -0.2, -.028
  0.5,   1.0,   0.5,  0.75, -.044, -.109, -.057, -.064, -.054, -.065, -.185, .1624, -.143, -.066, -.104, -.113
  0.5,   1.0, .8125,  0.75, .0533, -.136, .0355, -.071, -.019, -.084, -.187, -.059, -0.18, -.059, -.088, -.115
  0.5,   1.0, .5625,   0.5, .0274, -.078, -.007, -.144, -.118, -.063, -.108, -.095, -.164, -.189, -.096, -.034
  0.5,   1.0, .8125, 0.875, .0227, -.149, -.107, -.242, -.174, -.135, -.303, .0974, -.274, -.089, -.342, -.197
  0.5,   1.0,  0.75, 0.375, .0032, -.084, .0421, -.135, -.047, -.231, -.283, -.156, -.206, -.051, -.283, -.298
  0.5,   1.0, .8125, 0.625, .1223, -.137, .0217, -.097, -.018, -.114, -.192, .0274, -.187, .0304, -.047, -.112
  0.5,   1.0,   0.5, .6875, -.025, -.156, -.051, -.044, -.057, -.079, -.286, .1028, -.275, .0075, -.242, -.211
  0.5,   1.0, .6875, .9375, -.041, -.158, -.127, -.149, -.083, -.177, -.306, .1237, -.153, -.034, -.225, -.109
  0.5,   1.0, .5625,   0.5, -.032, -.176, .0423, -.076, .0645, -.116, -0.22, -.126, -.066, -.067, -.127, -.183
  0.5,   1.0, .4375,  0.75, -0.04, -.114, .0109, -.075, -.033,  -0.1, -.215, .0909, -.064, .0292, -.107, -.034
  0.5,   1.0,  0.75, 0.875, .1006, -.084, .0394, -.117, .0284, -.125, -.084, .2145, -.181, .1265, -.204, -.225
  0.5,   1.0, .9375, .9375, .0265, -.199, -.072, -.286, -.156, -0.32, -.323, .2486, -.322, .0203, -.398, -.321
  0.5,   1.0,   0.5, .8125, -.035, -.132, -0.07, -.065, -.082, -.155, -.164, .1506, -.153,  -0.1, -0.17, -.042
  0.5,   1.0,  0.75, .6875, -0.07, -.186, 0.021, -.133, -.127, -.125, -.254, 0.076, -.126, -.176, -.025, -.067
  0.5,   1.0, .4375, .5625, .0347, -.018, .0014, -.048, .0185, -.046, -.208, .1133, -0.11, -.067, -.092, -.043
  0.5,   1.0, .4375, .9375, .0214, -.055, .1059, -.146, -.046, -.044, -.015, .2811, -.186, -.094, -.038, .0234
  0.5,   1.0,  0.75, 0.875, .0518, -.136, .0269, -.076, -.071, -.049, -0.22, 0.075, -0.16, -.033, -.217, -0.13
  0.5,   1.0, .8125, .8125, .0545, -.111, -.083, -.164, -.083, -.292, -.299, 0.113, -0.23, 0.054, -.236, -.212
  0.5,   1.0,  0.75, .9375, 0.057, -.169, -.041, -0.16, .0186, -.115, -.268, .1705, -.102, .0209, -.174, -0.09
  0.5,   1.0, .9375, .9375, .0989, -.189, -.011,  -0.2, -.015, -.182, -.258, .0868, -.181, -.005, -.217, -.137
  0.5,   1.0, 0.875, 0.875, .0734, -.182, -.045, -.086, -.055, -.141, -.242, .0843, -.174, .0422, -.161, -.132
  0.5,   1.0, 0.875, .9375, .1013, -.191, -.091, -.125, -.006, -.196, -.198, .1845, -.068, -0.27, -.158, -.069
  0.5,   1.0, .5625,  0.75, .0148, -.277, .0046, -.139, -.069, -.148, -.266, -.065, -.206, -.196, -.212, -.093
  0.5,   1.0,  0.75, 0.625, .0066, -.198, -.039, -.102, -.152, -.204, -.223, -.042, -.231, .0878, -.278, -.238
  0.5,   1.0, .4375,  0.75, -.049, -0.12, -.002, -.173, 0.011, -.094, -.208, .1148, -.306, -.173, -0.16, -.069
  0.5,   1.0, .6875, .8125, .0273, -.223, .0814, -.171, -.105, -.136, -.247, -0.03, -.198, .0875, -.268, -.183
  0.5,   1.0, .8125, 0.625, .0569, -.047, .0649, -.096, -.069, -0.01, -.136, .1267, -.088, -.129, .0148, -.069
  0.5,   1.0,  0.75, .9375, .0334, -.275, .0305, -.244, -.066, -.042, -.173, .1423, -.265, -.126, -0.17, .1562
  0.5,   1.0,  0.75, .5625, .0531, -.067, .0263, -.075, -.086, -0.06, -.203, .0234, -.307, -.037, -.183, .0228
  0.5,   1.0, .6875, 0.625, -.016, -.177, 0.025, -.113, -.036, -.134, -.225, .0116, -.186, .1875, -.108, -.011
  0.5,   1.0, 0.625,  0.75, .0089, -.169, -0.06, -.126, -.049, -.168, -.277, .0068, -.131, .0897, -.183, -.179
  0.5,   1.0, .6875, .6875, -.009, -.165, -.032, -.147, -.101, -.127, -0.16, -.045, -.186, -.126, -.214, -.058
  0.5,   1.0, .5625,  0.75, 0.081, -.096, -.055, -.173, -.023, -.126, -.126, .0209, -.242, -.163, -.211, -.095
  0.5,   1.0, 0.625,  0.75, .0264, -.249, .0529, -.129, -.106, -.165, -.163, -.002, -.148, -.049, -.211, -.134
  0.5,   1.0, .6875, .6875, .0274, -.138, .0244, -.074, -.077, -.073, -.138, 0.001, -.204, -.056, -.176, -.046
  0.5,   1.0,  0.75,   0.5, .0644, -0.13, .0009, -0.06, -.056, -0.08, -.204, -.006, -.165, -.081, -.029, -.111
  0.5,   1.0, .6875, .5625, .0187, -.208, -.076, -.233, -.019, -.167, -.144, -.116, -.146, -.145, -.314, .0594
  0.5,   1.0, 0.875, 0.625, .0479, -.149, -.152, -.213, -.051, -0.22, -.215, -.068, -.322, -0.02, -.187, -.078
  0.5,   1.0, .4375, .4375, .0654, -.062, 0.005, -.115, -.014, -.063, -.041, -.015, -.058, .0794, -.139, -.062
  0.5,   1.0, .9375, .8125, .0132, -.093, -.037, -0.19, -.092, -0.16, -.212, .1434, -.302, -.106, -0.22, -.155
  0.5,   1.0, .6875, .5625, -.005, -.157, -.022, -.121, -.134, -.186, -0.15, .0351, -.119, -.098, -.075, -.207
