D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.5,   1.5, 0.875, 0.875, .0193, -.187, -.103, -.427, -.421, -.356, -.302, .3213, -.479, -.027, -.179, .0383
  1.5,   1.5,  0.75, .5625, .1416, -.247, -.071, -.134,  -0.1, -.213, -.244, -.055, -.134, -0.05, -.099, .0094
  1.5,   1.5, 0.875, 0.875, .0203, -.293, .0207, -.235, -.032, -.404, -.247, .0725, -.193, -.143, -.094, -.268
  1.5,   1.5,  0.75, 0.375, .2508, -.164, -.097, -.229, -.127, -.213, -.049, -0.17, -.087, .1735, -.294, -.086
  1.5,   1.5, .9375, .4375, .1194, -.277, -.067, -.276, -.001, -.222, -.315, .0245, -.283, .2414, -.163, -.042
  1.5,   1.5, .9375, .9375, .1507, -.134, -0.16, -.169, -.047, -.309, -.163, .1958, -.234, .0724, -.309, -.158
  1.5,   1.5, .5625,  0.75, .1306, -.055, -.172, -.201, -.041, -.236, -0.01, .0401, -.134, -.014, -.235, -.119
  1.5,   1.5, .8125, .9375, .0263, -.241, .0665, -.235, -.223, -.286, -.315, .1578, -.257, 0.072, -.406, -.349
  1.5,   1.5, .6875,  0.75, -.165, -.207, -.163, -.314, -.306,  -0.3, -.282, .0174, -.354, -0.11,  -0.4, -.178
  1.5,   1.5, .4375, .8125, -.001, -0.05, .1055, -.241, -0.05, -.279, -0.14, .1898, -.164,  0.18, -.207, -.133
  1.5,   1.5, .6875, .5625, .1439, -.087, .1046, -.115, .0466, -0.18, -.164, .0708, .0521, 0.146, -.027, .0603
  1.5,   1.5, 0.625, .4375, .0274, -.372, -.072, -.212,  -0.2, -0.23, -.164, -.245, -.086, .0192, -.401, -.015
  1.5,   1.5, .8125, .8125, .0734, -.133, -.111, -.443, -.259, -.375, -.353, -0.01, -.347, -.061, -0.46, -.472
  1.5,   1.5, 0.875, .9375, .2143, -.244, -.125, -.364, -.299, -.264, -.081, .2498, -.193, .0889, -.409, -.253
  1.5,   1.5, .5625, 0.875, -.065, -.164, .0029, -.281, .0715, -.219, -.309, .1547, -.241, -.014,  -0.1, -.058
  1.5,   1.5,   0.5,   1.0, -.068, -.241, -.152, -.241, -.347, -.398, -.043, .3314, -.297, -.078, -.476, .0437
  1.5,   1.5, .8125, .5625, -.155, -.379, -.226, -.366, -.087, -.213, -.383, -.143, -.162, -.096, -.248, -.031
  1.5,   1.5, 0.875, .8125, .0821, -.275, -.015, -.445, -.305, -.377, -.264, -.115, -.378, -.201, -.444, -.139
  1.5,   1.5,   0.5,   1.0, -.063, -.163, -.219, -.276, .1081, -.213, -0.14, .2958, -.243, -0.33, -.262, -.126
  1.5,   1.5, .9375, .6875, .1397, -.218, -.034, -.229, -.132, -.241, -.241, .0144, -.315, -.258, -.136, -.002
  1.5,   1.5, 0.875, 0.625, -.055, -.058, -.155, -.213,  -0.1, -.164, -.207, .0928, -.157, .0081, -.169, -.158
  1.5,   1.5, .5625, 0.625, 0.107, -.277, .2316, -0.13, -.238, -.299, -0.18, -.063,  -0.1, -.013, -0.32, -.133
  1.5,   1.5, .9375,   0.5, .1243, -.156, -0.21, -.241, -.308, -.415, -.188, .0095, -.314, -.221, -.241, -.073
  1.5,   1.5, .6875, .8125, -.146, -0.27, -.088, -.329, -.288, -.319, -.308, .0546, -.134, .1018, -.284, -.128
  1.5,   1.5, 0.875, .3125, .1412, -.164, .0032, -.163, -.309, -.201, -0.31, -0.14, -.164, .0932, -.122, .0267
  1.5,   1.5,   0.5, 0.625, -.094, -.133, -.097,  -0.2, 0.107, -.241, -.105, -.066, -.229, -.266, -.282, .0063
  1.5,   1.5,   1.0, .4375, .0786, -.247, -0.09, -.087, 0.033, -.163, -.241, .0202, -.003, .1314, -.127, .0331
  1.5,   1.5,   0.5, 0.875, -0.18, -.164, .1845, -.189, -.081, -.128, -.309, 0.106, -.081, 0.201, -.237, -.339
  1.5,   1.5, .8125, .6875, 0.051, -.313, -.046, -.303, -.073, -.114, -.386, -.062, -.353, .1177, -.098, -.142
  1.5,   1.5, .8125, 0.875, -.078, -.157, .0402, -.124, -.111, -.195, -.241, .1396, -.214, .0412, -.306, -.217
  1.5,   1.5,   1.0,  0.75, 0.111, -.315, .1444, -.119, -.292, -.427, -.252, .0745, -.228, .0757, -0.37, -.518
  1.5,   1.5,  0.75, .8125, -.035, -.228, -.062, -.201, 0.248, -.236, -.438, .0287, -.143, 0.142, -.187, -.109
  1.5,   1.5, 0.625, 0.875, -.137, -.179, .1369, -.276, -.328, -.229, -.157, .2931, -.258, -.271, -.246, -.052
  1.5,   1.5,  0.75, 0.625, .1699, -.236, .0402, -.203, -.087, -.143, -.099, -0.05, -.303, .1295, -.265, -.128
  1.5,   1.5,  0.75, .6875, -.041, -.235, -0.03, -.241, -.198, -.127, -.169, -0.05, -.271, -.135, -.229, -.065
  1.5,   1.5, 0.625, .5625, .0086, -.233, .2503, -.309, -.297, -.308, -.379, -.009, -.203, -.162, -.339, -.145
  1.5,   1.5, .6875, .4375,  0.03, -.201, -.033, -0.21, .0025, -.163, -.128, .0198, -.235, -.035,  -0.1, -.041
  1.5,   1.5, .5625, .6875, -.011, -.163, .0655, -.081, -.214, -.202, -.043, .1009, -.169, .0617, -.111, .0937
  1.5,   1.5,  0.75, .9375, .0737, -.162, .1959, -.138,  0.03, -.078, -.164, .0772, -.146, .0092, -.247, -.137
  1.5,   1.5, .8125, .6875, 0.147, -.378, .0528, -0.18, -0.08, .0042, -.314, -.028, -0.21, .1126, -.119, -.115
  1.5,   1.5,   1.0,  0.75, 0.168, -.237, -.098, -.141, -0.11, -.099, -.157, .0145, -.081, -.122, -.236, -.223
  1.5,   1.5, .8125, .8125, .1159, -.079, -.142, -.302, -.223, -.382, -.186, .3028, -.314, .1505, -.112, .0342
  1.5,   1.5, .4375, 0.875, -.061, -.221, .0052, -.163, -.033, -.086, -.121, .0054, -.219, -.202, -.175, -.087
  1.5,   1.5, .8125, .9375, -.122, -.247, -.084, -.271, -.083, -.203, -.235, .2415, -.184, -.155, -.081, -.173
  1.5,   1.5, 0.875, .8125, .3137, -.241, .0415, -.207, -.051, -0.27, -.317, 0.016, -.183, .1816, -.256, -.094
  1.5,   1.5, .5625, .5625, 0.066, -.114, .0611, -.081, -.001, -.229,   0.0, .1271, -0.05, -0.02, -.186, -.163
  1.5,   1.5, .6875, .5625, .1011, -0.17, -.129, -.464, -.155, -.401, -.235, -.119, -.345, -.273, -.397, -.156
  1.5,   1.5,  0.75, .9375, .1153, -.344, .0032, -0.37, -.188, -.221, -.201, .0088, -.314, -.071, -.366, -0.26
  1.5,   1.5,   0.5, .9375, -.008, -.094, -.055, -.157, 0.055, -.076, -.081, 0.099, -.157, .0324, -.181, -.043
  1.5,   1.5, 0.625, .8125, -.068, -.117, .0404, -.134, .1252, -.087, -.025, .1857, -.128, .1144, -.157, -.131
  1.5,   1.5,   1.0,   1.0, .2427, -.169, -.115, -.299, -.217, -.315, -.163, .2176, -.266, .0632, -.235, -.182
  1.5,   1.5, .4375,  0.75, -.055, -.133, .1182, .0202,  -0.1, .0139,  -0.1, -.077, -.146, .1095, -.169, -.207
  1.5,   1.5, .6875,  0.75, .0093, -.157, .1262, -.217, -.198, -.382, -.215, .0727,  -0.2, -0.09, -.137, .0493
