D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   1.0, .6875,  0.75, .0234, -.126, -.023, -.186, -.103, -.077, -.191, .1108,  -0.2, -.081, -.163, -.115
  0.5,   1.0, .8125, 0.875, -.009, -.163, -.053, -.098, -.113, -.065, -.156, .0866, -.081, -0.09, -.172, -.013
  0.5,   1.0, .6875, .5625, .0514, -.124, .0332, -.159, -.052, -.098, -.206, -.022, -.164, .0261, -.104, -.116
  0.5,   1.0, .5625, 0.625, .0396, -.076, -.007, -.065, -.035, -.062, -.155, .0423, -.099, .0134, -.099, -0.06
  0.5,   1.0, 0.625,   0.5, 0.044, -.175, .0221, -.186, -.126, -.111, -.223, -.041, -.271, -.148, -.211, -.142
  0.5,   1.0, 0.625,  0.75, .0428, -.208, .0554, -.114, -.095, -.164, -.239, 0.098, -.223, .0045, -.206, -.153
  0.5,   1.0, .8125, .6875, -.026, -.175, -.018, -.117, -.054, -.065, -.209, .0231, -.054, -.005, -.138, -0.06
  0.5,   1.0, 0.625, 0.625, .0312, -.078, -.009, -.079, -.037, -.029, -.079, .0038, -.123, .0071, -.156, -.029
  0.5,   1.0, .6875, 0.875, -.007, -.113, .0084, -.087, -.038,  -0.1, -.167, .0403, -.128, .0071, -.192, -.117
  0.5,   1.0, .6875, .4375, .0049, -.082, -.001, -.062, -.012, -.054, -.116, .0145, -.123, .0488, -.127, -.036
  0.5,   1.0, 0.625, .5625, .0335, -.059, .0206, -.083, -.055, -.036, -.097, .0892, -.101, -0.04, -.131, .0427
  0.5,   1.0, .9375,  0.75, .0386, -.088, .0319, -.092, -.051, -.083, -.105, .0285, -.098, -.033, -.041, -.055
  0.5,   1.0, 0.625, .5625, .0276, -.106, -.048, -.111, -.056, -.068, -.163, .0553, -.174, .0613, -.135, -.089
  0.5,   1.0,  0.75,   0.5, .0096, -.008, -.035, -.015, -.002, -.048, -.032, 0.035, -.031, -.069, -.042, -.059
  0.5,   1.0, .6875, 0.625, .0521, -.111, -.018, -.081, -.001, -.089, -.045, .0125, -.127, -.044, -.059, .0215
  0.5,   1.0, .5625, .6875, .0304, -.106, -.002, -.064, -.008, -0.02, -.152, .1029, -.051, -.023, -.158, .0541
  0.5,   1.0,  0.75, 0.625, .0817, -.132, .0143, -.197, -.093, -.177, -.173, .0122, -0.21, -.122, -0.24, -.173
  0.5,   1.0, 0.875, .8125, .0769, -.182, -.084, -.187, -.048, -.163, -.196, -.009, -.168, -.068, -.194, -.213
  0.5,   1.0, 0.625, .6875,  0.04, -.134, -.026, -.217, -.095, -0.17, -0.12, 0.126, -.127, 0.009, -0.13, -.093
  0.5,   1.0, 0.625, .6875, .0444, -.048, -.018, -.081, -.006, -.029, -.199, .0801, -.096, .0038, -.149, -.074
  0.5,   1.0, .3125,  0.75, .0186, -.128, .0205, -.007, -.043, -.039, -.115, .0439, -.077, -.037, -.037, -.048
  0.5,   1.0, .6875, .4375, -.004, -.098, -.002, -.067, .0072, -.005, -.081, .0573, -.139, .0276, -.154, -.026
  0.5,   1.0, .6875, .5625, .0411, -.094, .0228, -.079, .0152, -0.07, -0.17, .0461, -.082, -.035, -.062, .0159
  0.5,   1.0, .8125, 0.375, .0314, -.071, .0264, -.092, -.052, -.037, -.133, .0481, -.114, -.008, -.115, -.132
  0.5,   1.0, .6875, 0.625, -.008, -.105,   0.0, -.027, -.079, -.058, -.143, .0008, -.103, .0576, -.111, -0.13
  0.5,   1.0,  0.75,   0.5, .0065, -0.06, -.014, -.095, -.042, -.026, -.113, 0.086, -.125, .1132, -.156, 0.066
  0.5,   1.0,   0.5,  0.75, .0521, -0.08, .0509, -.122, .0017, -0.08, -.036, .0336, -.105, -.019, -.097, -.141
  0.5,   1.0,  0.75, .5625, .0317, -.081, -.006, -.014, -.043, -.058, -0.12, .0492, -.063, -.023, -.127, -.101
  0.5,   1.0, 0.625,   0.5, .0047, -.008, .0095, -.033, -.002, -.052, -.029, .0077, -.043, -0.04, -0.06, -.025
  0.5,   1.0,  0.75,  0.75, .0834, -0.15, -.081, -.162, -0.08, -.173, -.212, .0838, -.188, -.053, -.215, -.071
  0.5,   1.0,   0.5, .5625, .0463, -.106, 0.025, -0.03, -0.03, -.085, -.152, -.045, -.205, -.011, -.108, -0.14
  0.5,   1.0,  0.75, 0.625, 0.067, -.127, .0414, -0.08, -.033, -.039, -.175, .0225, -.156, -.104, -.124, -.037
  0.5,   1.0, 0.375, 0.875, .0008, -.075, -0.01, -.076, .0078, -.034, -.119, .0607, -.101, -.055, -.109, -.021
  0.5,   1.0, 0.625,   0.5, 0.019, -.075, -.015, -.036, -.037, -.127, -.131, .0814, -.127, .0483, -.051, -.084
  0.5,   1.0, 0.625,  0.75, .0233, -.066, .0193, -.062, -.082, -0.06, -.081, .0938, -.127, -.018, -.108, -.066
  0.5,   1.0, 0.375, .5625, .0183, -.027, .0136, .0021, -.014, -.048, -.028, .0107, -.008, 0.019, -.105, -0.05
  0.5,   1.0, .5625, .9375,  0.05, -.086, -.072, -.098, -.062, -.084, -.214, .0798, -.243, -0.06, -.181, -.098
  0.5,   1.0, 0.625, .6875, .0421, -.119, -.052, -.124, -.124, -.101, -.189, 0.026, -0.24, -.058, -.203, -.073
  0.5,   1.0, .8125, 0.625, .0838, -.131, -.038, -.104, -.068, -0.09, -.223, -.079, -.175, -.023, -.174, -.094
  0.5,   1.0,   0.5, .4375, .0386, .0011, -.015, .0141, .0088, -.011, -.077, .0131, .0002, -.028, -.041, -.014
  0.5,   1.0,   0.5, 0.625, .0027, -.095, -.077, -.044, -0.02, -0.08, -.135, .0502, -.129, -.166, -.115, .0004
  0.5,   1.0,   0.5, 0.875, .0553, -.092, .0242, -.044, .0087, -.052, -.152, -.043, -.093, -.066, -0.14, -.037
  0.5,   1.0, .4375, .5625, .0207, -0.09, .0139, -0.05, .0006, -.018, -.129, .0005, -.081, .0539, -.043, .1034
  0.5,   1.0,   0.5,  0.75, .0169, -.092, -.018, -.046, -.026, -.027, -.093, .1043, -.092, -.013, -0.07, -.049
  0.5,   1.0, 0.375,  0.75, 0.043, -.093, .0074, -.065, -.127, -.137, -.081, .0976, -.156,  -0.0, -.191, -.072
  0.5,   1.0, .6875, .8125, .0524, -.124, .0121, -.084, -.032, -.042, -.162, 0.017, -.172, -.137, -.205, -.064
  0.5,   1.0, .5625,  0.75, -.013, -.077, -.013, -0.12, -.083, -.089, -.154, .0599, -0.22, -.015, -.149, -.132
  0.5,   1.0,  0.75, 0.625, .0693, -.078, -.009, -0.11, .0246, -.115, -.122, .0178, -.115, .0062, -.141, .0194
  0.5,   1.0, .6875, 0.625, -.004, -.111, .0007, -.069, -0.03, -.053, -.123, .0253, -.131, .0311, -.168, -.029
  0.5,   1.0, .5625,  0.75, .0331, -.085, .0032, -.127, -0.03, -.098, -.082, .1498, -.209, -0.06, -.147, -.146
  0.5,   1.0,  0.75,   0.5, .0846, -.119, .0117, -.164, -.004, -.106, -.174, .0217, -.193, -.003, -.178, -.133
  0.5,   1.0, 0.625,  0.75, .0692, -.124, -.037, -.166, -.035, -.101, -.266, .0918, -.207, -.115, -.166, -.107
  0.5,   1.0, 0.625, 0.875, .0121, -.099, -.052, -.144, -.068,  -0.1, -.154, .1154, -.196, -.223, -.167, -.139
  0.5,   1.0, .4375, .6875, .0553, -.117, .0093, -.097, -.019, -.057, -.118, .0593, -.149, -.021, -.113, -.183
  0.5,   1.0, .6875, .6875, -.008, -.159, .0045, -.144, -.097, -.093, -.228, .1061, -.245, .0498, -.192, -.031
  0.5,   1.0,   0.5,  0.75, .0385, -.136, .0509, -.136, -.037, -0.12, -.102, .0278, -.237, -.057, -.098, -.127
  0.5,   1.0, 0.625,   0.5, .0241, -.062, .0584, -.036, -.011, -.049, -.142, -.002, -.066, -.108, -.051, -.046
  0.5,   1.0,  0.75, .5625, -.023, -.078, -.014, -.083, -.024, -.068, -.198, .0454, -.124, -.066, -.129, -.049
  0.5,   1.0, .5625,  0.75, .0191, -.099, .0321, -.063, -.042, -.078, -.144, 0.076, -.096, .0538, -.042, -.121
  0.5,   1.0, .6875, .5625, -.004, -.106, -.059, -.119, -.043, -.132, -.221, .0737, -.217, 0.033, -.103, -.106
  0.5,   1.0, .4375, .6875, -.004, -.139, -.017, -.049, -.036, -.094, -.059, .0371, -.117, -.044, -.118, .0385
  0.5,   1.0, .5625, .6875, .0454, -.078, .0284, -0.03, -.061, -.033, -.119, .0461, -.095, -.021, -.089, -.084
  0.5,   1.0, .8125,   1.0, -.034, -.162, -.019, -.166, -.051, -.093, -.164, .0729, -.253, -.103, -.132, -.149
  0.5,   1.0, .8125,  0.75, .0032,  -0.1, -.079, -.092, -.084, -.139,  -0.2, .0828, -.153, -.058, -.156, -.063
  0.5,   1.0, 0.625, .6875, .0403, -.071, .0172, -.035, -.018, -.053, -.156, .0048, -.109, -.042, -.114, -.077
  0.5,   1.0, .5625, .6875, .0454, -.089, .0176, -.072, -.024, -.068, -.143, .0344, -.139, -.007, -.056, -.014
  0.5,   1.0, .6875,  0.75, .0508, -0.03, -.023, -.069, -.004, -.058, -.094, 0.139, -.137, -.001, -0.11, -.111
  0.5,   1.0, .5625,  0.75, .0087, -.037, -.032, -.107, -.046, -.082, -.101, .0943, -.119, .0328, -.094, -.018
  0.5,   1.0, .6875, 0.875, .0833, -.094, .0441, -0.11, -.002, -.103, -.144, .0454, -.228, -.033, -.131, -.032
  0.5,   1.0, .6875, .6875, .0129, -.081, -.061, -.112,  0.02, -.085,  -0.2, .1008, -.183, -.062, -0.15, .0482
  0.5,   1.0, .8125, .5625, .0041, -.154, -.041, -.168, -.037, -.123, -.238, -.015, -0.24, .0446, -.162, -.094
  0.5,   1.0, .5625, 0.875, .0302, -.129, -.017, -.123, -.071, -.114, -.225, .0719, -.212, .0736, -.121, -.022
  0.5,   1.0, .8125,   0.5, .0367, -0.05, -.029, -.079, -.104, -.033, -.141, -0.02, -.078, .0666, -.084, -.077
  0.5,   1.0,   0.5, .8125, .0268, -.099, -.026, -.112, -.051, -.077, -.202, .0699, -.258, -.114, -.142, -.043
  0.5,   1.0,  0.75, 0.625, -.005, -.089, -.011, -.103, -.049, -.025, -.207, .0085, -.158, -.085, -.058, -.059
  0.5,   1.0, .5625, 0.625, -.006, -.107, -.011, -0.12, -.018,  -0.1, -.108, -.081,  -0.2, .0982, -.139, -.167
  0.5,   1.0, .5625, .6875, .0242, -.075, -.072, -0.09, -.091,  -0.1, -.113, .1404, -.103, 0.122, -.201, -.059
  0.5,   1.0,   0.5, .8125, .0382, -.095, .0285, -.105, -.121, -.154, -.179, .1835, -.236, -0.06, -0.19, -.055
  0.5,   1.0, 0.875, .8125, .0287, -.153, -.027, -.143, -0.07, -.137, -.159, .0605, -.185, -.052, -.235, -.082
  0.5,   1.0, 0.625, 0.625, .0211, -.048, -.001, -0.11, -.013, -.108, -.156, .1038, -.118, -.023, -.049, -0.13
  0.5,   1.0, .5625, .6875, .0353,  -0.1, 0.005, -.065, -.063, -.071, -.164, -.063, -.049, 0.037, -.077, -.114
  0.5,   1.0, .5625, 0.625, .0762, -.085, -.001, -.147, -.026, -.119, -.223, -0.04, -.126, -.128, -.153, -.174
  0.5,   1.0,   0.5,   0.5, -.003, -0.04, -.024, -.026, -0.02, -.023, -.053, .0376, -.043, .0484, -.006, -.042
  0.5,   1.0,   0.5, .8125, .0332, -.078, .0237, -.056, -.051, -.064, -.127, .0376, -0.13, .0062, -.042, -.083
  0.5,   1.0, .6875, .6875, .0119, -.086, -0.02, -.128, -.036, -.085, -.149, .0971, -.146, .0459, -.114, -.118
