D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.0,   1.5, .5625,   1.0, -.031, -.104, -0.04, -.124, -.037, -.146, -.112, .2303, -0.11, -.084, -.173, -.089
  1.0,   1.5, .6875, 0.625, -.004, -.093, -.031, -0.13, -.081, -.073, -.189, -0.02, -.075, -.031, -.125, -.028
  1.0,   1.5, .5625, .8125, 0.071, -.124, -.063, -.155, -.079, -.115, -.114, .1368, -.164, .0396, -.094, -0.05
  1.0,   1.5,  0.75, .8125, .0251, -.116, -.038, -.156, .0078, -.064, -.117, .1255, -.213, -.006, -.087, -.059
  1.0,   1.5, 0.875, .5625, .0797, -0.19, .0091, -.089, -.046, -.087, -0.17, .0202, -0.22, -.047, -.187, -.045
  1.0,   1.5, .6875, 0.375, -.039, -.112, -.003, -.123, -.068, -.036, -.155, -.039, -.115, -.092, -.138, .0082
  1.0,   1.5,  0.75, .6875, .0333, -.122, -.049, -.124, -.118, -.116, -.206, .0789, -.194, .0488, -.074, -.044
  1.0,   1.5, 0.625, .6875, .0001, -.137, -.024, -0.21, -.053, -.177, -.189, .1017, -.247, -.088, -.156, -.013
  1.0,   1.5, .6875,   0.5, .0453, -.036, .0372, -.059, -.031, -.085, -.167, .0679, -.069, -.124, -.123, -0.02
  1.0,   1.5, .8125, .8125, .0659, -.112, -.009, -.103, -.109, -.103, -.191, .0547, -.168, -.151, -.083, .0154
  1.0,   1.5, .8125, 0.875, 0.051, -.122, -.004, -.142, -.076, -0.14, -.151, .0843, -.194, -.012, -.215, -.053
  1.0,   1.5, .8125, 0.625, .0221, -.126, .0067, -.131, -.028, -.048, -0.13,  -0.0, -.091, -.013, -.179, -0.06
  1.0,   1.5, .8125, .5625, .0329, -.089, .0056, -.119, -.134, -.145, -.182, -.025, -.176, -.045, -0.08, -0.18
  1.0,   1.5, 0.625,  0.75, .0651, -.114, -.057, -.073, -.073, -.151, -.216, .0751, -.241, .0645, -.165, -.141
  1.0,   1.5,  0.75, .4375, .0458, -0.09, .0247, -.127, -.077, -.111, -.149, .1112, -.176, -.002, -.238, -.059
  1.0,   1.5, 0.625, .8125, .0218, -.165, .0575, -.122, .0169, -.079, -.157, .0054, -.127, .0834, -.102, -.149
  1.0,   1.5, 0.625,  0.75, .0395, -.094, -0.02, -.071, -.055, -.145, -.151, .0605, -.129, .0829, -.125, -.076
  1.0,   1.5,  0.75, .8125, .0486, -.177, -.066, -.123, -.079, -.168, -.135, .0907, -.182, -.058, -.157, -.155
  1.0,   1.5, 0.625, .8125, .0399, -.167, .0463, -.156, -.076, -.215, -.095, -.007, -.204, -.061, -.228, -.133
  1.0,   1.5,   0.5, 0.875, 0.006, -.151, -.033, -.222, -.015, -.126, -.175, .1706, -.212, .0722, -.148, -.122
  1.0,   1.5, .6875, .6875, -.006, -.232, .0121, -.184, -.104, -0.16, -.185, -.089, -.209, -.014, -0.21, -.095
  1.0,   1.5, 0.625, 0.625, .0345, -.129, .0208, -.072, -.052, -.059, -.141, .0382, -.065, .0509, -.094, -.053
  1.0,   1.5, 0.625, 0.625, 0.029, -.106, -0.06, -0.18, -0.05, -.091, -.196, .0083, -.153, -.146, -.113, -.076
  1.0,   1.5, .6875, .6875, -0.07, -.149, .0183, -.137, -.074, -.148, -0.19, .0795, -.194, .0288, -.105, -.196
  1.0,   1.5, .6875, .9375, .0397, -.142, -.022, -.066, -.046, -.152, -.209, .1444, -0.23, -.129, -.167, -.078
  1.0,   1.5, .5625, .5625, .0086, -.069, -.014, -.094, -.028, .0136, -.057, .0377, -.084, .0686, -.051, -.059
  1.0,   1.5, .6875,   0.5, .0768, -.153, .0422, -.137, -.062, -.106, -.191, 0.004, -.121, -.056, -.175, -.121
  1.0,   1.5, 0.625, .6875, .0778, -.113, -.065, -.101, -.047, -.107, -.115, .0916, -.138, .0699, -.072, -.036
  1.0,   1.5, .6875, 0.625, .0494, -.103, .0149, -.095, -.002, -.011, -.095, .0097, -.109, .0549, -.101, -0.09
  1.0,   1.5,   1.0, .5625, .1293, -.133, -0.04, -.125, -.213, -0.19, -.226, .0687, -0.23, 0.042, -.281, -.169
  1.0,   1.5, .8125, .5625, .0508, -0.14, -.081, -.057, -.041, -.024, -.212, -.156, -.092, -.044, -.081, -.017
  1.0,   1.5, .8125, 0.625, -.023, -0.13, -.014, -.155, .0355, -.087, -.249, -.022, -.186, -.067, -.121, -.171
  1.0,   1.5, .6875, 0.375, .0319, -.139, -.023, -.139, -.069, -.118, -.135, -.018, -.043, .0764, -.007, -.022
  1.0,   1.5,   0.5, 0.375, -.056, -.076, .0667, -0.03, -.085, -.083, -.184, -.014, -.137, .0241, -.096, .0355
  1.0,   1.5, .9375, .6875, .1311, -.148, .0305, -.143, -.093, -.113, -.217, .0972, -.187, -.071, -.083, -.084
  1.0,   1.5, .6875, .8125, 0.087, -.077, -.106, -.068, -.024, -.081, -0.15, .0399, -.213, -.084, -.151, -.104
  1.0,   1.5,  0.75, 0.625, .0592, -.086, -.088, -.123, -.123, -.107, -.226, .0676, -.136, -.083, -.188, -.112
  1.0,   1.5, 0.625,   0.5, -.015, -.094, -.013, -.085, .0345, -.064, -.137, -.052, -.063, .0762, -.136, -.032
  1.0,   1.5, .4375, 0.875, .0266, -.124, -.067, -.151, .0064, -0.05, -.199, .0355, -.146, -.099, -.153, -.131
  1.0,   1.5, 0.625,   0.5, -.036, -.105, .0346, -.088, -.018, -.082, -.116, .0711, -.109, -.051, -.135, .0342
  1.0,   1.5, .5625, 0.625, -.018, -.222, -.051, -.089, -.026, -.128, -0.11, .0377, -.073, -0.06, -.133, -.143
  1.0,   1.5, .8125,  0.75, .0404, -.124, -0.02, -.082, -.058, -.123, -.125, .0376, -.139, .1422, -.071, -.069
  1.0,   1.5, .6875, 0.625, .0617, -.186, .0417, -.177, -.059, -.192, -0.23, -.025, -.209, -.022, -.217, -.025
  1.0,   1.5, .6875, .6875, 0.024, -.181, -.067, -.095, -.029, -.097, -.191, .1281, -.103, .0043, -.195, -0.01
  1.0,   1.5, .8125, .8125, -0.03, -.117, .0587, -0.09, -.004, -.042, -.214, .0211, -.067, .0481, -0.23, .0185
  1.0,   1.5, .6875,   0.5, .0931, -.092, -.015, -.128, -0.03, -.054, -.117, -.027, -.166, .0513, -0.17, 0.024
  1.0,   1.5,  0.75, 0.625, .0212, -.059, .0326, -.037, -.003, -.048, -.072, .0545, -.089, .0249, -.073, -.097
  1.0,   1.5,   0.5, .6875, -.025, -.086, .0111, -.102, -.017, -.072, -.152, .0366, -.107, -.041, -.078, -.065
