D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   0.5,  0.75, .5625, .1536,  -0.1, -.011, -.149, -.067, -.109, -.097, .0553, -.194, -.045, -.154, -.063
  0.5,   0.5, .8125, .9375, .0108, -.225, -.121, -.281, -.107, -.251, -.261, .1225, -.216, .0944, -0.05, -.097
  0.5,   0.5,  0.75, .6875, .1015, -.096, .1129, -.137, -0.14, -.131, -.192, .0027, -.144, -.088,  -0.1, .0721
  0.5,   0.5, .8125, 0.625, .0673, -.107, -.046, -.208, -.126, -0.21, -.167, .0027, -0.19, -0.17, -.166, -.055
  0.5,   0.5, .6875, .6875, .0139, -.058, -.009, -.109, -.027, -.047, -.038, 0.049, -.047, .0497, .0028, -.001
  0.5,   0.5,  0.75, 0.875, .0623, -.127, -.046, .0025, -0.07, -.169, -.097, -.051, -.166, -0.09, -.093, -.038
  0.5,   0.5, .6875, 0.875, .0338, -0.19, .0076, -.162, -.078, -.202, -.171, 0.109, -.147, 0.013, -.137, -.029
  0.5,   0.5, .5625, .6875, -0.03, -.151, -.048, -.167, -.047, -.114, -.151, .0553, -.172, -.047, -.136, -.003
  0.5,   0.5, .5625, .6875, .0204, -.162, -.027, -.137, -.025, -.139, -.126, .0943, -0.16, -.068, -.169, .0835
  0.5,   0.5, .5625, .5625, .0364, -0.16, -.083, -0.13, -.082, -.078, -.076, -.039, -.137, .0224, -0.21, -0.13
  0.5,   0.5, 0.625, 0.375, -.071, -.079, .0082, -.058, -.023, -.053, -.074, -.023, -.056, .0304, .0283, -.084
  0.5,   0.5, .6875, 0.625, .2199, -.196, .0052, -.182, -.131, -.259, -.171, -.004, -.197, -.054, -0.25, -0.17
  0.5,   0.5, .4375,  0.75, .0758, -.207, -.139, -.193, -0.15, -.115, -.144, .0219, -.215, .0003, -.123, -.106
  0.5,   0.5,  0.75, .5625, .0298, -.188, -.093, -0.17, -.059, -.088, -.212, -0.04, -0.12, -0.07, -.057, -.087
  0.5,   0.5,  0.75, 0.625, .0143, -.201, .0814, -.197, -.018, -.179, -.223, -.074, -.224, -.002, -.076, -.086
  0.5,   0.5, .6875, .3125, .1088, -.136, -.097, -.171, -.053, -.088, -.234, 0.023, -.174, .0468, -.152, -.024
  0.5,   0.5, .8125, 0.625, .0951, -.188, -.002, -.248, -.155, -0.22, -.179, .0937, -.154, -.032, -0.29, -.132
  0.5,   0.5,   0.5,  0.75, .0119, -.124, -.041, -.116, -.026, -.071, -.083, 0.148, -.111, -.067, -.067, -.005
  0.5,   0.5, .6875, 0.625, .0774, -.097, .0507, -.134, -.024, -.123, -0.17, .0955, -.004, -.053, -.113, .0098
  0.5,   0.5,  0.75, .8125, -.024, -.235, -.128, -.206, -.192, -.221, -.221, .0312, -.331, -.062, -.175, -0.13
  0.5,   0.5, .8125,   0.5, 0.084, -.171, -.057, -0.14, 0.033, -.054, -0.21, .0523, -.137, .0012, -.089, -.074
  0.5,   0.5, .6875, .8125, -.039, -.241, -.051, -.278, -.108, -.165, -.228, .0244, -.262, .0037, -.169, -.191
  0.5,   0.5, 0.375, 0.875, .0031, -.132, -.001, -.101, .0763, -.115, -.218, .0408, -.092, -.011, -.122, .0272
  0.5,   0.5, .6875, .8125, .0892, -.028, -.087, -.093, -.018, -.104, -.136, .0668, -.187, -.003, -.093, .0546
  0.5,   0.5, .4375, .6875, .0255, -.115, .0159, -.077, .0557, -.134, -.089, 0.006, -.129, .0012, -.064, -.092
  0.5,   0.5, .8125, 0.625, .0564, -.131, .0387, -.188, -.151, -.127, -.199, -.003, -0.11, -.052, -0.09, -.084
  0.5,   0.5, .8125, .5625, .0931, -.177, -.128, -.116, -.093, -.175, -.109, .0466, -.197, -0.03, -.194, -0.15
  0.5,   0.5, .8125, 0.625, .2223, -.162, -.056, -.179, -.105, -.212, -.123, .0934, -.107, .1378, -.147, -.153
  0.5,   0.5,   0.5, 0.625, -.033, -.177, .0295, -.071, .0162, -.105, -.083, .0496, -.168, -.041, -.091, -.087
  0.5,   0.5, .8125, .8125, .0892, -.186, -.039, -.174, -.041, -.188, -.168, .0566, -.107, -.039, -.173, -.043
  0.5,   0.5, .3125, 0.625, .0371, -.084, .0097, -.081, -.161, -0.07, -.122, .1067, -.132, -.017, -0.15, -.064
  0.5,   0.5, 0.625,   0.5, .0674, -.164, -.051, -.055, -.081, -0.18, -.186, -.138, -.124, .0049, -.213, -.088
  0.5,   0.5, .6875, .8125, .1066, -.196, -.008, -.195, -.047, -.108, -.212, .0191, -.259, .0114, -.173, -.163
  0.5,   0.5,  0.75,   0.5, .0997, -.128, .0577, -.191, -.143, -.123, -.212, .0368, -.098, -.003, -.269, -.201
  0.5,   0.5, .8125, .6875, .0325, -.113, -.006, -.065, -.046, -.197, -.105, 0.052, -.132, -.052, -.092, -.057
  0.5,   0.5, .6875, 0.625, .0603, -.221, -.135, -.254, -.098, -.165, -.258, .0477, -.191, -.077, -.139, -.045
  0.5,   0.5, .5625, .5625, .1057, -.091, -.017, -.104, -.067, -.135, -.029, -.006, -.099, -.049, -.077, -.021
  0.5,   0.5,  0.75, 0.375, .0162, -.084, .0139, -.017, -.005, -0.02, -.105, -.033, -.006, -.055, 0.011, .0581
  0.5,   0.5, .8125,  0.75, -.015, -.236, -.045, -.188, -.071, -.183, -.264, -.015, -.157, 0.028, -.164, -.091
  0.5,   0.5, .8125, 0.625, .1174, -.167, -.059, -.096, .0225, -.148, -.128, .0029, -.081, .0649, -.139, -.012
  0.5,   0.5,  0.75, .8125, .1356, -.099, -.011, -.115, .0595, -.109, -.061, .0249, -.147, -.004, .0303, -.028
  0.5,   0.5, 0.625, 0.375, .0556, -.086, -.048, -.041, -.107, -.111, -.154,  0.02, -.073, -.077, -.197, -.021
  0.5,   0.5, .6875,  0.75, -.021, -.208, -.075, -.269, -.071, -.126, -.176, .0751, -.119, .0341, -.149, -.168
  0.5,   0.5,  0.75, .8125, .1268, -.221, .0468, -.025, -.046, -.173, -.128, .0779, -.203, -.069, -0.16, -.075
  0.5,   0.5,   0.5, .4375, 0.038, -.069, .0033, -.136, -0.01, -.068, -.179, -.058, -.099, -.115, -.106, -.015
  0.5,   0.5, 0.625, 0.875, -.002, -.223, .0964, -.302, -.116, -0.16, -.175, .0463, -.202,  -0.1, -.158, -.137
  0.5,   0.5, .6875, 0.875, .0938, -.158, .0654, -.176, .0138, -0.19, -.141, .0643, -.073, .0234, -.109, .0195
  0.5,   0.5, .4375, .6875, .0881, -.128, .0362, -.154, 0.091, -.223, -.127, -.069, -.156, -.045, -.067, -.189
  0.5,   0.5, 0.625,  0.75, .0894, -.091, 0.045, -.153, -.092, -.062, -.111, .0047, -.148, .0474, -.071, -.043
  0.5,   0.5,   0.5,  0.75, -.063, -.152, .0813, -.102, -.144, -.109,  -0.1, .0377, -.186, -0.01, -.216, -.047
  0.5,   0.5, .5625, .5625, -.049, -.143, .0525, -.162, -.093, -.212, -.238, .0193, -.174, -.036, -.165, -.065
