D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   1.5, .8125, .6875, .0242, -.065, -.022, -.098, -.059, -.099, -.182, .0284, -.197, -.017, -.135, -.087
  0.5,   1.5, .5625, .6875, .0132, -0.11, .0201, -.115, -.033, -.074, -.164, -.094, -.131, -.133, -.213, .0017
  0.5,   1.5, .5625, 0.625, .0711, -.093, -.014, -.132, -.076, -.099, -.171, 0.104, -.233, .1834, -.201, -.047
  0.5,   1.5, .6875, .5625, -0.02, -.056, -.031, -.052, -.006, -.004, -.177, 0.064, -.116, .1138, -.056, .0984
  0.5,   1.5,  0.75, 0.875, .0457, -.061, -.012, -.081, -0.01, -.133, -.229, .1101, -.235, -.053, -.175, -.115
  0.5,   1.5, .8125, .8125, .0078, -.166, -.004, -.139, -.069, -.133, -.217, .0848, -.209, -.033, -.242, -.002
  0.5,   1.5, .6875, 0.625, .0185, -.089, 0.029, -.059, -0.05, -.079, -.158, -.006, -.125, .0248, -.084, -.115
  0.5,   1.5,  0.75, .8125, .0485, -.058, -.004, -0.14, -.003, -.119, -.214, .1861, -.187, -.022, -.246, -.126
  0.5,   1.5, 0.625, 0.625, -.027, -.123, -.056, -.087, -.081, -.097, -.221, -.081, -.243, .0976, -.154, -0.03
  0.5,   1.5, .8125, 0.875, .0278, -.093, -.093, -.108, .0439, -0.16, -.144, 0.243, -0.31, -.177, -.114, -.132
  0.5,   1.5, 0.625, .9375, .0294, -.124, .0104, -.126, -0.02, -.136, -.239, .0755, -.203, -.098, -.145, -.084
  0.5,   1.5, 0.625, 0.625, .0447, -.099, .0222, -.111, -0.05, -.129, -.258, -.012, -.194, -.099, -.128, -.064
  0.5,   1.5, 0.625, .5625,  0.05, -0.13, -.017, -.134, -.033, -.059, -.203, .0282, -.168, -0.05, -.057, .0152
