D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   1.5, 0.875, .9375, .0652, -.186, -.086, -.337, -.162, -.185, -.372, -.028, -.442, -0.15, -.369, -.375
  0.5,   1.5,  0.75,   1.0, -.034, -.274, -0.05, -0.31, -.185, -.162, -.394, .1902, -.356, -.239, -.196, -.204
  0.5,   1.5, .8125, .8125, .0795, -.188, .0453, -.125, -.084, -.136, -.248, .0094, -.264, -.037, -.358, -.104
  0.5,   1.5, .8125,  0.75, .1412, -.194, -0.02, -.188, -.116, -.314, -.347, -.053, -.309, -.147, -.403, -.343
  0.5,   1.5,   1.0,  0.75, .1902, -.246, -.052, -.263, -.223, -.233, -.271, -.022, -.263, -0.02, -.386, -.359
  0.5,   1.5, .8125, .6875, .1256, -.142, .0197, -.162, -.088, -.017, -.293, -.062, -.206, -.052, -.266, -.201
  0.5,   1.5, .5625, .9375, .0264, -.029, -.096, -0.16, -.003, -.189, -.241, .3194, -.288, -.164, -.218, -.041
  0.5,   1.5,  0.75, 0.625, .0312, -.076, .0407, -.068, -.018, -.073, -.087, .0769, -.134, -.067, -.134, .1594
  0.5,   1.5,   0.5, .6875, .0069, -0.22, -.087, -.063, -.009, -.162, -.154, -.109,  -0.3, -.094, -0.16, -.052
  0.5,   1.5, 0.625, .6875, .0614, -.088, -.072, -.109, -.037, -.184, -.313, .1003, -.319, .0081, -.353, -0.22
  0.5,   1.5, .6875,  0.75, -.006, -.149, -.008, -.176, -.116, -.126, -.308, .0639, -0.16, -.013, -.176, -.353
  0.5,   1.5, .8125, 0.625, -.043, -0.21, -.189, -.166, -.238, -.168, -0.46, -.147, -.318, -.098, -0.25, -.427
  0.5,   1.5,  0.75, 0.625, -.005, -.096, -.059, -.095, -.048, -.059, -.166, .0757, -.128, -.043, -.213, -.044
  0.5,   1.5, 0.625, 0.625, -.064, -.162, -.014, -.162, -.152, -.173, -.366, -.168, -.434, -.273, -.196, -.315
  0.5,   1.5, 0.625,   1.0, -.042, -.111, .0028, -.071, -.046, -.109, -.055, .2381, -.122, -.097, -.043, -.063
  0.5,   1.5, .9375, .5625, .1212, -.018, -.004, -.107, -0.06, -.024, -.169, .0583, -.247, .0171, -.099, .0642
  0.5,   1.5, .8125,   1.0, .1136, -.118, -.038, -.141, -0.02, -0.18, -.289, .2689, -.236, -.259, -.165, -.318
  0.5,   1.5, .6875, .6875, .0522, -0.22, .0093, -.224, -.019, -.115, -.437, -.025, -.337, .0265, -.308, -.084
  0.5,   1.5, .4375,  0.75,  -0.0, -.112, .0103, -.047, .0569, -.009, -.199, .0448, -.277, .0309, -.235, -.083
  0.5,   1.5, 0.625, .9375,  0.01, -.056,  -0.0, -.081, -.058, -.057, -.247, 0.099, -.277, 0.009, -.127, -.257
  0.5,   1.5,   0.5, 0.875, .0111, -.081, .0415, -.095, -.035, -.027, -.134, .0461, -0.05, -.085, -.247, -.201
  0.5,   1.5,  0.75, 0.875, .0027, -.062, .0719, -.032, -.195, -.115, -.256, 0.173, -.156, .1405, -.256, -.317
  0.5,   1.5,  0.25, 0.625, -.027, -.134, -.004, -.118, -0.02, -.076, -.196, .1655, -.277, -0.18, -.282, -.119
  0.5,   1.5, .5625, .5625, .0005, -.111, -0.05, -.089, -.042, -0.15, -.181, .0031, -.207, -.074, -.236, .1638
