D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.5,   1.5, .4375, 0.625, .0178, -.147, -.039, -.151, -.029, -.049, -.144, .0309, -.159, .0187, -.145, -.062
  1.5,   1.5, .5625,  0.75, .0539, -.148, -.076, -.083, -.052, -.147, -.104, .0291, -.165, -.022, -0.07, -.037
  1.5,   1.5, .6875, 0.625, .0815, -.086, -.072, -.105, -.035, -.103, -.142, .0077, -.175, -.026, -.012, -.065
  1.5,   1.5, .5625,   0.5, -.001, -.148, -.008, -.161, -.071, -.117, -0.12, .0435, -.097, -.024, -.128, -.018
  1.5,   1.5, 0.625, .5625, -.035, -0.15, -.026, -.175, -.117, -.109, -.171, .0551, -.165, .0063, -.167, -.069
  1.5,   1.5, .8125, .5625, 0.145, -.101, .0227, -.132, -.068, -.089, -.087, -.023, -0.04, -.032, -.069, -.103
  1.5,   1.5, .8125,   0.5, .0293, -.192, -.016, -.139, .0515, -.102, -.132, -.023, -.166, -.024, -.109, -.008
  1.5,   1.5, .3125, 0.625, 0.001, -.053, .0407, -.023, -.059, -.035, -.027, .0598, -.023, .0301, -.007, -.016
  1.5,   1.5,   0.5, .5625, -.018, -.103, -.004, -.083, .0138, -.056, -.112, -0.05, -.047, -0.04, -.029, -.048
  1.5,   1.5, 0.625,  0.75, .1113, -.079, .0235, -.128, -.035, -.077, -.121, -.023, -.138, 0.027, -.061, -.016
  1.5,   1.5, .6875, 0.875, -.006, -.163, -0.03,  -0.1, -.145, -0.15, -.145, .0455, -.092, -.031, -.128, -.084
  1.5,   1.5, 0.875,  0.75, .0558, -.156, -.012, -0.18, -.109, -.156, -.189, -0.03, -.232, -.009, -.164, -.063
  1.5,   1.5, 0.375, .6875, .0205, -.034, 0.014, -.067, -.022, -.054, -.067, .0011, -.088, -.017, -.093, -.072
  1.5,   1.5, .6875, .9375, 0.032, -.178, -.067, -.168, -.086, -.126, -.071, .0643, -.174, .0013, -.096, -.101
  1.5,   1.5, .5625, .4375, -.002, -.034, .0247, -0.03, -.008, -.046, -.028, .0026, -0.03, .0391, -.052, .0135
  1.5,   1.5, .5625, 0.625, .0476, -.168, -.091, -.087, .0502, -.104, -.142, .0104, -.166, -.011, -.098, -.055
  1.5,   1.5,   0.5, .5625, .0275, -.147, -.013, -0.11, -.056, -.067, -0.11, -.008, -.091, -0.03, -.096, -.017
  1.5,   1.5,   1.0,  0.75, .1193, -0.23, -.023, -0.23, -.128, -.159, -.205, .0225, -.209, -.034, -.229, -.091
  1.5,   1.5,   0.5,  0.75, .0691, -.144, -.015, -.091, -.027, -.107, -.097, .0274, -.101, .0236, -.074, .0114
