D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   1.0, .5625,  0.75, .0286, -.045, -0.02, -.106, -.039, -.061, -.147, .0288, -.141, .0077, -.128, -.058
  0.5,   1.0, 0.625, 0.875, .0365, -.131, -.031, -.098, -.042, -.089, -.202, .0653, -.155, -.065, -.146, -.127
  0.5,   1.0, .5625, 0.625, .0526, -.106,  -0.0, -.061, -.015, -.087, -.191, -.024, -0.18, 0.011, -.139, -.082
  0.5,   1.0,  0.75, .8125, .0464, -.054, .0063, -.084, -.009, -0.07, -.152,  0.08, -.108, -.024, -.123, -.014
  0.5,   1.0,   0.5, .6875, .0333, -.137, -.075, -.135, -.035, -.055, -.138, .0561, -.163, -.046, -.139, -0.04
  0.5,   1.0, .4375, 0.625, .0173, -.064, .0356, -.039, -0.02, -.052, -.098, .0247, -.112, -.065, -.159, -.095
  0.5,   1.0,  0.75, 0.875, -.016, -.084, .0382, -.099, -.032, -.114, -.132, .0529, -.062, -0.02, -.141, -.014
  0.5,   1.0,   0.5,  0.75, .0143, -.052, -.009, -.044, .0136, -.086, -.085, .0252,  -0.1, 0.033, -0.06, -0.06
  0.5,   1.0,   0.5, .6875, .0199, -.072, .0038, -.071, -.012, -.035, -.074,  0.01, -.075, -.024, -.046, -.113
  0.5,   1.0, 0.625,  0.75, .0074, -.047, .0051, -.046, -.046, -.022, -.104, .0166, -0.03, .0449, -.039, -.015
  0.5,   1.0,  0.25, .6875, -.003, -.034, -.039, -0.03, -.025, -.035, -.103, .0361, -.117, -.085, -.125, -.039
  0.5,   1.0, .6875,   0.5, -.027, -.136, -.062, -.079, -.072, -.053, -.137, -.047, -.163, -.013, -.145, -.128
  0.5,   1.0, 0.625,   0.5,  -0.0, -.016, -.006, -.012, -0.03, -.001, -0.04, .0237, -.048, .0133, -0.05, -.036
  0.5,   1.0, .6875,  0.75, .0109, -.101, -.006, -0.05, -.043, -.054, -.106, .0645, -0.13, -.031, -.087, -0.06
  0.5,   1.0, .8125, .5625, .0503, -.045, .0117, -.064, -.031, -.085, -.172, .0272, -.111, -.028, -.059, -0.13
  0.5,   1.0, 0.625, .6875, .0382, -.108, -.004, -.063, .0191, -0.06, -.219, .0213, -.181, .0817, -.133, -.104
  0.5,   1.0, .5625, 0.875, -.026, -.074, -.011, -.043, -.031, -.077, -.126, 0.091, -.136, -.054, -0.07, -.013
  0.5,   1.0, .8125, .5625, .0008, -.062, -.012, -.102, -.036, -0.08, -.133, -.027, -.124, -.058, -.095, -.048
  0.5,   1.0, .4375,  0.75, -.007, -.072, -.035, -.068, -0.01, -.027, -.155, .0142, -.052, .0542, -.086, -.049
  0.5,   1.0, .6875, .6875, .0039, -.077, -.025, -.073, 0.005, -.024, -.111, .0108, -.097, -.025, -.032, .0491
