D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.5,   1.5,  0.75, .8125, .0298, -.127, -.021, -.048, -.117, -0.06, -.162, .0706, -.091, -.057, -.156, -.107
  1.5,   1.5,  0.25, .5625, -0.05, -.213, -.104, -.086, -.153, -.165, -.197, .0204, -.149, -.043, -.128, -.075
  1.5,   1.5,   0.5,  0.75, -.045, -.189, -.125, -.101, -.065, -.138, -.191, .1622, -.209, -.031, -.131, -.116
  1.5,   1.5, 0.875, 0.875, 0.108, -.164, -.082, -.208, -.099, -.149, -.128,  0.19, -.199, -.096, -.096, -.083
  1.5,   1.5, 0.625,  0.75, .0886, -.155, -.022, -0.14, -.159, -.195, -.137, .0142, -.161, .0365, -.221, -.123
  1.5,   1.5, .4375, .5625, -.084, -.182, -.056, -.128, -.019, -.082, -.084, .0178, -.098, -.008, -.151, -0.04
  1.5,   1.5, 0.625, 0.625, -.009, -.047, -.088,  -0.1, -.073, -.076, -.117, .1538, -.086, -.007, -.086, -.105
  1.5,   1.5, .4375, .4375, 0.014, -.111, -.029, -.118, -.119, -.099, -.075, .0661, -.201, -.105, -.141, -.026
  1.5,   1.5, .8125,   0.5, .1382, -.178, -.028, -.176, -.037, -.153, -.129, .0527, -.072, -0.02, -.092, -0.08
  1.5,   1.5, .6875, 0.625, .0415, -.097, .0319, -.078, -.036, -.133, -.097, .0606, -.068, -.008, -.144, -.129
  1.5,   1.5, .6875, .6875, -.083, -.182, -.077, -.148, -.112, -.219, -.153, .1234, -0.17, .0886, -.289, -.117
  1.5,   1.5, 0.625, .6875, -.075, -.197, -.082, -.112, -.111, -.132, -.212, 0.014, -.227, .0086, -.149, -.087
  1.5,   1.5,   1.0, .6875, .1116, -.259, -.046, -.172, -.151, -.139, -.228, -.004, -.254, .0013, -.171, -.064
  1.5,   1.5, 0.625, 0.625, 0.048, -.113, -.005, -.123, -.013, -.112, -.202, .0317, -.105, -0.04, -.131, .0212
  1.5,   1.5,  0.25,  0.75, -.026, -.088, -0.03, -.152, -.072, -.065, -.114, .0803, -.129, -.046, -.089, -.033
  1.5,   1.5, 0.875, 0.625, .0347, -.168, -.016, -.089, -.133, -.096, -.131, -.041, -.106, .0102, -.019, .0032
  1.5,   1.5,   0.5, .8125, -.001, -.102, -.006, -.113, -.085, -.133, -.112, .0449, -.115, -.043, -.101, -.072
  1.5,   1.5, .4375, .6875, -.004, -.103, .0947, -.051, -.017, -.103, -.145, -0.01, -.069, -.085, -.099, -.152
  1.5,   1.5, .8125, .8125, -.017, -.144, -.035, -0.06, -.056, -.228, -.141, .0447, -.052, -0.01, -.185, -.148
  1.5,   1.5, .6875, 0.875, .0503, -.103, .0123, -.008, .0197, -.103, -.018, .0779, -.008, -.101, -.084, .0193
  1.5,   1.5, .8125, .8125, .1169, -.197, -.002, -.071, -.042, -.159, -.076, .0329, -.136, -.077, -.097, -.051
  1.5,   1.5, .5625, .8125, -.008, -.157, -.096, -.062, .0376, -.113, -.112, .0631, -.104, -.132, -.178, -.129
  1.5,   1.5, .9375, 0.625, -.031, -.167, -.026, -0.14, -.143, -.113, -.193, -.057, -.149, -.021, -.099, -.004
  1.5,   1.5,  0.75,   0.5, .0587, -.127, .0571, -0.13, -.075, -.136, -.115, -.004, -.125, .0181, -.103, -.039
  1.5,   1.5, .5625,   0.5, .0996, -.141, -.022, -0.16, -.121, -.173, -.076, .0014, -.144, .0583, -.251, -.033
  1.5,   1.5, .6875, .6875, .0166, -.197, .0255, -.178, -.121, -.136, -.193, -.051, -.198, .0183, -.125, -.109
  1.5,   1.5,  0.75, .9375, .0485, -.207, -.042, -.217, -.041, -.154, -.126, .1347, -.167, -.019, -0.16, -.038
  1.5,   1.5,  0.75, .8125, .1217, -.135, -.005, -.204, -.163, -.203, -0.12, .0815, -.211, -.083, -.158, -.027
  1.5,   1.5,   0.5, .8125, .0032, -.177, .0641, -.055, -.154, -.108, -.101, .0531, -.085, .0936, -.081, -.038
  1.5,   1.5,  0.75,  0.75, 0.019, -.075, -.069, -.203, -.119, -0.08, -.115, 0.035, -.098, -.027, -.107, -.142
  1.5,   1.5, 0.875, 0.625, -.046, -.212, .0583, -.165, -.184, -.181, -.235, .0341, -0.14, -.101, -.077, -.049
  1.5,   1.5, .8125, .5625, .0579, -.169, .0745, -0.31, -.219, -.233, -.171, 0.054, -.266, -.101, -.143, -0.27
  1.5,   1.5, .5625, .8125, .0825, -.112, .1064, -.155, -.132, -.129, -.141, .0651, -.139, -.057, -.096, -.094
  1.5,   1.5, .6875,  0.75, 0.015, -.192, .0087, -.114, -0.11, -.143, -.233, -.085, -0.12, -.026, -.145, -.073
  1.5,   1.5, 0.625, .8125, -.029, -.226, .0483, -.139, -.121, -.149, -.189, .1552, -.177, -.028, -.088, -.104
  1.5,   1.5, .8125, .5625, .0898, -.148, .0473, -.162, -.053, -.208, -.217, .0252, -.145, .0566, -.127, -.116
  1.5,   1.5,  0.75, 0.625, .0183, -.103, -.041, -.202, -.026, -.108, -.117, .0692, -.018, 0.073, -.164, -.087
  1.5,   1.5, .5625,  0.75, .1341, -.189, -0.03, -.155, 0.021, -.119, -.123, .0016, -.161, -.004, -.077, -.093
  1.5,   1.5, 0.625, 0.625, -.056, -.198, -.067, -.202, -.053, -.069, -.244, .0893, -.219, -.088, -.134, -.063
  1.5,   1.5, 0.625, .5625, -.078, -0.24, .0714, -.121, -.113, -.184, -.115, -.028, -.108,  -0.0, -.149, -.056
  1.5,   1.5, .8125, 0.625, .0122, -.175, .0425, -.113, -.143, -.129, -.215, -.064, -.115, .0692, -.181, -.071
  1.5,   1.5,   0.5, .4375, .0252, -0.09, .0093, -0.15, -.048, -.083, -.091, -.017, -.097, -.048, -.099, -.024
  1.5,   1.5, .9375, .6875, .0954, -.155, .0284, -.147, .0414, -.069, -0.13, .0431, -.103, -.037, .0313, .0081
  1.5,   1.5,  0.75,   0.5, .1788, -.141, .0369, -0.11, -.156, -.113, -.138, -.003, -.097, -0.06, -.242, -.069
  1.5,   1.5,  0.75, .6875, .0584, -.021, -.008, -.115, -.035, -.076, -.075, .0764, -.074, 0.016, -0.06, -.008
  1.5,   1.5, .5625, 0.625, .0122, -.099, -.001, -.119, .0485, -.005, -.168, .0822, -0.14, .0596, -.166, .0041
  1.5,   1.5,  0.75, 0.625, .1366, -.186, .0186, -.207, -.153, -.108, -.096, .0553, -.198, .0045, -.124, .0472
  1.5,   1.5, .4375, 0.375, -0.05, -.109, .0378, -.117, -.055, -.011, -.094, -.131, -.183, .0584, -.118, -.107
  1.5,   1.5, 0.375, 0.625, -.092, -.189, -.034, -.142, -.049, -.112, -.123, -.034, -.179,  0.01, -.088, -.035
  1.5,   1.5, .8125,   0.5, .0747, -.051, -.021, -.145, .0718, -.073, -0.11, -.086, -0.08, .0415, -.023, -.116
  1.5,   1.5, 0.375, .5625, -0.11, -.057, .0441, -.044, -.014,  -0.1, -0.02, .0726, -.115, .0366, -.045, -0.02
  1.5,   1.5,  0.75, .6875, .0484, -.206, -0.04, -.121, -.077, -.077, -.221, .0128, -.117, -.136, -0.16, -.052
  1.5,   1.5, .6875, .6875, .0418, -.113, -.044, -.011, .0107, -.102, -.084, 0.052, -0.05, .0727, -.031, -.014
  1.5,   1.5, .6875, .6875, -.021, -.124, -.026, -0.08, -.002, -.087, -0.23, .0678, -.089, .0485, -.102, -.103
  1.5,   1.5, .6875, 0.375, .0638, -0.15, -.163, -.146, -.097, -0.16, -0.15, -.077, -.113, .0021, -.114, -.043
  1.5,   1.5, .4375, 0.625, -.006, -.047, .0298, -.086, -.065, -.069, -.088, .0646, -.076, -.012, -.071, .0009
  1.5,   1.5, 0.875,   0.5, .0228, -.165, -0.03, -.107, -.041, -.205, -.231, .0706, -.158, .0931, -.163, -.118
