D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  0.5,   0.5, .6875,  0.75, -.002, -.088, -.046, -.169, -.018, -.054, -.153, .0318, -.089, -.016, -.105, -.049
  0.5,   0.5,  0.75, .6875, .0336, -.097, -.008, -.028, -.025, -.045, -.072, -.005, -0.11, -.007, -.028, -.027
  0.5,   0.5, 0.625,   0.5, .0454, -.076, -.004, -.148, -.008, -.084, -.091, -.029, -.066, -.012, -.059, -.032
  0.5,   0.5,   0.5,   0.5, .0307, -.118, -0.04, -.134, -.066, -.122, -.129, .0494, -.102, -.022, -.064, -.026
  0.5,   0.5, .5625, 0.625, .0284, -.062, -.006, -.057, -.033, 0.011, -.031, -.004, -.025, -.003, -.059, -.014
  0.5,   0.5, .8125, 0.625, .0528, -.162, -.004, -0.13, -.094, -.066, -.151, .0466, -.124, -.015, -.108, -.036
  0.5,   0.5, .4375,   0.5, 0.016, -.097, -.019, -.107, -.086, -.046, -.095, 0.004, -.089, .0015, -.118, -.032
  0.5,   0.5, 0.625, .6875, .0085, -.073, -.004, -0.09, -.096, -.105, -.098, .0379, -.065, -.017, -.092, -.027
  0.5,   0.5,  0.75,  0.75, .0151, -.139, -.034, -.134, -.094, -.094, -.101, .0149, -.096, -0.05, -.109, -.066
  0.5,   0.5,   0.5,  0.75, .0247, -.128, -.026, -.154, -.026, -.062, -.152, .0626, -.095, -.038, -.099, -.049
  0.5,   0.5,   0.5, .8125, .0129, -.094, -0.01, -.046, -0.07, -.072, -.079, .0056, -.071, -.014, -.046, .0015
  0.5,   0.5, .6875, .6875, -.034, -.095, -.035, -0.07, -.023, -.034,  -0.1, 0.026, -0.05, .0241, -.064, -.001
  0.5,   0.5, .5625, .8125, -.043, -0.19, .0045, -.098, -.072, -.068, -.171, .0213, -.135, .0379, -.091, -.022
  0.5,   0.5, 0.625,   0.5, .0408, -.127, -.011, -.124, -.051, -.118, -.128, .0406, -.125, -.034, -.038, -.036
  0.5,   0.5,  0.75, 0.875, 0.066, -.131, -.037, -.131, -.029, -.114, -.105, .0144, -.115, -.021, -.107, -0.05
  0.5,   0.5, .6875,  0.75, .0558, -.108, -.011, -.106, .0016, -.056, -.109, .0382, -.124, .0174, -.056, -.036
  0.5,   0.5, 0.625,  0.75, .1015, -.121, -.001, -.133, -.025, -.139, -.091, .0327, -.114, -.079, -0.09, -.057
  0.5,   0.5, .5625, .6875, .0309, -.095, -.015, -.088, -.016, -.063, -.079, .0128, -.081, -.039, -.085, -.074
  0.5,   0.5, .6875,   0.5, .0436, -.089, .0125, -.088, -.029, -.082, -.102,  -0.0, -.051, .0348, -.121, -.032
  0.5,   0.5, .4375,  0.75, .0365, -.097, -.001, -.133, -.017, -.085, -.139, .0432, -.115, -.035, -.085, -.052
  0.5,   0.5, .5625, .6875, .0101, -.066, -.003, -.051, -.043, -.068, -.102, .0038, -.078, .0158, -.042, -0.04
  0.5,   0.5, 0.875, .4375, .0576, -.128, -.019, -.109, -.062, -.123, -.108, .0327, -.125, .0049, -.055, -.057
  0.5,   0.5, .5625,   0.5, .0239, -.081, -.016, -.091, -.017, -.084, -.088, .0395, -.101, .0703, -.109, -.043
  0.5,   0.5,   0.5, .5625, .0169, -.054, -.027, -.052, -.052, -.082, -0.13, .0454, -.087, -.001, -.061, -.024
  0.5,   0.5,  0.75, .6875, .0691, -.113, -.005, -.084, -0.04, -.126, -.109, .0184, -.091, -.048, -.109, -.063
  0.5,   0.5, 0.625, .5625, .0424, -.169, .0328, -.068, -.074, -.104, -.117, -.007, -.124, -0.02, -0.11, -.039
  0.5,   0.5, .6875,  0.75, .0112, -.128, -.069, -.124, .0426, -.057, -.097, -.019, -.121, -.025, -.115, -.033
  0.5,   0.5, .6875, .5625, -.016, -.108, -.018, -.072, -.046, -.056, -.108, .0109, -.063, .0237, -.039, -.024
  0.5,   0.5, .4375, 0.625, .0769,  -0.1, .0087, -.066, -.044, -.059, -0.07, .0287, -.111, -.015, -.099, -.053
  0.5,   0.5, .8125,  0.75, .0076, -.065, .0092, -.055, 0.003, -0.05, -.066, .0253, -.043, .0046, -.023, -.025
  0.5,   0.5, 0.625, 0.625, -.003, -.123, -.034, -.112, -.068, -.061, -.094, .0349, -.072, .0148, -.099, -0.01
  0.5,   0.5, .6875, .6875, .0368, -.115, -.004, -.074, -.007, -.088, -.116, -.018, -.169, .0213, -.156, -.005
  0.5,   0.5, 0.625, 0.375, .0172, -.068, -.009, -.074, -.014, -0.05, -.082, .0179, -.033, -.016, -0.03, -.034
  0.5,   0.5, .5625, .6875, .0035, -.065, -.024, -.075, -.034, -.041, -.099, -.002, -0.06, -.032, -.042, -.064
  0.5,   0.5,   0.5, .6875, .0469, -0.07, -.005, -0.03, -.044, -.082, -.097, .0161, -.056, .0007, -.078, -.042
  0.5,   0.5, .5625,  0.75, .0191, -.093, -0.02, -.125, -.014, -.081, -.124, .0186, -.106, -.045, -.121, -.042
  0.5,   0.5, 0.625,  0.75, .0146, -.137, -.035, -.117, -.005, -.094, -.154, .0397, -0.09, .0086, -.103, -.013
  0.5,   0.5, 0.625, 0.375, .0052, -.093, -.028, -0.08, -.022, -.007, -0.09, .0065, -.084, .0038, -.045, -.032
  0.5,   0.5, 0.625, 0.375, -.014, -.076, -.021, -.017, .0106, -.058, -.086, .0379, -0.08, -.023, -.044, -.064
  0.5,   0.5, 0.625, 0.625, .0254, -.104, -.029, -.091, -.002, -.052, -.081, -.004, -.092, .0078, -0.07, -.046
  0.5,   0.5, .6875,  0.75, 0.048, -.127, .0059, -.074, -.016, -.042, -.112, .0357, -.082, .0272, -.068, .0109
  0.5,   0.5,  0.75, 0.375, .0391, -.032, .0107, -.031, -.019, -.043, -.058, .0186, -.048, 0.045, -.046, -.001
  0.5,   0.5, .6875,   0.5, .0223, -.089, -.013, -0.07, -0.07, -.091,  -0.1, .0256, -.095, 0.029, -.049, .0172
  0.5,   0.5,  0.75,   0.5, .0284,  -0.1, -.027, -0.07, -.041, -0.08, -.074, .0126, -.081, .0107, -0.07, -.004
  0.5,   0.5,  0.75, .6875, .0288, -.098, -.027, -.096, -.006, -.076, -.105, 0.022, -.093, .0123, -.055, -.044
  0.5,   0.5,  0.75, 0.625, 0.059, -.111, -0.03, -.099, -.058, -.106, -0.11, -.036, -.154, -.078, -.119, -.109
  0.5,   0.5, 0.625,  0.75, .0352, -.144, .0195, -.104, -.033, -.032, -.074, .0049, -.093, -.019, -.074, -0.05
  0.5,   0.5, .8125, .6875, .0569, -.083, .0049, -.071, -.052, -.086, -.122, -.017, -.099, .0293, -.052, -.044
  0.5,   0.5,   0.5, 0.625, -.022, -.139, -.024, -.157, -.077, -0.14, -.178, .0133, -0.14, -.011, -.086, -.082
  0.5,   0.5, 0.875,   0.5, .0211, -.037, -.006, -.061, -.019, -.055, -.048, .0029, -.058, -.013, -.036, -.021
  0.5,   0.5, .6875, .6875, .0572, -.119, .0352, -.047, -.058, -.105, -.135, .0316, -.117, .0333, -.075, -.049
  0.5,   0.5, 0.625, .6875, -.007, -.081, -.008, -.094, -.038, -.071, -.146, .0077, -.119, .0042, -.076, -.035
  0.5,   0.5,  0.75, 0.625, .0585, -.114, -.023, -.105, -.062, -.054, -.102, .0026, -.105, -.003, -.072, -.066
  0.5,   0.5, 0.625, .4375, .0384,  -0.1, .0035, -.094, -.041, -.116, -.128, -.004, -.112, -.027, -.067, -.027
  0.5,   0.5,   0.5, .4375, .0189, -0.02, -.014, .0068, -.027, -.026, -.003, .0044, -.022, -0.02, -.034, -.012
  0.5,   0.5, 0.625, .5625, .0258, -.058, .0164, -.068, -.085, -.034, -.119, -.013, -.139, -.048, -.096, -.013
  0.5,   0.5,   0.5, .6875, .0136, -.137, -.078, -0.09, .0138, -.113, -.128, .0195, -.145, .0284, -.179, -.047
  0.5,   0.5, .5625,   0.5, .0337, -.081, .0341, -.086, -.014, -.054, -.098, .0264, -.084, .0022, -.086, -.045
  0.5,   0.5, .5625, .4375, .0208, -.063, 0.024, -.094, -.037, -.026, -.114, .0374, -.101, .0185, -0.06, -.035
  0.5,   0.5, .6875, 0.625, 0.025, -.095, -.023, -.102, -.009, -.084, -.072, .0048, -.128, -.043, -.089, -.034
  0.5,   0.5,   0.5, .4375, .0135, -.019, .0036, -.016, -.027, -0.03, -.048, .0051, -.013, .0115, -.015, -.012
  0.5,   0.5, .4375, .6875, .0305, -0.13, -.005, -.055, -.018, -.105, -0.09, .0365, -.134, -.045, -0.09, -0.04
  0.5,   0.5, 0.625, .6875, .0116, -.059, .0077, -.076, -.019, -.052, -0.06, .0148, -.067, -.008, -0.07, -.023
  0.5,   0.5, 0.625, .5625,  -0.0, -.095, .0079, -.043, -.039, -.084, -.118, .0222, -.092, .0157, -.084, -.043
