D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.5,   0.0, .8125,  0.75, .0937, -.253, -.147, -.108, -.207, -.298,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.375,   0.5, -.128, -.314, -.126, -.331, -0.32, -.232,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .8125, 0.625, .0985, -.127, -0.01, -.195, -.008, -.246,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.875, .5625, -.006, -.157, -.064, -.271, -.348, -.385,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .8125, .6875, .0955, -.317, -.177, -.314, -0.19, -0.32,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .8125,   0.5, .1014, -.303, -.193, -.373, -.148, -.359,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0,  0.75, .5625, .1551, -.279, -.226, -.172,  -0.3, -.199,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .8125, .4375, .0631, -.276, .1644, -.453, -.286, -.269,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .4375,   0.5, -.005, -.235, .0812, -.241, -.252, -.558,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .6875, .6875, .1754, -.201, .1105, -.235, -.169, -0.02,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.375, .4375, -.216, -.378, -.045, -.304, -.235, -.211,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.375, .3125, -.122, -.297, -.195, -0.44, -.196, -.221,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .4375, .4375, -.024, -.412, -.373,  -0.1, -.139, -.282,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.375, .4375, -.255, -.359, -.274, -.323, -.207, -.216,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0,   1.0, .5625, .3525, -.366, -.115, -.347, -.297, -.479,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .8125, 0.625,  0.12, -.303, -.157, -.336, -.153, -.251,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0,  0.75, .4375, .0461, -.268, -.187, -.276, -.321, -0.35,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .8125, .5625, .2361, -.213, -.192, -.363, -.229, -.302,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .4375, 0.625, -.179, -.169, -.122, -.049, -.026, -.241,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.625,  0.75, .2175, -.187, .2353, -.134, -.068, -.236,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .6875, 0.625, .1446, -.366, -.145, -.367, -.146, -.442,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .5625, 0.625, .0365, -.303, -.043, -.216, -.111, -.158,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .5625, 0.375, -0.03, -.307, -.055, -.423, -.369, -0.37,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.875, .8125, .2082, -.309, -.128, -.229, -0.22, -.165,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .9375,   0.5, 0.275, -.299, -.025, -.389, -.275, -.351,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, 0.875, .4375, .3683, -.164, .0587, -.213, -.241, -.309,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
  1.5,   0.0, .8125, .6875, .0946, -.305, -.218, -.357, -.156, -.353,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
