D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.0,   0.5, 0.625, 0.625, -.058, -.185, -.087, -0.17, -.168, -.269, -.107, .1408, -.115, -.053, -.149, -.101
  1.0,   0.5,  0.75,   0.5, .1076, -.122, -.191, -.229, .0083, -.181, -.138, -.066, -.177, -.019, -.113, -.064
  1.0,   0.5,   0.5, .8125, -.051, -.191, .0323, -.113, -.217, -.017, -.241, 0.047, -.084, -.055, -.105, -.004
  1.0,   0.5,  0.75,  0.75, .1363, -.212, -.003, -.207, -.169, -.336, -.196, 0.126, -.201, .0346, -.226, -.164
  1.0,   0.5, 0.875, 0.625, 0.107, -0.24, -.149, -.439, .0061, -.191, -.087, .1496, -.185, -.104, -.048, -.048
  1.0,   0.5, 0.625, 0.625, .0792, -.091, .1367, -.106, -.013, -.164, -.072, .0124, -.045, -.007, -.077, -.013
  1.0,   0.5, 0.625, .5625, .0244, -.097, .1105, -.054, -.071, -0.16, -.082, .0387, -.132, .0324, -.038, -.025
  1.0,   0.5, .6875, 0.875, 0.048, -.262, .0532, -.112, -.054, -.188, -.147, .0662, -.064, -.035, -.188, -.118
  1.0,   0.5, .6875, .9375, .1049, -.299, .0762, -.187, -0.09, -.164, -.121, .0212, -.142, -.006, -.139, -.056
  1.0,   0.5, .6875, 0.625, .0016, -.189, .0074, -.169, -.149, -.151, -.138, .0131, -.059, -.052, -0.16, -.058
  1.0,   0.5,  0.75, 0.875, .0149, -.274, -.017, -.208, -0.01, -0.19, -.138, .0994, -.179, .0535, -.135, -.075
  1.0,   0.5, .6875, .5625, -.052, -.184, -.047, -.131, -.026, -.138, -.184, .0052, -.131, .0513, -.057, -.021
  1.0,   0.5, .8125, 0.625, .0378, -.269, -.013, -.188, -.251, -.244, -0.19, .1006, -.165, .0229, -.194, -.043
  1.0,   0.5,   0.5, 0.375, -.067, -.141, .0791, -.208, -.189, -.217, -.077, .0083, -.099, -.032, -.053, -.047
  1.0,   0.5, 0.625, .8125, .0699, -0.14, -.033, -.091, .0702, -0.11, -.081, .0543, -.058, -.028, -.101, -.026
  1.0,   0.5, 0.625,  0.75, -.106, -.306, .1054, -.317, -.099, -.248, -0.16, .0775, -.182, -.002, -.156, -.059
  1.0,   0.5, .5625,  0.75, .0406, -.143, -0.11, -.193, -0.13, -.132, -0.09, 0.117, -0.17, -.046, -0.16, -0.12
  1.0,   0.5,   1.0, .3125, 0.214, -.106, -.106, -.072, -.045, -.075, -.053, -.045, -.053, .0401, -.136, -.058
  1.0,   0.5, .6875,  0.25, .0479, .0392, .0643, -.034, -.137, -.111, -.109, -.037, -0.07, -.013, -.035, -.043
  1.0,   0.5, 0.625, .6875, .0022, -0.16, .1273, -0.14, -0.11, -.091, -.109, .0461, -.047, -.057, -.027, -.045
  1.0,   0.5, .8125, .8125, .2053, -.137, -.114, -.164, -.131, -.209, -.135, .0276, -.103, .0505, -.221, -.023
  1.0,   0.5, .8125,  0.75, 0.201, -.212, .0379, -.144, -.031, -.326, -.211, -.034, -0.11, -.035, -.117, -.053
  1.0,   0.5, 0.625, .8125, .0617, -.208, -.054, -.128, 0.038, -.216, -.147, .0179, -.113, -.023, -.203, -.067
  1.0,   0.5, 0.625,  0.75, -0.07, -0.31, .1932, -.113, -.179, -.138, -.065, .0508, -.113, .0076, -.088, .0442
  1.0,   0.5, .8125,  0.75, .1427, -.225, .1297, -.045, -.091,  -0.1, -.151, .0589, -.079, 0.026, -.149, .0546
  1.0,   0.5, 0.625,   0.5, .0227, -.203, -.132, -.266, -.186, -.294, -.144, -.039, -.233, -.042, -.282,  -0.2
  1.0,   0.5, .9375, .5625, 0.131, -.313, -.085, -.346, -.259, -.259, -.248, .1097, -.247, .0562, -.091, -.078
  1.0,   0.5, .8125, .6875, .0885, -0.16, -.083, -0.14, -.142, -.212, -.134, .0536, -.095, -.071, -.103, -.149
  1.0,   0.5, 0.875, .5625, .1691, -.058, -.042, -.024, -.097, -.144, -.055, .0642, -.113, .0591, -.062, -.022
  1.0,   0.5, 0.875,  0.75, -.012, -.298, -0.31, -.405, -.268, -0.33, -.256, .0074, -0.37, -.113, -.165, -.176
  1.0,   0.5, .6875, .8125, -.033, -0.16, .0753, -.141, -.144, -.064, -.084, -.004, .0304, .0145, -.097, .0629
  1.0,   0.5,   1.0, 0.625, .2132, -.164, -.034, -.239, -.182, -.082,  -0.2, -.003, -.084, 0.004, -.063, -.101
  1.0,   0.5, 0.625, .5625, .0575, -.197, -.103, -.215, -.029, -.207, -.028, -.024, -.174, .0184, -.015, -.086
  1.0,   0.5,  0.75,  0.75, -.101, -.164, .0722, -.186, -.193, -.226, -.095, -.014, -.061, -0.03, -0.18, -.058
  1.0,   0.5, .6875, .8125, -.087, -.293, -.105, -0.35, -.215, -.234, -.232, .0004, -.224, -.137, -.195, -.115
  1.0,   0.5,  0.75, 0.625, .0659, -.215, 0.057, -.258, -.039, -.223, -.148, .0571, -.156, -.013, -.098, .0241
  1.0,   0.5, .5625, .4375, .0533, -.233, 0.018, -.169, .0523, -.237, -.124, .0661, -.109, .0253, -.102, -.036
  1.0,   0.5, .9375, 0.625, .1847, -.168, .0343, -.084, -.128, -.058, -.045, -.055, -.056, 0.015, -.138, -.022
  1.0,   0.5,   0.5, .6875, -0.01, -.262, .0601, -.161, -.103, -0.13, -.162, .0183, -.109, -.025, -.082, -.054
  1.0,   0.5,   0.5, 0.625,  -0.0, -.164, .0278, -.069, .0322, -.036, -.058, -.003, -.105, .0532, -.045, -.011
  1.0,   0.5, .5625, 0.625, .0477, -.239, -.051, -.332, -.068, -.187, -.138, .0331, -.116, .0109, -.103, -.034
  1.0,   0.5, 0.875,  0.75, .2078, -.144, -.007, -.204, .1042, -.189, -.057, .0078, -.172, -.085, -.103, -.016
  1.0,   0.5,  0.75, .8125, .0368, -.258, .1652, -.057, -.173, -.178, -.172, .0935, -.084, -.047, -.121, -0.07
  1.0,   0.5, 0.625, .5625, .1574, -.164, -.026, -0.21, .0592, -.149, -.113, .0179, -.046, -0.04, -.195, -.064
  1.0,   0.5,  0.75, .6875, .1452, -0.16, -.024, -.017, -.139, -.135, -.056, -.013, -.077, .0277, -.098, -.041
  1.0,   0.5, .6875, 0.875, .0404, -.329, .0163, -.132, -.117, -.211, -.233, -.003, -.141, -.129, -.157, -.098
  1.0,   0.5,   1.0,   0.5, 0.143,  -0.2, -.105, -.168, -.083, -.181, -.186, .0292, -.099, -.044, -0.13, -.048
  1.0,   0.5, .6875, 0.875, .0207, -.317, -.037, -.166, -.126, -.266, -0.16, .0938, -.143, .0139, -.095, -.122
  1.0,   0.5,   0.5, 0.625, .1461, -.259, .0495, -.069, .0671, -0.09, -.186, .0156, -.167, -.044, -.098, -.053
  1.0,   0.5, .6875,  0.75, .0356, -.211, -.077, -.306, .0183, -.156, -.097, .0185, -.113, -.003, -0.06, -.068
  1.0,   0.5,  0.75, .8125, 0.054, -.352, -.145, -.229, -.153, -.072, -.166, .0035, -.173, -.101, -.092, -.063
  1.0,   0.5, .9375, 0.875, .1195, -.328, -.008, -0.39, -.271, -.173, -.223, .1161, -.299, -0.13, -.252,  -0.1
  1.0,   0.5,   1.0, 0.625, .2739, -.212, .0632, -0.27, -.096, -.371, -.214, -.043, -.181, -.036, -.218, -.223
  1.0,   0.5, .8125, .8125, .1109, -.277, .0491, -.258, .0012, -.095, -.165, .0551, -.168, -0.05, -.037, -.038
  1.0,   0.5,  0.75,  0.75, -.122, -.088, 0.027, -.232, -.144, -.165, -.233, -.025, -.188, .0852, .0058, -.059
  1.0,   0.5,   0.5, .8125, -.128, -.216, -.054, -.142, -0.06, -.066, -.142, .0008, -.154, -.002, -0.16, -.088
  1.0,   0.5, .5625,  0.75, -.254, -.318, -.083, -.311, -.051, -.254, -.271, -.013, -.168, .0107, -.174, -.094
  1.0,   0.5, 0.625, .6875, .0039, -.338, .0186, -.242, -.204, -0.28, -.203, -.005, -0.07, 0.006, -.162, -.139
  1.0,   0.5, .8125, 0.625, .0566, -.258, -.154, -.114, -.087, -.219, -.149, .0289, -.105, .0775, -.096, -.044
  1.0,   0.5,   1.0,  0.75, .2297, -.282, -.174, -.308, -.313, -.186, -.176, .1477, -.215, -.167, -.224, -.115
  1.0,   0.5, .8125, 0.875, .1021, -.265, -.029, -.339, -.115, -.286, -.106, .0989, -.275, .0213, -.223, -.165
  1.0,   0.5,  0.75, .8125, .0816, -.212, -.149, -.405, -.132, -.166, -.208, .0937, -.266, -.046, -.131, -.049
  1.0,   0.5, .9375, 0.625, .1862, -0.11, -.021, -.141, .0205, -.087, -.084, .0014, -.079, .0135, -.056, .0244
  1.0,   0.5, .6875, .6875, -.031, -.144, .0486, -.238,  -0.0, -.187, -.171, .0743, -.147, -.077, -.138,  -0.0
  1.0,   0.5,   0.5, 0.625, .1063, -.165, .1236, -0.16, .0733, -0.02, -.079, .0008, -.099, .0451, 0.011, -.041
  1.0,   0.5, .4375, .6875, .0007, -.164, -.033, -0.14, .0233, -.067, -.058, .0337, -.048, -.006, -.111, -.044
  1.0,   0.5, .5625, .8125, .0411, -.142, -.057, -.293, -.068, -.179, -.102, .0564, -.236, -.044, -0.12, -.093
  1.0,   0.5, .8125, .6875, .1035, -0.25, -.083, -.317, .0349, -.235, -.135, .0185, -.135, -.053, -.159, .0141
  1.0,   0.5,  0.75,  0.75, -.119, -.236, -.127, -.249, -.244, -.276, -0.15, .0307, -.184, .0019, -.124, -0.16
  1.0,   0.5,   1.0,  0.75, .1882, -.283, -.195, -.312, -.188, -.218, -.236, .1161, -.304, -.049, -.201, .0463
  1.0,   0.5, .6875, .8125, .0152, -.189, .1226, -.117, -.032, -.144, -.127, .0374, -.175, -.031, -0.09, -.061
  1.0,   0.5, .5625, .6875, -.032, -.282, .0988, -.208, -.042, -.055, -.134, -0.01, -0.19, .0092, -.041, -.061
  1.0,   0.5,  0.75,  0.75, .2214, -.299, -.073, -.306, -.001, -.279, -.201, .0882, -.273, -.085, -.251, -.074
  1.0,   0.5,  0.75,   0.5, -.006, -.044, -0.07, -.094, -.159, -0.12, -.029, 0.059, -.039, .0125, -.109, -.107
  1.0,   0.5, 0.875,  0.75, .2324, -.264, -.146, -.277, -.016, -.112, -.191, -.116, -.166, -.016, -.196, -.151
  1.0,   0.5, 0.375, .5625, -.268, -.298, -0.23, -0.14, .0226, -.252, -.234, -.052, -.218, .0179, -.195, -.121
  1.0,   0.5, .4375,   0.5, -.116, -.234, -0.18, -.067, -0.14, -.208, -.146, -.105, -.102, -.056, -.145, -.036
  1.0,   0.5, .6875, .8125, .0834, -0.11, -0.06, -.139, .0366, -.084, -.067, .0089, -.084, .0098, -.071, -.006
  1.0,   0.5,  0.75,  0.75, .1319, -.213, .0139, -.114,  -0.2, -.187, -.122, 0.063, -.151, .1082, -.108, -.022
  1.0,   0.5, 0.875, 0.875, .2534, -.212, -.019, -.254, -.232, -.259, -.139, .1173, -.187, -.092, -.347, -.185
  1.0,   0.5,  0.75, 0.625, .1683, -.112, -.151, -.277, -.009, -.243, -.132, -.015, -.148, .0303, -.041, -.074
  1.0,   0.5, .6875, .6875, .1546, -.058, -.018, -.258, -.035, -.084, -.099, 0.059, -.081, .0206, -.046, -.036
  1.0,   0.5, .8125, 0.625, .0852, -.273, -0.12, -.333, -.205, -.116, -0.16, .0488, -.084, -.085, -.096, -.048
  1.0,   0.5,  0.75,   0.5, .0164,   0.0, .0501, -.144, -.065, -.114, -.109, -.015, -.081, .0293, -.034, -.058
  1.0,   0.5, .4375, .6875, -.053, -0.16, .0914, -0.09, .0795, -.144, -.086, .0104, -0.02, .0125, -.037, -.036
  1.0,   0.5, 0.875, .6875, 0.059, -0.25, -0.18, -.336, -.109,  -0.4, -.155, .0184, -.214, -.116, -.264, -.185
  1.0,   0.5, .9375, .6875, .0392, -.219, -.083, -.126, -.239, -.285, -.167, .0615, -.096, -.075, -.167, -.086
  1.0,   0.5, 0.625,   0.5, .0811, -.034, -.054, -.128, -.004, -.021, -.056, .0021, -.015, -.023, -.031, -0.02
  1.0,   0.5,   0.5, .8125, -.235, -.201, -0.04, -.302, -.267, -.271, -.174, .0965, -.198, -.035, -.183, -.114
  1.0,   0.5,  0.75, .8125, .1684, -0.16, -.163, -.176, -.065, -.262, -.109, .0359, -.155, .0231, -.249, -.142
  1.0,   0.5, .5625,  0.75, .0406, -.164, .1494, -.114, -.139, -.136, -.109, .0669, -.034, .0064, -.071, -.049
  1.0,   0.5, .6875,  0.75, -.085, -.268, -.089, -.169, -.055, -.238, -.187, .0623, -.178, -0.07, -.061, .0272
  1.0,   0.5, 0.625, 0.625, -.051, -.236, .1227, -.188, -.042, -.209, -.081, .0656, -.108, -.022, -.123, .0593
  1.0,   0.5,  0.75,  0.75, .0549, -.119, -.171, -.281, -.249, -.272, -.149, -.007, -.114, -.011, -.233, -.152
  1.0,   0.5,  0.75,   0.5, .0559, -.201, -.092, -0.23, -.049, -.142, -.132, .0205, -.112, .1053, -0.12, -.085
  1.0,   0.5, .9375, .8125, .2438, -.171, -.155, -.371, -.159, -.381, -.186, .2187, -.182, -.007, -.286, -.199
  1.0,   0.5, .8125, 0.375, 0.158, -.174, -.031, -.223, -.086, -.069, -.138, .0307, -.139, -.006, .0021, -0.02
  1.0,   0.5,   1.0, .4375, .1656, -.208, -.168, -.265, 0.011, -.095, -0.15, -.016, -.149, .0916, -.116, -.026
