D1, D2, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
  1.0,   0.5, .5625, .6875, .0771, -.178, -.028, -.181, -.052, -.125, -0.11, .0068, -.097, .0111, -.121, -.028
  1.0,   0.5, 0.625, .6875, .0751, -.113, .0183, -.083, -.136, -.082, -.067, -.013, -.063, -.012, -.041, -.043
  1.0,   0.5,  0.75, 0.625, 0.085, -.178, .0265, -.107, -.049, -.147, -.075, -.012, -.082, .0032, -0.06, -.029
  1.0,   0.5, .8125, 0.625, .0753, -0.09, -.073, -.171, -.145, -.142, -.138, .0535, -.079, -.026, -.098, -.051
  1.0,   0.5, 0.625, 0.625, .0998, -.156, -.041, -.136, -.018, -.151, -.071, .0209, -.104, .0318, -.083, -.035
  1.0,   0.5, 0.625,  0.75, .0631, -.189, -.041, -0.13, -.053, -.139, -.092, .0356, -.133, -.022, -.092, -.025
  1.0,   0.5, .6875, .8125, .0114, -.185, -.037, -.186, -.102, -.072, -.138, .0604, -.134, -.047, -0.13, -.032
  1.0,   0.5, .5625, .3125, -.002, -.091, -.012, -.098, -.101, -.039, -.063, 0.003, -.055, -.013, -0.02, -.004
  1.0,   0.5, .5625,  0.75, .0412, -.136, -.048, -.147, -.006, -.192, -.085, 0.011, -0.11, -.031, -.119, -.033
  1.0,   0.5,   0.5,   0.5, .0045, -0.08, -.015, -.099, -.073, -.066, -.106, .0094, -.105,  -0.0, -.077, -.021
  1.0,   0.5,  0.75,   0.5, .0448, -.113, -.019, -.183, -.087, -.056, -.114, .0384, -.121, 0.039, -.043, -.067
  1.0,   0.5, .5625, .5625, .0007, -.034, -0.01, -.038, .0226, -.024, -.038,  0.03, -0.03, -.006, -.038, .0044
  1.0,   0.5, .5625, 0.625, .0515, -.138, -.031, -0.07, .0327, -.115, -.099, .0341, -.101, .0279, -.036, -.018
  1.0,   0.5,  0.75, 0.625, .0238, -.129, -.021, -.098, -.054, -.109, -.094, .0117, -.055, -.006, -.026, 0.005
  1.0,   0.5, .5625, 0.625, .0854, -.128, .0049, -.113, .0103, -.089, -.098, .0456, -.028, -0.01, -.076, -.008
  1.0,   0.5, .8125, 0.875, .0398, -.179, -.032, -.206, -.122, -.175, -.146, .0318, -.108, -.055, -.051, -.021
  1.0,   0.5, 0.625,   0.5, .0883, -.145, .0432, -.225, -0.06, -.156, -.141, .0446, -.072, -.005, -.124, -.015
  1.0,   0.5, .6875, .8125, .0817, -.247, -.103, -.155, -.144, -.192, -.132, .0319, -.169, -.039, -.127, -.056
  1.0,   0.5, 0.625,  0.75, -.011, -.111, .0141, -.113, -.057, -.093, -.053, .0067, -.061, .0132, -.028, -.018
